Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
AdBlue,W5,"€ 9,95",Kein vorheriger Preis,"€ 0,99 / l -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Trauben-Mix,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 3,18 / kg -",Ursprung: Italien/ Spanien/Griechenland Klasse I Je 500 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Kitchen Tools Kühlschrank HG12844,SilverCrest,"€ 179,00",Kein vorheriger Preis,"€ 179,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
2.1-Slim-Soundbar,Sharp,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
4K LED-TV 55P61K,TCL,"€ 279,00",Kein vorheriger Preis,"€ 279,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
All-in-One-Drucker Smart Tank 5106,Hewlett Packard (HP),"€ 159,00",Kein vorheriger Preis,"€ 159,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Kinder Etagenbettgestell Small Cloud,Inter Link,"€ 189,00",Kein vorheriger Preis,"€ 189,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Puppenhaus Möbel-Set,Lupilu,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Raumentfeuchter Granulat Neutral,W5,"€ 6,99",Kein vorheriger Preis,"€ 1,94 / kg -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Landkäse,BMI BioBauern,"€ 2,49",Kein vorheriger Preis,"€ 12,45 / kg -",Bioland Je 200 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Nürnberger Rostbratwurst,Metzgerfrisch,"€ 3,99",Kein vorheriger Preis,"€ 15,96 / kg -",Bioland Je 250 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Meisterbrot,Lidl Backshop,"€ 1,39",Kein vorheriger Preis,"€ 1,85 / kg -",HINWEIS: MIT LIDL PLUS APP Je 750 g Normalpreis: 1.99,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Apfel Berliner,Lidl Backshop,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / kg -",Je 10x 75 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bindesortiment,Parkside,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Gewürztraminer Spätlese Lieblich,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Pfalz/Deutschland Je 0,75 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Gartengerätehaus S,Parkside,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Dão Roséwein,Torre de Ferro,"€ 4,89",Kein vorheriger Preis,"€ 6,52 / l -","HINWEIS: NUR ONLINE VERFÜGBAR trocken Dão/Portugal Je 0,75 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Speyside Single Malt Scotch Whisky,Ben Bracken,"€ 49,99",Kein vorheriger Preis,"€ 71,41 / l -","HINWEIS: NUR ONLINE VERFÜGBAR 18 Jahre Je 0,7 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Performance Akku-Bohrschrauber,Parkside,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Aperitivo Rosato,Romanetti,"€ 5,99",Kein vorheriger Preis,"€ 8,56 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Performance Akku-Handkreissäge PHKSAP 12 A1,Parkside,"€ 47,99",Kein vorheriger Preis,"€ 47,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Chicken-Bucket Paprika,Metzgerfrisch,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / kg -",Gewürzt. Je 2 kg,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Schweinegulasch,Metzgerfrisch,"€ 3,29",Kein vorheriger Preis,"€ 6,58 / kg -",HINWEIS: MIT LIDL PLUS APP Je 500 g Normalpreis: 4.19,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Filegro,Iglo,"€ 2,99",Kein vorheriger Preis,"€ 12,46 / kg -",Versch. Sorten. Je 240/250/ 220 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Supersoft Premium Toilettenpapier,Floralys,"€ 7,99",Kein vorheriger Preis,"€ 0,40 / Stk -",3-lagig. Je 20x 200 Blatt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
XXL Käsescheiben,Milram,"€ 2,99",Kein vorheriger Preis,"€ 11,50 / kg -",Versch. Sorten. Je 260 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Kinder Maxi Mix Adventskalender,Ferrero,"€ 14,99",Kein vorheriger Preis,"€ 42,71 / kg -",Je 351 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Godefroy,Mumm & Co.,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","Versch. Sorten. Je 0,75 l",Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Elektrischer Handtuchhalter SHH 150 E2,Tronic,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",HINWEIS: MIT LIDL PLUS APP 34.99€ Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Touch & Fresh Minispray Halter,Glade (by Brise),"€ 1,79",Kein vorheriger Preis,"€ 179,00 / l -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Traditions Mini Frikadelle,Metzgerfrisch,"€ 3,49",Kein vorheriger Preis,"€ 17,45 / kg -",Versch. Sorten. Je 200 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Zucchini,Keine Marke,"€ 1,11",Kein vorheriger Preis,"€ 1,11 / kg -",lose Ursprung: Deutschland/ Spanien Klasse I kg-Preis,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bayerischer Leberkäse,Dulano,"€ 2,79",Kein vorheriger Preis,"€ 6,97 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 400/ 350 g Normalpreis: 3.49,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Straßenbesen,Parkside,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / l -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Granatapfel,Keine Marke,"€ 0,69",Kein vorheriger Preis,"€ 0,69 / Stk -",Ursprung: Spanien/ Türkei Klasse I Je Stück,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Mini Streichzwerge,Dulano,"€ 1,19",Kein vorheriger Preis,"€ 9,15 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 130 g Normalpreis: 1.49,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Kokos-Fußmatte,Livarno Home,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Finesse,Herta,"€ 1,39",Kein vorheriger Preis,"€ 13,90 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 100 g Normalpreis: 2.59,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Aperitivo,Aperol,"€ 9,49",Kein vorheriger Preis,"€ 13,56 / l -","HINWEIS: MIT LIDL PLUS APP 11 % vol Je 0,7 l Normalpreis: 13.49",Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Vollwaschmittel,Formil,"€ 3,99",Kein vorheriger Preis,"€ 0,13 / l -",HINWEIS: MIT LIDL PLUS APP Je 30 Waschladungen Normalpreis: 4.69,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Knusper-Schnitte XXL,Sondey,"€ 1,99",Kein vorheriger Preis,"€ 6,63 / kg -",Je 300 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Gewürz Paprika Edelsüß,Kania,"€ 1,29",Kein vorheriger Preis,"€ 25,80 / kg -",Je 50 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Elektrischer Zug,Lupilu,"€ 9,99",Kein vorheriger Preis,"€ 3,33 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Leinöl,Vita D'or,"€ 1,35",Kein vorheriger Preis,"€ 5,40 / l -",Kaltgepresst. Je 250 ml,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Teleskop-Pflanzenroller,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Flips XXL,Snack Day,"€ 0,99",Kein vorheriger Preis,"€ 6,60 / kg -",Versch. Sorten. Je 250/150 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Milch-Schnitte,Ferrero,"€ 2,99",Kein vorheriger Preis,"€ 11,50 / kg -",oder Kinder Pingui Je 260 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Pflanzen-Frostschutzstreifen,Parkside,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Energy Drink,Red Bull,"€ 5,29",Kein vorheriger Preis,"€ 3,53 / l -","Taurin- und koffeinhaltig. Versch. Sorten. Je 6x 0,25 l zzgl. 1.50 Pfand",Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Toasty,Tillman‘s,"€ 2,79",Kein vorheriger Preis,"€ 9,96 / kg -",Versch. Sorten. Je 280 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio-Blütenhonig,Maribel,"€ 3,75",Kein vorheriger Preis,"€ 7,50 / kg -",Bio Cremiger Blütenhonig streichzart Je 500 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Sahnepudding,Landliebe,"€ 0,99",Kein vorheriger Preis,"€ 3,00 / kg -",oder Grießpudding Versch. Sorten. Je 330 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Keramik-Steckdosen-Heizlüfter TSH 600 B2,Tronic,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Knusprige Haferpops,Crownfield,"€ 2,45",Kein vorheriger Preis,"€ 6,53 / kg -",Je 375 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
ClimaTemp Thermo-Hygrometer-Indikator,Bresser,"€ 9,99",Kein vorheriger Preis,"€ 3,33 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Kitchen Tools Eiswürfelmaschine SEMD 130 A1,SilverCrest,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Fritteuse,SilverCrest,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Staubsauger Clean 6000 AL61C2ÖKO,AEG,"€ 129,00",Kein vorheriger Preis,"€ 129,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Couchtisch,Livarno Home,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Dampfbürste ST 6150L,Grundig,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Geschirrspülmaschine SGW 860 A1,SilverCrest,"€ 199,00",Kein vorheriger Preis,"€ 199,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Herren Sweathose,Esmara,"€ 11,99",Kein vorheriger Preis,"€ 11,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Boxspringbett Broome,Sun Garden,"€ 469,00",Kein vorheriger Preis,"€ 469,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Schweine Nackenkoteletts XXL,Metzgerfrisch,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -",Mit Knochen. Je 1 kg Standardpackung: 700 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Herren Steppjacke,Esmara,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Drehtürenschrank Alabama,Rauch Möbel,"€ 339,00",Kein vorheriger Preis,"€ 339,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Tafelschokolade,Milka,"€ 0,95",Kein vorheriger Preis,"€ 10,56 / kg -",HINWEIS: MIT LIDL PLUS APP Je 100/90/87 Normalpreis: 1.99,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Allzweck-Papiertücher,W5,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Autolufterfrischer,California Scents,"€ 2,79",Kein vorheriger Preis,"€ 2,79 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Reise-Traumflugzeug,Barbie,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Original,Philadelphia,"€ 1,19",Kein vorheriger Preis,"€ 6,10 / kg -",HINWEIS: MIT LIDL PLUS APP 1.11€ Versch. Sorten. Je 195/175/150/4x 35 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Holzlebensmittel-Set,Lupilu,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Holz-Laptop,Lupilu,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Küchenzubehör-Set,Lupilu,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Holz-Eiswagen,Lupilu,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Magical Shine Reinigungspaste,W5,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Eisenbahnset,Playtive,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Eisenbahnset,Playtive,"€ 24,99",Kein vorheriger Preis,"€ 0,50 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Tragbares Puppenhaus,Playtive,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Asia-Besteck 30-tlg.,Esmeyer,"€ 50,99",Kein vorheriger Preis,"€ 50,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Sushiset 29-tlg.,Moritz & Moritz,"€ 54,99",Kein vorheriger Preis,"€ 1,90 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Käselaugenstange,Lidl Backshop,"€ 0,35",Kein vorheriger Preis,"€ 0,35 / Stk -",HINWEIS: MIT LIDL PLUS APP Je Stück,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Backformen,Original Kaiser,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Gewächshaus,Parkside,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Brut Royal Champagner,Pommery,"€ 34,99",Kein vorheriger Preis,"€ 46,65 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Champagne/ Frankreich Je 0,75 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Tawny Port 10 Jahre,Armilar,"€ 11,99",Kein vorheriger Preis,"€ 15,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Porto/Portugal Je 0,75 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Bio Traditions Wiener Würstchen,Metzgerfrisch,"€ 2,79",Kein vorheriger Preis,"€ 13,95 / kg -",Versch. Sorten. Je 200 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Performance Akku-Baumpflegesäge PPAKS 40-Li A1,Parkside,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Pop-up-Gartenabfallsack,Parkside,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Performance Akku,Parkside,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Blended Scotch Whisky 32 Jahre Sherry Cask Finish,Glenalba,"€ 69,99",Kein vorheriger Preis,"€ 99,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
1888 Copenhagen Gold Medal Rum,A.H. Riise,"€ 32,99",Kein vorheriger Preis,"€ 47,13 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Chardonnay,Bonot Pére & Fils,"€ 6,99",Kein vorheriger Preis,"€ 9,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR trocken Frankreich Je 0,75 l",Ja,05.10. - 18.10.,2025-10-05,2025-10-18
Putenbrustfilet,Metzgerfrisch,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / kg -",Teilstück. Je 1 kg,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Actimel XXL,Danone,"€ 3,33",Kein vorheriger Preis,"€ 2,77 / kg -",Versch. Sorten. Je 12x 100 g Standardpackung: 8x 100 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Saucen,Ben's Original,"€ 1,79",Kein vorheriger Preis,"€ 4,47 / kg -",Versch. Sorten. Je 400 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
I Love Milka Pralinés,Milka,"€ 1,99",Kein vorheriger Preis,"€ 18,09 / kg -",HINWEIS: MIT LIDL PLUS APP 1.79€ Versch. Sorten. Je 110 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Gutschein-Adventskalender,Favorina,"€ 14,99",Kein vorheriger Preis,"€ 55,11 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Motive. Je 272 g Normalpreis: 17.99,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Irish Whiskey,Jameson,"€ 14,99",Kein vorheriger Preis,"€ 21,41 / l -","40 % vol Je 0,7 l",Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Kaminbesteck,Livarno Home,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Heidekraut,Keine Marke,"€ 2,79",Kein vorheriger Preis,"€ 2,79 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Eisenbahn-Set,Lupilu,"€ 39,99",Kein vorheriger Preis,"€ 0,78 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Holz-Standtafel doppelseitig,Lupilu,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Eisenbahn-Set Unterwasser,Lupilu,"€ 14,99",Kein vorheriger Preis,"€ 0,44 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Traditions-Lyoner,Metzgerfrisch,"€ 1,79",Kein vorheriger Preis,"€ 14,32 / kg -",Versch. Sorten. Je 125 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Brokkoli,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / kg -",Ursprung: Deutschland/ Spanien/Niederlande Klasse I Je 500 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Gartenwerkzeuge,Parkside,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Delikatess Kochhinterschinken,Dulano,"€ 1,29",Kein vorheriger Preis,"€ 6,45 / kg -",HINWEIS: MIT LIDL PLUS APP Je 200 g Normalpreis: 1.59,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Orangen,Keine Marke,"€ 2,29",Kein vorheriger Preis,"€ 1,53 / kg -","Ursprung: Südafrika/ Botswana/Simbabwe Klasse I Je 1,5 kg",Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Cerealien,Kellogg's,"€ 2,99",Kein vorheriger Preis,"€ 7,12 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 420/ 410/400 g Normalpreis: 4.49,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Crunchy Duo,Ritter Sport,"€ 2,99",Kein vorheriger Preis,"€ 13,72 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 218 g Normalpreis: 4.49,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Stieleis Mandel,Bon Gelati,"€ 2,99",Kein vorheriger Preis,"€ 4,15 / l -",Je 6x 120 ml,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Holz-Werkbank,Lupilu,"€ 49,99",Kein vorheriger Preis,"€ 0,68 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Vegane Hafer Creme,Vemondo,"€ 0,75",Kein vorheriger Preis,"€ 3,75 / l -",Je 200 ml,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Kinder Schokolade,Ferrero,"€ 1,49",Kein vorheriger Preis,"€ 11,92 / kg -",oder Yogurette Je 125 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Pflanzenschutz Vlieshaube XXL,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Frischei Waffeln XXL,Kuchenzauber,"€ 1,79",Kein vorheriger Preis,"€ 5,34 / kg -",Je 335 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Joghurt XXL,Nestlé,"€ 3,79",Kein vorheriger Preis,"€ 5,26 / kg -",Versch. Sorten. Je 6x 120 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Spaghetti,Combino,"€ 0,85",Kein vorheriger Preis,"€ 1,70 / kg -",Je 500 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Teigwaren XXL,Hilcona,"€ 3,29",Kein vorheriger Preis,"€ 4,39 / kg -",Versch. Sorten. Je 750 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio-Vollmilch,Milbona,"€ 1,25",Kein vorheriger Preis,"€ 1,25 / l -","Haltbare Vollmilch Mindestens 3,8 % Fett. Je 1 l",Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Turm-Heizlüfter TTHL 1500 B1,Tronic,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Bio Hafer Cookies,Sondey,"€ 2,19",Kein vorheriger Preis,"€ 10,95 / kg -",Bioland Versch. Sorten. Je 200 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Heizkörperthermostat,Tronic,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Küchenblock Classic,Menke Küchen,"€ 999,00",Kein vorheriger Preis,"€ 999,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Sofa Looks VII,Looks by Wolfgang Joop,"€ 849,00",Kein vorheriger Preis,"€ 849,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Damen Plüsch-Cardigan,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Premium Kalbs-Leber,Metzgerfrisch,"€ 6,99",Kein vorheriger Preis,"€ 17,47 / kg -",Je 400 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Herren Boots,Esmara,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,13.10. - 18.10.,2025-10-13,2025-10-18
Chicken Nuggets,Metzgerfrisch,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / kg -",Mit Dip. Je 750 g,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
Pom-Bär,Funny Frisch,"€ 0,88",Kein vorheriger Preis,"€ 11,73 / kg -",HINWEIS: MIT LIDL PLUS APP Je 75 g Normalpreis: 1.79,Nein,13.10. - 18.10.,2025-10-13,2025-10-18
