Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Spiegelschrank Palermo,Livarno Home,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Clippys Bauplatten 6er-Set,Lupilu,"€ 9,99",Kein vorheriger Preis,"€ 1,67 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Instant Nudeln,Nongshim,"€ 1,29",Kein vorheriger Preis,"€ 10,75 / kg -",Versch. Sorten. Je 120/112 g,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Kaffeemaschine mit Mahlwerk KA9210,Severin,"€ 79,99",Kein vorheriger Preis,"€ 79,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Bad-Seitenschrank Palermo,Livarno Home,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Heißluftfritteuse SHFD 1400 C,SilverCrest,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Küche Deluxe,Lupilu,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -","HINWEIS: NUR ONLINE VERFÜGBAR, Details im Prospekt",Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Champagner,Henri Dubois,"€ 19,99",Kein vorheriger Preis,"€ 26,65 / l -","HINWEIS: NUR ONLINE VERFÜGBAR brut Champagne/ Frankreich Je 0,75 l",Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Goldbären XXL,Haribo,"€ 1,19",Kein vorheriger Preis,"€ 3,50 / kg -",Versch. Sorten. Je 340/300 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Holz-Kletterdreieck,Playtive,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -","HINWEIS: NUR ONLINE VERFÜGBAR, Details im Prospekt",Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Waschbeckenunterschrank Palermo,Livarno Home,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Walzenhäcksler PWH 2800 C3,Parkside,"€ 149,00",Kein vorheriger Preis,"€ 149,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Champagner Brut Impérial,Moët & Chandon,"€ 39,99",Kein vorheriger Preis,"€ 53,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Champagne/ Frankreich Je 0,75 l",Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Damen-Skihose,Crivit,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Benzin-Kettensäge PBKS 53 C3,Parkside,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
DeLuxe Gänsedaunen-Kopfkissen Gold-Edition,Balette,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -","ab, HINWEIS: NUR ONLINE VERFÜGBAR, Details im Prospekt – Preis variiert je nach Größe und Variante",Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Halloween-Schokoladenfiguren,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 24,90 / kg -",Versch. Sorten. Je 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Halloween Donut Purple Wednesday,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 8,73 / kg -",Je 228 g 4 Stück,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Putengulasch,Metzgerfrisch,"€ 5,99",Kein vorheriger Preis,"€ 7,49 / kg -",Je 800 g,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Fertiggerichte,Erasco,"€ 1,99",Kein vorheriger Preis,"€ 2,49 / kg -",Versch. Sorten. Je 800 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Fotokalender 2026,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kitchen Tools Elektrischer Allesschneider SAS 100 A2,SilverCrest,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -","HINWEIS: NUR ONLINE VERFÜGBAR, Details im Prospekt",Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Damen-Funktionsshirt,Crivit,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Hopfen Gin,Steam Brew,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Adventskalender,Milka,"€ 6,99",Kein vorheriger Preis,"€ 34,95 / kg -",Je 200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Delikatess Geflügelfiletroulade XXL,Dulano,"€ 2,29",Kein vorheriger Preis,"€ 11,45 / kg -",Versch. Sorten. Je 200 g Standardpackung: 150 g,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Kleinkinder-Funktionsunterwäsche,Lupilu,"€ 8,99",Kein vorheriger Preis,"€ 4,50 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mikrofaser Kuscheldecke,Livarno Home,"€ 8,39",Kein vorheriger Preis,"€ 8,39 / Stk -",Details im Prospekt,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Adventskalender,Windel,"€ 1,99",Kein vorheriger Preis,"€ 26,53 / kg -",Versch. Motive. Je 75 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bürsten-Set,Parkside,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder-Funktionsunterwäsche,Crivit,"€ 8,99",Kein vorheriger Preis,"€ 4,50 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Glitzer-Fasermaler,Edding,"€ 4,99",Kein vorheriger Preis,"€ 1,25 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schmelzkäsescheiben,Milbona,"€ 1,69",Kein vorheriger Preis,"€ 6,76 / kg -",Versch. Sorten. Je 250 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Herren Sweathose,Livergy x U.S. Grand Polo,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Käse-Snack in Würfeln,Milbona,"€ 2,69",Kein vorheriger Preis,"€ 12,23 / kg -",45/48% Fett i. Tr. in Würfeln. Versch. Sorten. Je 220 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kuscheltier,Heunec,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Pandoro Classico,Favorina,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -",Je 1 kg,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Blütenhonig XXL,Maribel,"€ 4,39",Kein vorheriger Preis,"€ 4,39 / kg -",Je 1 kg; Standardpackung: 500 g,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Chicken Wings XXL,Metzgerfrisch,"€ 6,49",Kein vorheriger Preis,"€ 8,11 / kg -","Flüssig gewürzt, gegart. Je 800 g",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Schoko-Kugeln,Favorina,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / kg -",Versch. Sorten. Je 150 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Akku-Handstaubsauger VCH 9832,Grundig,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Highland Single Grain Scotch Whisky 17 Jahre,The Targe,"€ 29,99",Kein vorheriger Preis,"€ 42,84 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Kabelloser Kleinkinder-Staubsauger Dyson,Casdon,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mozzarella,Milbona,"€ 0,85",Kein vorheriger Preis,"€ 6,80 / kg -",Versch. Sorten. Je 200 g Abtropfgewicht: 125 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Drehbares Gewürzregal,SilverCrest,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Toaster HD2581/10,Philips,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
BellaCrema La Crema,Melitta,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -","HINWEIS: MIT LIDL PLUS APP, Ganze Bohnen in versch. Sorten. Je 1 kg Normalpreis: 19.99",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Halloween-Kartoffelfiguren,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 2,87 / kg -",HINWEIS: MIT LIDL PLUS APP Je 450 g Normalpreis: 1.49,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kitchen Tools Waffeleisen XXL SW 900 A1,SilverCrest,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Sekt,Rotkäppchen,"€ 2,88",Kein vorheriger Preis,"€ 3,84 / l -","Versch. Sorten. Je 0,75 l",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Spooky Ufonatuen,Frisia,"€ 1,49",Kein vorheriger Preis,"€ 21,29 / kg -",Je 70 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mascarpone,Milbona,"€ 1,79",Kein vorheriger Preis,"€ 7,16 / kg -",Je 250 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mikrowellen-Grillplatte,Livarno Home,"€ 3,99",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt.,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Design Charlene Super Model,Bayer Puppen,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Götterspeise XXL,Dr. Oetker,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -",Versch. Sorten. Je 500 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Frischkäse,Exquisa,"€ 1,11",Kein vorheriger Preis,"€ 5,55 / kg -",Exquisa/ Miree Frischkäse Versch. Sorten. Je 200/150/135 g,Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Buttercroissant,Lidl Backshop,"€ 0,98",Kein vorheriger Preis,"€ 0,33 / Stk -",HINWEIS: MIT LIDL PLUS APP Je 3 Stück Normalpreis: 1.47 2+1 gratis Entspricht -.33/Stk. beim Kauf vo...,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Ziegenkäse Spezialitäten,Milbona,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -",Versch. Sorten. Je 200/150 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Küchentücher,Floralys,"€ 3,99",Kein vorheriger Preis,"€ 0,50 / Stk -",2-lagig. Je 8x 64 Blatt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Flammkuchen,Lidl Backshop,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",mit Speck und Zwiebeln Je Stück,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Wäscheständer,W5,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details Im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Heißluftfritteuse CP158-AF-RXB Premium,Cosori,"€ 79,99",Kein vorheriger Preis,"€ 79,99 / Stk -",Details im Prospekt.,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Original Taste,Coca-Cola,"€ 1,39",Kein vorheriger Preis,"€ 0,69 / l -",Fanta/ Mezzo Mix/ Sprite Coca-Cola in versch. Sorten. Teilweise koffeinhaltig. Je 2 l zzgl. 0.25 Pfa...,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Spare Ribs Smoky BBQ,MC Ennedy,"€ 5,99",Kein vorheriger Preis,"€ 9,98 / kg -",Je 600 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Aufbewahrungskorb,Livarno Home,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details Im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Herren Thermo-Funktionshose,Crivit,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Tee,Meßmer,"€ 1,59",Kein vorheriger Preis,"€ 31,80 / kg -","Versch. Sorten. Je 20x 2,5/20x 2,25/20x 2 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
American Style Burger Slices,MC Ennedy,"€ 2,79",Kein vorheriger Preis,"€ 13,95 / kg -",Je 200 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Ganzes Hähnchen,Metzgerfrisch,"€ 6,29",Kein vorheriger Preis,"€ 4,49 / kg -","Gewürzt, ohne Innereien. Je 1,4 kg",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Kaffeevollautomat EP0824/00 Series 800,Philips,"€ 229,00",Kein vorheriger Preis,"€ 229,00 / Stk -",Details im Prospekt.,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Vitalis Müsli,Dr. Oetker,"€ 2,49",Kein vorheriger Preis,"€ 4,15 / kg -",HINWEIS: MIT LIDL PLUS APP 1.99 Versch. Sorten. Je 600/500/450 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Fahrrad-Montageständer,Crivit,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Herren-Funktions-Unterhemd,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Intermezzo,Dr. Oetker,"€ 1,69",Kein vorheriger Preis,"€ 8,89 / kg -",Versch. Sorten. Je 190/165/185 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Veganes Hack,Vemondo,"€ 1,39",Kein vorheriger Preis,"€ 6,95 / kg -",Je 200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Energy Drink,Red Bull,"€ 22,22",Kein vorheriger Preis,"€ 3,70 / l -","HINWEIS: MIT LIDL PLUS APP 19.99 Taurin- und koffeinhaltig. Je Gebinde 24x 0,25 l zzgl. 6.00 Pfand",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mikrofaser-Badteppich,Looks by Wolfgang Joop,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details Im Prospekt.,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Hähnchenschnitzel XXL,Culinea,"€ 3,99",Kein vorheriger Preis,"€ 7,98 / kg -","Aus dem Brustfilet geschnitten, paniert. Je 500 g",Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Anfeuerholz,Flammenco,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kids Pyjama,Esmara,"€ 4,44",Kein vorheriger Preis,"€ 4,44 / Stk -",Details im Prospekt.,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Maasdamer Classic,Milbona,"€ 2,39",Kein vorheriger Preis,"€ 7,97 / kg -",In Scheiben. Je 300 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kekse,Oreo,"€ 1,19",Kein vorheriger Preis,"€ 7,58 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 157/154 g Normalpreis: 1.89,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Partybällchen,MC Ennedy,"€ 2,79",Kein vorheriger Preis,"€ 9,96 / kg -",Versch. Sorten. Je 280 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Vegane Tortelloni,Vemondo,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","HINWEIS: MIT LIDL PLUS APP, Versch. Sorten. Je 250 g Normalpreis: 1.79",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Rustik-Stumpenkerzen,Livarno Home,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mikrowellen Popcorn Vegan,MC Ennedy,"€ 1,09",Kein vorheriger Preis,"€ 3,63 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 3x 100 g Normalpreis: 1.29,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Bio Hirtenkäse,Milbona,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -",Bioland Je 200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Chinakohl,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / kg -","Deutscher, Klasse I kg-Preis",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Old Tennessee Whiskey N7,Jack Daniel's,"€ 15,99",Kein vorheriger Preis,"€ 22,84 / l -","40 % vol Je 0,7 l",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Dekohaus,Livarno Home,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Jelly-Beans,MC Ennedy,"€ 1,79",Kein vorheriger Preis,"€ 7,16 / kg -",Versch. Sorten. Je 250 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Back-Camembert,Milbona,"€ 2,49",Kein vorheriger Preis,"€ 7,11 / kg -",Versch. Sorten. Mit Dip. Je 350/300 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Antifrost & Klarsicht,Sonax,"€ 7,99",Kein vorheriger Preis,"€ 2,66 / l -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Caffè Ganze Bohnen,Lavazza,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -",HINWEIS: MIT LIDL PLUS APP 13.99 € Versch. Sorten. Je 1 kg,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Vegane Salatmayo,Vemondo,"€ 1,29",Kein vorheriger Preis,"€ 5,16 / l -",Je 250 ml,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Herren Freeride-Jacke,Keine Marke,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
KFZ-Batterieladegerät,Ultimate Speed,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Hackfleisch Gemischt,Metzgerfrisch,"€ 3,69",Kein vorheriger Preis,"€ 7,38 / kg -",Vom Schwein und Rind. Je 500 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Christbaumschmuck,Livarno Home,"€ 4,99",Kein vorheriger Preis,"€ 0,19 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Premium-Daunen-Bettdecke,Livarno Home,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Kabeljau Rückenfiletportion,Fischerstolz,"€ 4,69",Kein vorheriger Preis,"€ 18,76 / kg -",Ohne Haut. Je 250 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio-Mandel-Drink,Vemondo,"€ 1,35",Kein vorheriger Preis,"€ 1,35 / l -",ohne Zucker Je 1 l,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
LED-Leuchtstäbe,Livarno Home,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Matratzentopper,Livarno Home,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Schweinebauch,Metzgerfrisch,"€ 5,49",Kein vorheriger Preis,"€ 5,49 / kg -","Am Stück mit Schwarte. Ca. 1,5 kg; kg-Preis",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Damen Thermo-Funktionshose,Crivit,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Nuss-Nougat Creme XXL,Choco Nussa,"€ 2,79",Kein vorheriger Preis,"€ 3,72 / kg -",Je 750 g; Standardpackung: 400 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Crunchy Chicken Bucket,MC Ennedy,"€ 5,99",Kein vorheriger Preis,"€ 9,22 / kg -",Hähnchenteilstücke paniert in versch. Sorten. Je 650 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
7­ Zonen ­Gelschaum­ Matratzentopper Gel-Feeling,BeCo Matratzen,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",Details im Prospekt.,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kleiderschutzhülle,W5,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Parboiled Reis,Reis-Fit,"€ 1,29",Kein vorheriger Preis,"€ 5,16 / kg -",Versch. Sorten. Je 250 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kinder Pingui,Ferrero,"€ 1,39",Kein vorheriger Preis,"€ 11,58 / kg -",Je 4x 30 g +1 gratis,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mini-Würstchen XXL Pack,Ferdi Fuchs,"€ 2,19",Kein vorheriger Preis,"€ 8,76 / kg -",Versch. Sorten. Je 250 g; Standardpackung: 100 g 10er-Pack,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Deli Pocket,MC Ennedy,"€ 2,99",Kein vorheriger Preis,"€ 8,31 / kg -",Versch. Sorten. Je 3x 120 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Unterbett-Aufbewahrung,W5,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Original Irish Whiskey,Bushmills,"€ 14,99",Kein vorheriger Preis,"€ 21,41 / l -","40 % vol Je 0,7 l",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Rohwurst XXL,Dulano,"€ 1,79",Kein vorheriger Preis,"€ 7,46 / kg -",Versch. Sorten. Je 240 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Adventskalender,Nissin,"€ 24,00",Kein vorheriger Preis,"€ 6,52 / kg -","Versch. Motive. Je 3,68 kg",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kombikinderwagen,osann,"€ 229,00",Kein vorheriger Preis,"€ 229,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Hirtenkäse,Milbona,"€ 2,19",Kein vorheriger Preis,"€ 10,95 / kg -",Je 200 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Tortilla Wraps XXL,Grafschafter,"€ 1,99",Kein vorheriger Preis,"€ 2,69 / kg -",Je 740 g Standardpackung: 370 g,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kleiderregal Dacho,VCM,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Birnen,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / kg -",lose Ursprung: Belgien/ Niederlande Klasse I kg-Preis,Nein,25.10. - 25.10.,2025-10-25,2025-10-25
Winterfußsack,Fillikid,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Reinigungshelfer,Livarno Home,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Nachttisch Nilasa,VCM,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Kinder Milchschnitte,Ferrero,"€ 1,49",Kein vorheriger Preis,"€ 10,64 / kg -",Je 5x 28 g +1 gratis,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Premium-3-Kammer-Kopfkissen,Livarno Home,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Rosenkohl,Keine Marke,"€ 0,79",Kein vorheriger Preis,"€ 1,05 / kg -",Ursprung: Deutschland/ Niederlande Klasse I Je 750 g,Nein,25.10. - 25.10.,2025-10-25,2025-10-25
Kindersitz Huddle 2,osann,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,20.10. - 25.10.,2025-10-20,2025-10-25
Polster-Teppichreiniger Pro,Clean Maxx,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schlafsessel,Homcom,"€ 159,00",Kein vorheriger Preis,"€ 159,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt.,Ja,27.10. - 01.11.,2025-10-27,2025-11-01
Grünpflanzen,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details Im Prospekt.,Nein,25.10. - 25.10.,2025-10-25,2025-10-25
Thermostrumpfhosen 2er Pack,Lupilu,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
