Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Fertiggerichte,YouCook,"€ 3,49",Kein vorheriger Preis,"€ 8,31 / kg -",Versch. Sorten. Je 420 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0122.jpg
Outdoor-Handwärmer,Crivit,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Blended Scotch Whisky 21 Jahre Port Cask Finish,Glenalba,"€ 49,99",Kein vorheriger Preis,"€ 71,41 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,08.12. - 13.12.,2025-12-08,2025-12-13,
Nussöle,Deluxe,"€ 3,49",Kein vorheriger Preis,"€ 13,96 / l -",Versch. Sorten. Je 250 ml,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0125.jpg
Eiswürfelmaschine SEMK 105 B2,SilverCrest,"€ 79,99",Kein vorheriger Preis,"€ 79,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0126.jpg
Joghurt Natur,Weihenstephan,"€ 0,89",Kein vorheriger Preis,"€ 1,78 / kg -","3,5/1,5 % Fett. Je 500 g",Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0127.jpg
Damen Kuschelsocken 2 Paar,Sansibar,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / Stk -",Details Im Prospekt,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0128.jpg
Bayerischer Leberkäse,Dulano,"€ 2,79",Kein vorheriger Preis,"€ 7,97 / kg -",Versch. Sorten. Je 350/400 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0129.jpg
Ski- und Snowboardbrille,Crivit,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0130.jpg
Cappelletti,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -",Versch. Sorten. Je 250 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Snack Saucen,Bautz'ner,"€ 1,79",Kein vorheriger Preis,"€ 5,97 / l -",Versch. Sorten. Je 300 ml,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Saucen,Ben's Original,"€ 1,79",Kein vorheriger Preis,"€ 3,98 / kg -",Versch. Sorten. Je 450 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0133.jpg
Drucker-/Kopierpapier,Hewlett Packard (HP),"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,11.12. - 17.12.,2025-12-11,2025-12-17,images_marktguru/marktguru_0134.jpg
7-Zonen Premium-Lattenrost,BeCo Matratzen,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0135.jpg
Weihnachtsmann,Favorina,"€ 2,49",Kein vorheriger Preis,"€ 19,15 / kg -",mit Schleife Versch. Sorten. Je 130 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0136.jpg
Cup mit Griff,IronMaxx,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,
Men Boxer 3er,Esmara,"€ 7,49",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
7­ Zonen­ Taschenfederkern­ Matratze Dynamik TFK,Hn8 Schlafsysteme,"€ 149,00",Kein vorheriger Preis,"€ 149,00 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0139.jpg
Kleinkinder Schneehose,Lupilu,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0140.jpg
Express Reis,Ben's Original,"€ 1,39",Kein vorheriger Preis,"€ 5,56 / kg -",Versch. Sorten. Je 250 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0141.jpg
Cerealien XXL,Nestlé,"€ 5,49",Kein vorheriger Preis,"€ 6,10 / kg -","Versch. Sorten. Je 900 g/1/1,05 kg",Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0142.jpg
Cognac XO Extra,Claude Chatelier,"€ 49,99",Kein vorheriger Preis,"€ 71,41 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0143.jpg
Zahncreme Max Fresh,Colgate,"€ 4,39",Kein vorheriger Preis,"€ 19,51 / l -",oder Max White Je 3x 75 ml,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0144.jpg
Sekt,Jules Mumm,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Versch. Sorten. Je 0,75 l",Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Luftentfeuchter SLE 320 D5,SilverCrest,"€ 109,00",Kein vorheriger Preis,"€ 109,00 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
Kinder Thermo-Langarmshirts 2er Set,Lupilu,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0147.jpg
Muffins XXL,Kuchenzauber,"€ 2,49",Kein vorheriger Preis,"€ 4,61 / kg -",Versch. Sorten. Je 540 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0148.jpg
Ice Tea,Lipton,"€ 1,29",Kein vorheriger Preis,"€ 1,03 / l -","Versch. Sorten. Je 1,25 l zzgl. 0.25 Pfand",Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0149.jpg
Tafelschokolade Nusskracher,Fin Carre,"€ 0,85",Kein vorheriger Preis,"€ 8,50 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 100 g. Normalpreis: 1.39,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0150.jpg
Heizlüfter THL 2000 B1,Tronic,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
Overlock Nähmaschine S0235,Singer,"€ 249,00",Kein vorheriger Preis,"€ 249,00 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Freshmatic Max Starter Set,Airwick,"€ 4,29",Kein vorheriger Preis,"€ 17,16 / l -",Versch. Sorten. Je 250 ml,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0153.jpg
Bettdecke,Livarno Home,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0154.jpg
4-Jahreszeiten-Daunendecke,Fjödur,"€ 119,00",Kein vorheriger Preis,"€ 119,00 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0155.jpg
Jamón Serrano Gran Reserva,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 28,43 / kg -",Luftgetrockneter Rohschinken. Gekühlt. Je 70 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0156.jpg
Rinder-Keulensteaks XXL,Metzgerfrisch,"€ 11,99",Kein vorheriger Preis,"€ 14,99 / kg -","Vom Jungbullen, mariniert. Je 800 g",Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0157.jpg
Fernet Branca,Fratelli Branca Distillerie,"€ 11,99",Kein vorheriger Preis,"€ 17,13 / l -","35 % vol. Je 0,7 l",Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0158.jpg
Gyoza,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 17,59 / kg -",Versch. Sorten. Je 170/154 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Gourmetsalami,Deluxe,"€ 4,99",Kein vorheriger Preis,"€ 19,96 / kg -",Versch. Sorten. Gekühlt. Je 250 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
Rum & Co The Original,Bumbu,"€ 27,99",Kein vorheriger Preis,"€ 39,99 / l -","40 % vol. Je 0,7 l",Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0161.jpg
LED-Leuchtpanel,Livarno Home,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0162.jpg
Wunderform SQ,Coox,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0163.jpg
Deluxe Grillsaucen,Sansibar,"€ 2,99",Kein vorheriger Preis,"€ 12,20 / l -",Versch. Sorten. Je 245 ml,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0164.jpg
Gebirgs-Lachsforelle,Deluxe,"€ 11,99",Kein vorheriger Preis,"€ 11,99 / kg -","ASC Norwegische Gebirgs-Lachsforelle, Festes, zartes Fleisch. Ca. 1,05 kg., kg-Preis",Nein,11.12. - 13.12.,2025-12-11,2025-12-13,
Salami,Deluxe,"€ 3,49",Kein vorheriger Preis,"€ 17,45 / kg -",Nach traditioneller Herstellungsweise. Je 200,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Lichterkette LED-Kerzen,Livarno Home,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0167.jpg
Steckdosenleiste,Tronic,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,11.12. - 17.12.,2025-12-11,2025-12-17,images_marktguru/marktguru_0168.jpg
Bengalische Handfackel,Weco Feuerwerk,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0169.jpg
Kaffeemaschine Gaia HD7544/20,Philips,"€ 54,99",Kein vorheriger Preis,"€ 54,99 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0170.jpg
Deluxe Wagyu Hüftsteak,Sansibar,"€ 8,75",Kein vorheriger Preis,"€ 39,77 / kg -",Mind. 28 Tage gereift. Ca. 220 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0171.jpg
Kitchen Tools Mikrowelle SMWEDS 900 A1,SilverCrest,"€ 129,00",Kein vorheriger Preis,"€ 129,00 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0172.jpg
Ofen Raclette,Deluxe,"€ 4,49",Kein vorheriger Preis,"€ 16,04 / kg -",Gekühlt. Je 280 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
Eisbecher,Ben & Jerry's,"€ 4,44",Kein vorheriger Preis,"€ 9,55 / l -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 465 ml. Normalpreis: 6.99,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Pilze,Deluxe,"€ 2,49",Kein vorheriger Preis,"€ 8,30 / kg -",Versch. Sorten. Je 300/250/350 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0175.jpg
Rennbahn First Mario Kart,Carrera,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0176.jpg
Haltbare Vollmilch,Milbona,"€ 9,50",Kein vorheriger Preis,"€ 0,79 / l -",Je 12x 1 l,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0177.jpg
Tessiner Senfsaucen,Wolfram Berge,"€ 2,49",Kein vorheriger Preis,"€ 41,50 / l -",HINWEIS: MIT LIDL PLUS APP 2.29 € Versch. Sorten. Je 60 ml,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0178.jpg
Schweinefilet,Deluxe,"€ 9,00",Kein vorheriger Preis,"€ 12,00 / kg -","Mit Bauchspeck, gegart. Ca. 750 g",Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Bio Rinder Gulasch,Metzgerfrisch,"€ 6,49",Kein vorheriger Preis,"€ 16,22 / kg -",Je 400 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Damen-Skijacke,Crivit,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0181.jpg
Damen Eau de Parfum,Sansibar,"€ 7,99",Kein vorheriger Preis,"€ 79,90 / l -",Versch. Sorten. Je 100 ml,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0182.jpg
Cashewkerne,Alesto,"€ 1,79",Kein vorheriger Preis,"€ 11,93 / kg -",Versch. Sorten. Je 150 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0183.jpg
Mini Gnocchi,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",Versch. Sorten. Je 500 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0184.jpg
Herren-Funktionsjacke,Crivit,"€ 44,99",Kein vorheriger Preis,"€ 44,99 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0185.jpg
Sterne-Herzen-Brezeln,Favorina,"€ 3,99",Kein vorheriger Preis,"€ 7,98 / kg -",Versch. Sorten. Je 500 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0186.jpg
Kinderwagen Zelia 3,Maxi Cosi,"€ 229,00",Kein vorheriger Preis,"€ 229,00 / Stk -",Details Im Prospekt,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
Deluxe Geschenkbox Schatzkiste,Sansibar,"€ 79,99",Kein vorheriger Preis,"€ 7,27 / Stk -",Details im Prospekt,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
Shampoo,Pantene Pro-V,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / l -",Versch. Sorten. Je 1 l,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0189.jpg
Lammfilets,Deluxe,"€ 12,80",Kein vorheriger Preis,"€ 32,00 / kg -",Vom Merino-Lamm. Ca. 400 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0190.jpg
Hähnchen-Hacksteaks XXL,Metzgerfrisch,"€ 4,49",Kein vorheriger Preis,"€ 8,02 / kg -",Gewürzt und mariniert. Je 560 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0191.jpg
Damen-Funktionsshirt,Crivit,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details Im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0192.jpg
Selection Pekannusskerne,Alesto,"€ 3,29",Kein vorheriger Preis,"€ 16,45 / kg -",Naturbelassen. Je 200 g,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
Schmelzkäse,Milbona,"€ 1,29",Kein vorheriger Preis,"€ 6,45 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten je 200g Normalpreis 1.59,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Babywippe Rocking Seat Bella Teddy,ingenuity,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",Details Im Prospekt,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0195.jpg
Damen Thermostrumpfhose,Esmara,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0196.jpg
Men Expert Duschgel,L'Oréal Paris,"€ 4,85",Kein vorheriger Preis,"€ 6,06 / l -",Versch. Sorten. Je 2 x 400 ml,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0197.jpg
Party Mix Minis,Sweet Corner,"€ 1,99",Kein vorheriger Preis,"€ 4,68 / kg -",HINWEIS: MIT LIDL PLUS APP Je 425 g Normalpreis: 2.49,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0198.jpg
Thunfisch-Salat,Saupiquet,"€ 3,99",Kein vorheriger Preis,"€ 12,47 / kg -",Versch. Sorten. Je 2 x 160 g,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0199.jpg
Gummibonbons,Sweet Corner,"€ 0,89",Kein vorheriger Preis,"€ 2,97 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 300 g Normalpreis: 1.19,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0200.jpg
Wandkalender A4 Digitaldruck,Keine Marke,"€ 4,95",Kein vorheriger Preis,"€ 4,95 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
LED-Sensorleuchte,Livarno Home,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
Powerbank,Tronic,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0203.jpg
Wildlachsfilet,Deluxe,"€ 6,99",Kein vorheriger Preis,"€ 9,99 / kg -",MSC Versch. Sorten. Je 700 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0204.jpg
LED-Lampen,Livarno Home,"€ 5,99",Kein vorheriger Preis,"€ 0,60 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0205.jpg
Elektrischer Schuhtrockner SESA 20 A1,SilverCrest,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0206.jpg
Deluxe Grissini,Sansibar,"€ 2,49",Kein vorheriger Preis,"€ 12,45 / kg -",Versch. Sorten. Je 200 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
L'intense,Saint Albray,"€ 2,29",Kein vorheriger Preis,"€ 12,72 / kg -","HINWEIS: MIT LIDL PLUS APP oder Saint Agur/ Chavroux, Versch. Sorten. Je 180/150/ 130/125 g. Normalp...",Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
Amaryllis im Glas,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0209.jpg
Slow Distilled Irish Gin,Wild Burrow,"€ 11,99",Kein vorheriger Preis,"€ 17,13 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Je 0,7 l",Ja,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0210.jpg
Mineralwasser Medium,Gerolsteiner,"€ 0,79",Kein vorheriger Preis,"€ 0,53 / l -","HINWEIS: MIT LIDL PLUS APP. Je 1,5 l zzgl. 0.25 Pfand. Normalpreis: 0.99",Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0211.jpg
Picea-Bäumchen,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0212.jpg
Champagner Royal,Pommery,"€ 34,99",Kein vorheriger Preis,"€ 46,65 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Brut Champagne/ Frankreich Je 0,75 l",Ja,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0213.jpg
Locher,Crelando,"€ 2,19",Kein vorheriger Preis,"€ 2,19 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,
Hustenbonbons,Amanie,"€ 1,25",Kein vorheriger Preis,"€ 5,00 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 250 g Normalpreis: 1.39,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Kekse,Milka,"€ 1,99",Kein vorheriger Preis,"€ 15,08 / kg -",oder Küchlein. Versch. Sorten. Je 185/156/150/175/ 140/132,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0216.jpg
Celebrations,Mars,"€ 2,49",Kein vorheriger Preis,"€ 13,39 / kg -",Je 186 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0217.jpg
Fruchtgummi,Sweet Corner,"€ 1,11",Kein vorheriger Preis,"€ 3,70 / kg -",HINWEIS: MIT LIDL PLUS APP Versch.Sorten. Je 300 g Normalpreis: 1.39,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0218.jpg
Rinder-Cevapcici XXL,Metzgerfrisch,"€ 9,49",Kein vorheriger Preis,"€ 11,86 / kg -",Je 800 g Standardpackung: 400 g,Nein,05.12. - 06.12.,2025-12-05,2025-12-06,images_marktguru/marktguru_0219.jpg
Mezquiriz Tempranillo Reserva,Navarra,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR DO, Rotwein, trocken Navarra/Spanien Je 0,75 l",Ja,01.12. - 06.12.,2025-12-01,2025-12-06,
Chianti Classico Riserva,Fortezza dei Colli,"€ 7,49",Kein vorheriger Preis,"€ 9,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR DOCG Rotwein Toskana/Italien Je 0,75 l",Ja,08.12. - 13.12.,2025-12-08,2025-12-13,
Sahne Heringsfilets,Nadler,"€ 1,99",Kein vorheriger Preis,"€ 4,52 / kg -",Versch. Sorten. Je 440 g,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0222.jpg
Monitor-Organizer,Livarno Home,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0223.jpg
Schafkäse,Gazi,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -",oder Ziegenkäse. Je 150 g,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,images_marktguru/marktguru_0224.jpg
Toasty Hähnchenbrustfilet,Tillman‘s,"€ 2,79",Kein vorheriger Preis,"€ 9,96 / kg -",Versch. Sorten. Je 280 g,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0225.jpg
Elektrische Zahnbürste iO Simply Clean Ocean Blue IO2,Braun,"€ 47,99",Kein vorheriger Preis,"€ 47,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0226.jpg
Äpfel Nikolaus,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 1,69 / kg -",Sorte: Red Delicious/ Red Chief Ursprung: Italien/ Deutschland Klasse I Je 1 kg,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0227.jpg
Minilaibe,Bergader,"€ 1,59",Kein vorheriger Preis,"€ 10,60 / kg -","HINWEIS: MIT LIDL PLUS APP, Versch. Sorten. Je 150 g., Normalpreis: 1.99",Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
Überkopfbrauseset,Livarno Home,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Steuersparer 2026,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0230.jpg
Spiel Figuren Mini Serie 28,LEGO,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0231.jpg
Herren Stricktroyer,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0232.jpg
Knopfzellen,Tronic,"€ 0,99",Kein vorheriger Preis,"€ 0,17 / Stk -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0233.jpg
Hausgemachter Ajvar,Deluxe,"€ 4,99",Kein vorheriger Preis,"€ 9,42 / kg -",Versch. Sorten. Hausgemacht. Je 530 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,
Alkaline Batterien,Tronic,"€ 4,49",Kein vorheriger Preis,"€ 0,15 / Stk -",Details im Prospekt,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,
Holzleim,Pritt,"€ 1,79",Kein vorheriger Preis,"€ 14,92 / kg -",Details im Prospekt,Nein,11.12. - 13.12.,2025-12-11,2025-12-13,images_marktguru/marktguru_0236.jpg
Coteaux D’Aix En Provence Rosé,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 19,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR AOP, Roséwein, trocken Provence/ Frankreich Je 0,75 l",Ja,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0237.jpg
Antipastiteller,Deluxe,"€ 7,99",Kein vorheriger Preis,"€ 14,27 / kg -",Griechischer Art. Je 560 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0238.jpg
Feinste Belgische Pralinen,Deluxe,"€ 4,49",Kein vorheriger Preis,"€ 14,97 / kg -",Versch. Sorten. Je 300 g,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0239.jpg
Hafermast Gänsekeulen,Deluxe,"€ 16,99",Kein vorheriger Preis,"€ 16,99 / kg -",Mit Haut und Knochen. HKL A. Tiefgefroren. Je 1 kg,Nein,08.12. - 13.12.,2025-12-08,2025-12-13,images_marktguru/marktguru_0240.jpg
Kinder-LED-Winterstiefel,Lupilu,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,01.12. - 06.12.,2025-12-01,2025-12-06,images_marktguru/marktguru_0241.jpg
Mandarinen,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / kg -",oder Clementinen Ursprung: Spanien/ Marokko/Italien/ Griechenland Klasse I; Je 1 kg,Nein,04.12. - 06.12.,2025-12-04,2025-12-06,
