Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Zuckerstangen,Favorina,"€ 0,99",Kein vorheriger Preis,"€ 6,88 / kg -",Versch. Sorten. Je 144 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bio Wetteräpfel,Keine Marke,"€ 2,19",Kein vorheriger Preis,"€ 2,19 / kg -","Sorte: Santana, Elstar, Gala, Jonagold Ursprung: Deutschland/Italien Klasse I Je 1 kg",Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Pop-up-Einkaufstasche,SilverCrest,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Monasterio de las Viñas Cariñena,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","Rotwein, trocken D.O. Cariñena/ Spanien. Je 0,75 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bodenstaubtücher,Swiffer,"€ 4,99",Kein vorheriger Preis,"€ 0,14 / Stk -",oder Staubmagnet ­Kit Je 36/9/24 Stück,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Wintertäfelchen Vollmilch,Favorina,"€ 4,99",Kein vorheriger Preis,"€ 22,18 / kg -",Je 225 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Stabmixer-Set SSMS 600 F6,SilverCrest,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Frohes Naschen,Haribo,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -",Je 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Butter-Mohn-Streuselzopf,Lidl Backshop,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -",Je 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Reinigungsspray,Meister Proper,"€ 2,29",Kein vorheriger Preis,"€ 2,86 / l -",Versch. Sorten. Je 800 ml,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Damen Sweatjacke,Livergy,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Pump-Isolierkanne,SilverCrest,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Kinder Sweatanzug,Lupilu,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Fruchtgummi,Sweet Corner,"€ 4,29",Kein vorheriger Preis,"€ 4,29 / kg -",Versch. Sorten. Je 1 kg,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
7-Zonen-1.000er-Taschenfederkernmatratze,Livarno Home,"€ 119,00",Kein vorheriger Preis,"€ 119,00 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Geschirrspülmaschine mit Wassertank SGW 860 A2,SilverCrest,"€ 179,00",Kein vorheriger Preis,"€ 179,00 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Xmas Lollies,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 33,17 / kg -",Versch. Motive. Je 60 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Spaghettiträgerhemden 3er Pack,Esmara,"€ 4,99",Kein vorheriger Preis,"€ 1,66 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Party Mix Minis,Sweet Corner,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / kg -",Je 425 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen 3 Slips,Esmara,"€ 2,69",Kein vorheriger Preis,"€ 0,90 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Holz-Puzzle,Lupilu,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
LED-Lichtdekoration,Livarno Home,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Feinstrickkleid,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Geschenkpapier,Keine Marke,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Schottischer Räucherlachs,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -",Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Rinder-Minutensteaks XXL,Metzgerfrisch,"€ 9,99",Kein vorheriger Preis,"€ 15,61 / kg -",Vom Jungbullen. Flüssig gewürzt. Je 640 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Limonade,Schwip Schwap,"€ 0,69",Kein vorheriger Preis,"€ 0,55 / l -","UP Schwip Schwap in versch. Sorten. Teilweise koffeinhaltig. Je 1,25 l zzgl. 0.25 Pfand",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kitchen Tools Mikrowelle SMWC 700 D1,SilverCrest,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Crunchips Wow,Lorenz,"€ 1,11",Kein vorheriger Preis,"€ 10,09 / kg -",Rustics Versch. Sorten. Je 110 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Pinsa,Deluxe,"€ 2,99",Kein vorheriger Preis,"€ 7,67 / kg -",Versch. Sorten. Je 390/350 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kugelbahn,Lupilu,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,16.11. - 22.11.,2025-11-16,2025-11-22
Rumpsteak,Deluxe,"€ 8,00",Kein vorheriger Preis,"€ 25,00 / kg -",Vom Charolais Rind. Ca. 320 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
El Cortez XO Extra Ordinario,Torre Oria,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","HINWEIS: NUR ONLINE VERFÜGBAR Rotwein, halbtrocken Spanien Je 0,75 l",Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Mega Bärchen,Sweet Corner,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",Zuckerreduziert. Je 200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Wandkalender Fotopapier,Keine Marke,"€ 8,39",Kein vorheriger Preis,"€ 8,39 / Stk -",A4. Das perfekte Weihnachtsgeschenk,Nein,21.11. - 22.11.,2025-11-21,2025-11-22
Mini-Figuren,Favorina,"€ 2,19",Kein vorheriger Preis,"€ 17,52 / kg -",Vollmilch Versch. Figuren. Je 125 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schweinegulasch,Metzgerfrisch,"€ 3,29",Kein vorheriger Preis,"€ 6,58 / kg -",HINWEIS: MIT LIDL PLUS APP Je 500 g Normalpreis: 4.19,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Marzipankartoffeln vegan,Favorina,"€ 0,99",Kein vorheriger Preis,"€ 7,92 / kg -",Je 125 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Lachsforellenseite,Fischerstolz,"€ 12,80",Kein vorheriger Preis,"€ 16,00 / kg -",Mit Haut. Ca. 800 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Speisekartoffeln,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 0,80 / kg -","Deutsche, mehlig kochend Qualität I. Je 2 kg",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Steinofenpizza,Trattoria Alfredo,"€ 2,79",Kein vorheriger Preis,"€ 3,82 / kg -","HINWEIS: MIT LIDL PLUS APP, Versch. Sorten. Je 2x 365/2x 355/ 2x 340/2x 335/ 2x 350/2x 330 g; Normal...",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Mozzarella,Milbona,"€ 0,69",Kein vorheriger Preis,"€ 5,52 / kg -",Versch. Sorten. Je 220/200 g Abtropfgewicht: 125 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Damen Flanell-Pyjama,Esmara,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Salami,Deluxe,"€ 2,19",Kein vorheriger Preis,"€ 21,90 / kg -",HINWEIS: MIT LIDL PLUS APP Mit Pistazien. Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtsgebäck,Favorina,"€ 2,99",Kein vorheriger Preis,"€ 4,98 / kg -",Versch. Sorten. Je 600 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Irischer Cheddar,Milbona,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Versch. Sorten. Je 200/175 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Norwegische Lachsseite,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -",Schockgefrostet und aufgetaut. Mit Haut. Ca. 1 kg kg-Preis,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Frucht Kaubonbons,Sweet Corner,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -",Versch. Sorten. Je 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Ziegenfrischkäse im Speckmantel,Deluxe,"€ 3,99",Kein vorheriger Preis,"€ 26,60 / kg -",Je 150 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Feine Käseplatte,Deluxe,"€ 6,99",Kein vorheriger Preis,"€ 23,30 / kg -",Versch. Sorten. Je 300 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Crunchy Cheddar,Deluxe,"€ 2,69",Kein vorheriger Preis,"€ 13,45 / kg -",Versch. Sorten. Je 200 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Weihnachtsbaumschmuck,Livarno Home,"€ 2,99",Kein vorheriger Preis,"€ 0,75 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Tessiner Senfsaucen,Wolfram Berge,"€ 2,29",Kein vorheriger Preis,"€ 38,17 / l -",HINWEIS: MIT LIDL PLUS APP 2.49 € Versch. Sorten. Je 60 ml,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Puten-Minifilet XXL,Metzgerfrisch,"€ 7,99",Kein vorheriger Preis,"€ 9,99 / kg -",Je 800 g,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Original Französische Käseplatte,Deluxe,"€ 6,99",Kein vorheriger Preis,"€ 23,30 / kg -",Je 300 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schweinefilet,Chef Select,"€ 5,22",Kein vorheriger Preis,"€ 9,00 / kg -",Ca. 580 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
High Protein Pudding,Ehrmann,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",Versch. Sorten. Je 200 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Waschbeckenunterschrank Basel,Livarno Home,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt.,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Leberpastete,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 11,71 / kg -",Versch. Sorten. Je 170 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
NicNac's XL Fun Pack,Lorenz,"€ 1,99",Kein vorheriger Preis,"€ 11,71 / kg -",je 170 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schmutzfangmatte,Livarno Home,"€ 2,79",Kein vorheriger Preis,"€ 2,79 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Seidenknödel,Deluxe,"€ 1,59",Kein vorheriger Preis,"€ 3,18 / kg -",Je 500 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Lithiumzelle CR2032,Energizer,"€ 5,99",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Kinder-Maxi Mix mit Plüschtier,Ferrero,"€ 9,99",Kein vorheriger Preis,"€ 75,11 / kg -",Je 133 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Röstisterne,Deluxe,"€ 2,29",Kein vorheriger Preis,"€ 3,82 / kg -",Je 600 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Handbund Nobilistanne,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Nuggets vom Schwein XXL,Metzgerfrisch,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -",Versch. Sorten. Mit Curry-Dip und Süß-Sauer-Dip. Je 1 kg,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Kinder Schokolade,Ferrero,"€ 2,39",Kein vorheriger Preis,"€ 15,93 / kg -",Je 150 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Baby Schneeoverall,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Advents­-Schiff,Keine Marke,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Weihnachtsmischbeutel,Favorina,"€ 3,49",Kein vorheriger Preis,"€ 13,96 / kg -","Schokoladenhohlkörper, teilweise mit Milchcreme- und Pralinefüllung. Je 250 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Zahnbürste,Meridol,"€ 6,49",Kein vorheriger Preis,"€ 3,25 / Stk -",Je 2 Stück,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Grießbrei Klassische Art,Mondamin,"€ 0,99",Kein vorheriger Preis,"€ 9,25 / kg -",Je 107 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Eisenbahn-Box-Set,Lupilu,"€ 24,99",Kein vorheriger Preis,"€ 0,59 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Vegeta Würzmischung mit Gemüse,Podravka,"€ 4,99",Kein vorheriger Preis,"€ 5,20 / kg -",Je 960 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Wachtelbrüste,Nestler,"€ 4,49",Kein vorheriger Preis,"€ 22,45 / kg -",-keulen Mariniert. Je 200 g,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Null Null WC Aktiv Gel 00,00,"€ 1,49",Kein vorheriger Preis,"€ 1,99 / l -",4in1 Versch. Sorten. Je 750 ml,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Crunchies,Oreo,"€ 1,49",Kein vorheriger Preis,"€ 13,55 / kg -",Milka Crunchies/ Choco Mini Cookies Crunchies in versch. Sorten. Je 110 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Kreide-/ Lackmarker,Crelando,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Rocher,Ferrero,"€ 7,59",Kein vorheriger Preis,"€ 20,24 / kg -",Je 375 g. Standardpackung: 200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Super Shots,Hohes C,"€ 1,69",Kein vorheriger Preis,"€ 5,12 / l -",Versch. Sorten. Je 330 ml zzgl. 0.25 Pfand,Nein,14.11. - 15.11.,2025-11-14,2025-11-15
Puten Schenkel,Metzgerfrisch,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / kg -","HKL A. Ca. 2,5 kg kg-Preis",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Herren Tubes,Tapedesign,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Kinder Bueno,Ferrero,"€ 4,19",Kein vorheriger Preis,"€ 16,24 / kg -",Je 258 g. Standardpackung: 129 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Rohrfrei Power-Gel,Drano,"€ 4,69",Kein vorheriger Preis,"€ 2,35 / l -","Je 2x 1 l, 2er-Pack",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Zanetti Intermezzo,Segafredo,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -",Je 1 kg,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Vacqueyras Cuvée,Les Aumôniers,"€ 9,99",Kein vorheriger Preis,"€ 13,32 / l -","HINWEIS: NUR ONLINE VERFÜGBAR AOP, Rotwein, trocken Rhône/Frankreich Je 0,75 l",Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Portionsbeutel,Whiskas,"€ 15,99",Kein vorheriger Preis,"€ 3,14 / kg -",Versch. Sorten. Alleinfuttermittel für ausgewachsene Katzen. Je 60x 85 g,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Geschenkpapier,Crelando,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Bio Norwegische Lachsfiletportionen,Fischerstolz,"€ 18,69",Kein vorheriger Preis,"€ 24,92 / kg -",Mit Haut. Je 6x 125 g,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Dessertgläser,Deluxe,"€ 1,79",Kein vorheriger Preis,"€ 14,92 / kg -",Enthält Alkohol. Je 2x 60 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Weihnachts-Mix,Favorina,"€ 6,99",Kein vorheriger Preis,"€ 54,19 / kg -",mit Plüsch­figur Versch. Figuren. Je 129 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Fertiggerichte,Frosta,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -",Versch. Sorten. Je 500/450 g,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Kaubo Cubyys,Sweet Corner,"€ 0,99",Kein vorheriger Preis,"€ 4,50 / kg -",Versch. Sorten. Je 220 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Stabfeuerzeug-Set 3-tlg.,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Schlemmerfilet,Nordsee,"€ 2,49",Kein vorheriger Preis,"€ 6,55 / kg -",Versch. Sorten. Je 380 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Speisequark,Milbona,"€ 1,09",Kein vorheriger Preis,"€ 4,36 / kg -",Magerstufe. Je 250 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
ProSchmelz Zahnfleisch Plus Zahncreme,Sensodyne,"€ 7,99",Kein vorheriger Preis,"€ 53,27 / l -",Je 2x 75 ml,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Duftkerze,Livarno Home,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Goldfischli,Funny Frisch,"€ 1,11",Kein vorheriger Preis,"€ 11,10 / kg -",Versch. Sorten. Je 100 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Berliner mit Mehrfruchtfüllung,Lidl Backshop,"€ 0,90",Kein vorheriger Preis,"€ 0,30 / Stk -","Je 3 Stück, 2+1 gratis",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Bio-Joghurt,Milbona,"€ 0,95",Kein vorheriger Preis,"€ 6,33 / kg -",mit Knuspermüsli Versch. Sorten. Je 150 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
LED-Fenstersticker,Livarno Home,"€ 3,99",Kein vorheriger Preis,"€ 0,67 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Multifunktionswerkzeug PMFW 250 A1,Parkside,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Sandwich,Wasa,"€ 1,99",Kein vorheriger Preis,"€ 16,58 / kg -",Versch. Sorten. Je 3x 37/3x 40 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Saure Drachenzungen Hefeschnecke,Hitschler,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Je Stück,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Topf-Set,SilverCrest,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Fahrzeugspiele-Set,Hot Wheels,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Vanille Berliner,Lidl Backshop,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",Je Stück,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
High Protein Mousse,Müller,"€ 1,29",Kein vorheriger Preis,"€ 6,45 / kg -",Versch. Sorten. Je 200 g,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Kleinkinder-Pyjama,Lupilu,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kitchen Tools Heißluftfritteuse SHF 1500 C1,SilverCrest,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Waschmittelgel,Weißer Riese,"€ 11,99",Kein vorheriger Preis,"€ 0,13 / Stk -","Spee Waschmittel Pulver, Gel oder Caps. Je 90/80/100 Waschladungen",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Knusperente,Deluxe,"€ 8,99",Kein vorheriger Preis,"€ 17,98 / kg -","Halbe Ente, ohne Knochen. Auf Wintergemüse. Je 550 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Malbücher,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Herzogin-Kartoffeln,Deluxe,"€ 1,69",Kein vorheriger Preis,"€ 2,82 / kg -",Je 600 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Mozart-Kugeln,Reber,"€ 3,49",Kein vorheriger Preis,"€ 34,90 / kg -",Versch. Sorten. Je 100 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Malblock Water Wow,Melissa & Doug,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Lebkuchen-Bausatz,Favorina,"€ 7,69",Kein vorheriger Preis,"€ 8,54 / kg -","Haus oder Eisenbahn. Je 900 g/1,035 kg",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Eierlikör,Deluxe,"€ 7,49",Kein vorheriger Preis,"€ 14,98 / l -","17 % vol Mit BourbonVanille aus Madagaskar. Je 0,5 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Ganze Bohnen,Käfer Kaffee,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / kg -",HINWEIS: MIT LIDL PLUS APP Versch. Sorten. Je 1 kg Normalpreis: 14.99,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Bad-Seitenschrank,Livarno Home,"€ 54,99",Kein vorheriger Preis,"€ 54,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,17.11. - 22.11.,2025-11-17,2025-11-22
LED-Lichtdekoration,Livarno Home,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
LED-Solar-Lichterkette,Livarno Home,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Kinder Mix Bunte Mischung,Ferrero,"€ 4,69",Kein vorheriger Preis,"€ 35,53 / kg -",Je 132 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Saugroboter SSR AA1,SilverCrest,"€ 199,00",Kein vorheriger Preis,"€ 199,00 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Steckdosenleiste,Tronic,"€ 2,19",Kein vorheriger Preis,"€ 2,19 / Stk -",Details im Prospekt,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Octopusarme,Deluxe,"€ 9,99",Kein vorheriger Preis,"€ 39,96 / kg -",Gewürzt und gegart. Je 250 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Zahnpasta,Meridol,"€ 7,49",Kein vorheriger Preis,"€ 49,93 / l -",Zahnfleischschutz Je 2x 75 ml,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Energy Drink,Red Bull,"€ 0,88",Kein vorheriger Preis,"€ 3,52 / l -","HINWEIS: MIT LIDL PLUS APP. Versch. Sorten. Taurin- und koffeinhaltig. Je 0,25 l zzgl. 0.25 Pfand",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Salami Sticks XXL,Dulano,"€ 1,99",Kein vorheriger Preis,"€ 16,58 / kg -",Versch. Sorten. Je 120 g +20 g gratis,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Frucht Zwerge,Danone,"€ 2,89",Kein vorheriger Preis,"€ 4,82 / kg -","Je 600 g, 6x 100 g",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Milbensauger SMS 300 B2,SilverCrest,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Sahnejoghurt,Zott,"€ 0,49",Kein vorheriger Preis,"€ 3,50 / kg -",Versch. Sorten. Je 140 g,Nein,13.11. - 15.11.,2025-11-13,2025-11-15
Selection Nuts Royal,Alesto,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",Je 200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Pistazien Sahnelikör,Deluxe,"€ 5,99",Kein vorheriger Preis,"€ 11,98 / l -","15 % vol Je 0,5 l",Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Pflegedusche,Nivea,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -",Versch. Sorten. Je 750 ml,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Mandel-Krokant,Deluxe,"€ 1,99",Kein vorheriger Preis,"€ 14,21 / kg -",Versch. Sorten. Je 140 g,Nein,10.11. - 15.11.,2025-11-10,2025-11-15
Spiel-Lebensmittel,Lupilu,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Raki Gold,Efe,"€ 16,99",Kein vorheriger Preis,"€ 24,27 / l -","45 % vol Je 0,7 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Holz-Werkbank,Lupilu,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
