Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Frischhaltedosen- Set XXL,Gourmetmaxx,"€ 9,99",Kein vorheriger Preis,"€ 0,36 / Stk -","28-teilig je 2 x 170 ml, 300 ml, 615 ml, 1025 ml,",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Snackradieschen,MarktTag,"€ 0,69",Kein vorheriger Preis,"€ 3,45 / kg -","Italien, Kl. I 200 g Beutel",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
SugarGang Adventskalender,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 23,07 / kg -",433 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Adventskranz,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","je Stück aus hochwertiger Nordmanntanne, mit 4 Kerzen, versch. Ausführungen, Ø = ca. 30 cm",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Reines Sonnenblumenöl,Thomy,"€ 2,00",Kein vorheriger Preis,"€ 29,33 / l -",reich an Vitamin E 750 ml,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Outdoor-Fasssauna Lahti-L,Home Deluxe,"€ 2.345,00",Kein vorheriger Preis,"€ 2.345,00 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Merci Adventskalender,Storck,"€ 8,99",Kein vorheriger Preis,"€ 34,18 / kg -",263 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Flanell Wohndecke,Dekor,"€ 17,99",Kein vorheriger Preis,"€ 17,98 / Stk -","in kuscheliger Lammfelloptik, mit Sherpa Wendeseite",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Al Cioccolato,Scavi & Ray,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","oder Alla Vaniglia 0,75 l",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Zitronen,MarktTag,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / kg -","Spanien, Kl. I 500 g Netz",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Elektrokamin Calor,Home Deluxe,"€ 279,99",Kein vorheriger Preis,"€ 279,99 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Finello Reibekäse,Arla,"€ 1,49",Kein vorheriger Preis,"€ 9,93 / kg -","gekühlt, versch. Sorten 150 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Archivbilderrahmen,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -","mit Ablagefach und magnetischem Verschluss,",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Walnusskerne,Backfee,"€ 2,69",Kein vorheriger Preis,"€ 13,45 / kg -","naturbelassen und gemahlen, 200 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen-Winterclogs,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Traditionelle Sauna Shadow XL,Home Deluxe,"€ 1.779,00",Kein vorheriger Preis,"€ 1.779,00 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Dinkelmehl,Blüten Korn,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / kg -",HINWEIS: NUR ONLINE VERFÜGBAR. 10er Pack. 1 kg,Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Mildessa Sauerkraut,Hengstenberg,"€ 1,00",Kein vorheriger Preis,"€ 3,51 / kg -","HINWEIS: NUR ONLINE VERFÜGBAR. 15er Pack, 285 g Abtropfgewicht",Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Soße zum Braten Extra,Knorr,"€ 1,00",Kein vorheriger Preis,"€ 1,33 / l -",HINWEIS: NUR ONLINE VERFÜGBAR. 15er Pack ergibt 3 x 250 ml,Ja,17.11. - 22.11.,2025-11-17,2025-11-22
LED-Stern,Grundig,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Klappwerkbank GWB100/50F,Güde,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Orangen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 1,20 / kg -","2,5 kg Netz Spanien, Kl. I 25% mehr Inhalt GRATIS!",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtsbaum mit Sternen,Grundig,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Schokolade,Milka,"€ 1,11",Kein vorheriger Preis,"€ 11,10 / kg -","HINWEIS: MIT NETTO PLUS APP 0.99, versch. Sorten 90 – 100 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kuchenstück,Netto Backstube,"€ 2,79",Kein vorheriger Preis,"€ 11,87 / kg -","versch. Sorten, 235 – 270 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Mucho Más Tinto,Felix Solis,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","0,75 Liter",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
LED-Schneekugelvorhang,Dekor,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
LED-Acrylfiguren,Dekor,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Laugenstange,Netto Backstube,"€ 0,49",Kein vorheriger Preis,"€ 0,49 / Stk -",mit Käse Stück,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Körniger Frischkäse,Peynoos,"€ 1,11",Kein vorheriger Preis,"€ 5,55 / kg -",200 g gekühlt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bio-Naturjoghurt,BioBio,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / kg -","500 g gekühlt, versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Adventsteller,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -","je Stück aus hochwertiger Nobilisttanne, mit 4 Kerzen, versch. Ausführungen, Ø = 30 cm oder 35 cm la...",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtsmann,Lindt,"€ 5,19",Kein vorheriger Preis,"€ 41,52 / kg -",125g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Deospray,Rexona,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / l -",150 ml versch. Sorten,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Delikatess Fleischsalat XXL,Genuss Welt,"€ 1,69",Kein vorheriger Preis,"€ 3,84 / kg -",440 g gekühlt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Waschmittel,Coral,"€ 3,49",Kein vorheriger Preis,"€ 0,15 / Stk -",15 – 23 wl versch. Sorten,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Mandelspekulatius,Santa Claus in Town,"€ 1,99",Kein vorheriger Preis,"€ 6,63 / kg -",300 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Mineralwasser,RhönSprudel,"€ 4,99",Kein vorheriger Preis,"€ 0,59 / l -","Original oder Medium 12 x 0,7 – 0,75 Liter Kiste zzgl. Pfand 3.30",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Punsch,Katlenburger,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","0,75 l versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Fruchtaufstrich 75% Frucht,Vom Land,"€ 1,00",Kein vorheriger Preis,"€ 4,00 / kg -",versch. Sorten 250 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtsgelee,Santa Claus in Town,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Für Genießer Broccoli Cremesuppe,Maggi,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / l -","HINWEIS: NUR ONLINE VERFÜGBAR, Ergibt 0,5 Liter",Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Thunfisch-Salat,Saupiquet,"€ 2,00",Kein vorheriger Preis,"€ 12,50 / kg -",versch. Sorten 160 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kokosmakronen,Santa Claus in Town,"€ 1,69",Kein vorheriger Preis,"€ 6,76 / kg -",250 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
D.E.W. Irish Whiskey,Tullamore Dew,"€ 13,99",Kein vorheriger Preis,"€ 19,99 / l -","0,7 l 40% Vol.",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Feine Pastete Hundenahrung,Pablo,"€ 1,00",Kein vorheriger Preis,"€ 5,71 / kg -",HINWEIS: NUR ONLINE VERFÜGBAR 30er Pack versch. Sorten 175 g,Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Fun Alkoholfrei,Jever,"€ 16,99",Kein vorheriger Preis,"€ 1,70 / l -","HINWEIS: MIT NETTO PLUS APP 15.29, 20 x 0,5 l zzgl. Pfand 3.10",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Couchtisch Amiri,Home Deluxe,"€ 199,99",Kein vorheriger Preis,"€ 199,99 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Limonade,Schweppes,"€ 1,49",Kein vorheriger Preis,"€ 1,19 / l -","1,25 l versch. Sorten zzgl. Pfand 0.25",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
WPC Sichtschutzzaun Callado,Home Deluxe,"€ 539,00",Kein vorheriger Preis,"€ 539,00 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Elektrokamin,Juskys,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Hauchfeine Käsescheiben XXL,Gutes Land,"€ 1,00",Kein vorheriger Preis,"€ 8,00 / kg -","125 g gekühlt, versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Feuchtes Toilettenpapier,Cottonelle,"€ 1,00",Kein vorheriger Preis,"€ 0,02 / Stk -",versch. Sorten 42 Stück,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Wintergarten Amaris,Home Deluxe,"€ 2.999,00",Kein vorheriger Preis,"€ 2.999,00 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Happy Day Säfte,Rauch,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / l -",1 l versch. Sorten,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bio-Erdnüsse,BioBio,"€ 2,29",Kein vorheriger Preis,"€ 9,16 / kg -",Ägypten 250 g Beutel,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Ofen Chips,Funny Frisch,"€ 1,99",Kein vorheriger Preis,"€ 15,92 / kg -",versch. Sorten 125 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Doppeldecker Schoko & Vanille,Müller,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / kg -","oder Wackelpudding 4 x 125 g gekühlt, versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Grauer Burgunder Rivaner,Weingold,"€ 3,49",Kein vorheriger Preis,"€ 4,65 / l -","oder Müller Thurgau Qualitätswein 0,75 Liter",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Croissants,7 Days,"€ 2,00",Kein vorheriger Preis,"€ 8,33 / kg -","240 g, versch. Sorten, gefüllt",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Premium Pilsener,Warsteiner,"€ 0,79",Kein vorheriger Preis,"€ 1,58 / l -","0,5 l versch. Sorten zzgl. Pfand 0.25",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Baumkuchen Spitzen,Santa Claus in Town,"€ 2,99",Kein vorheriger Preis,"€ 19,93 / kg -","versch. Sorten, enthält Alkohol 150 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Quark-Creme,Ehrmann,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / kg -","500 g gekühlt, 0,2% Fett Magerstufe",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Smarties Weihnachtsmann,Nestlé,"€ 1,99",Kein vorheriger Preis,"€ 23,41 / kg -",oder KitKat Weihnachtsmann 85 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Le Crémiot,Président,"€ 2,49",Kein vorheriger Preis,"€ 12,45 / kg -","Carré Gourmet, La Brique oder Snack 180 - 200 g gekühlt, versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bauchspeck,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / kg -",250 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Transport- / Plattformwagen,TroniTechnik,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Serrano Reserva,Abraham,"€ 1,99",Kein vorheriger Preis,"€ 28,43 / kg -",70 g herzhaft und frisch,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Borstenlose WC-Bürste,Loomaid,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Eisbergsalat,MarktTag,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -","Stück Spanien, Kl. I",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Schminktisch IMANI,Home Deluxe,"€ 99,99",Kein vorheriger Preis,"€ 99,99 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Zero Sugar,Coca-Cola,"€ 11,99",Kein vorheriger Preis,"€ 1,00 / l -",Kombikiste koffeinhaltig 12 x 1 Liter Kiste zzgl. Pfand 3.30,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Suppengemüse,Heimat,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / kg -",500 g Schale Deutschland,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Pokertisch Full House,Home Deluxe,"€ 399,99",Kein vorheriger Preis,"€ 399,99 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Magic Asia Noodle Snack,Maggi,"€ 2,00",Kein vorheriger Preis,"€ 88,71 / kg -",4 x 62 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kinder Choco Fresh,Ferrero,"€ 1,69",Kein vorheriger Preis,"€ 16,41 / kg -","oder Paradiso 5 x 20,5 g, 4 x 29 g gekühlt",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Massagesessel Kelso,Home Deluxe,"€ 794,00",Kein vorheriger Preis,"€ 794,00 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Akku Rührwerk RW 18-401-30,Güde,"€ 111,11",Kein vorheriger Preis,"€ 111,11 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Adventsgestecke,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","auf Holz je Stück ca. 20 cm lang, versch. Ausführungen",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kinder Mini-Mix Adventskalender,Ferrero,"€ 6,99",Kein vorheriger Preis,"€ 46,29 / kg -",151 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Adventskalender,Toblerone,"€ 8,99",Kein vorheriger Preis,"€ 44,95 / kg -",200 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Sahnejoghurt,Zott,"€ 0,89",Kein vorheriger Preis,"€ 7,07 / kg -","gekühlt, versch. Sorten, 140 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Gasheizer GGH 4200 K,Güde,"€ 79,95",Kein vorheriger Preis,"€ 79,95 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Wurst-Aufschnitt,Wolf,"€ 1,29",Kein vorheriger Preis,"€ 10,32 / kg -",80 – 125 g versch. Sorten,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Lager,Kulmbacher Mönchshof,"€ 11,99",Kein vorheriger Preis,"€ 1,20 / l -","versch. Sorten 20 x 0,5 Liter Kiste zzgl. Pfand 4.50",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Adventskränze,Keine Marke,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -","je Stück aus hochwertiger Nordmanntanne, mit Kerze, versch. Ausführungen, Ø = ca. 32 cm",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Obstgarten Erdbeere,Ehrmann,"€ 0,79",Kein vorheriger Preis,"€ 6,32 / kg -","120 – 125 g gekühlt, versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
3D Leuchtsternkette,Dekor,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
LED Glitzerschlauch,Dekor,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
LED Holz-Lichterbogen,Dekor,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bio-Dinkelbrot,BioBio,"€ 1,29",Kein vorheriger Preis,"€ 5,16 / kg -",250 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Weihnachtliche Dekoration,Keine Marke,"€ 2,00",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt.,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Spülmittel,Palmolive,"€ 1,29",Kein vorheriger Preis,"€ 1,72 / l -",500 – 750 ml versch. Sorten,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Salami-Aufschnitt,Hofmaier,"€ 1,39",Kein vorheriger Preis,"€ 6,95 / kg -",200 g versch. Sorten,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bio-Apfeltasche,Netto Backstube,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",Stück,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Gefüllte Zapfen,Santa Claus in Town,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / kg -","versch. Sorten, 150 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Buttertoast,Golden Toast,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / kg -",versch. Sorten 500 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
High Protein Skyr,Ehrmann,"€ 1,49",Kein vorheriger Preis,"€ 3,31 / kg -","450 g gekühlt, versch. Sorten",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Thermounterwäsche-Set,Spirit of Colours,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kaffee Der Himmlische,Mövenpick,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / kg -","HINWEIS: MIT NETTO PLUS APP 6.49, 500 g Kaffee gemahlen oder ganze Bohnen",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Thermo-Leggings,Spirit of Colours,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Herren-Retroshorts 2er-Pack,Puma,"€ 9,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Kinder Maxi Ei,Ferrero,"€ 3,49",Kein vorheriger Preis,"€ 34,90 / kg -",100 g versch. Designs,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Pastasauce,Mutti,"€ 2,00",Kein vorheriger Preis,"€ 5,00 / kg -",versch. Sorten 400 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Nimm2 Lachgummi,Storck,"€ 1,00",Kein vorheriger Preis,"€ 4,44 / kg -",versch. Sorten 225 – 325 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Saure Glühwürmchen,Trolli,"€ 1,00",Kein vorheriger Preis,"€ 6,67 / kg -",HINWEIS: NUR ONLINE VERFÜGBAR 24er Pack 150 g,Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Ufonauten,Frisia,"€ 2,00",Kein vorheriger Preis,"€ 12,82 / kg -","2 x 78 g, Einzelpreis: 1.99",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Damen Mützen,Spirit of Colours,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Lebkuchen Herzen,Santa Claus in Town,"€ 3,99",Kein vorheriger Preis,"€ 7,98 / kg -","Sterne, Brezeln versch. Sorten 500 g",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Hundenahrung,4Paws,"€ 1,00",Kein vorheriger Preis,"€ 3,33 / kg -",HINWEIS: NUR ONLINE VERFÜGBAR 10er Pack Perlhuhn Gemüse 300 g,Ja,17.11. - 22.11.,2025-11-17,2025-11-22
Cocktails Ready to Drink,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 6,03 / l -","0,33 l 10% Vol., versch. Sorten zzgl. Pfand -.25",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Katzensnacks,Dreamies,"€ 1,00",Kein vorheriger Preis,"€ 11,11 / kg -",oder Whiskas Katzensnacks versch. Sorten 90 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Outdoor Whirlpool Horizon,Home Deluxe,"€ 2.144,00",Kein vorheriger Preis,"€ 2.144,00 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Cola,Coca-Cola,"€ 8,99",Kein vorheriger Preis,"€ 1,51 / l -","oder Zero 18 x 0,33 l koffeinhaltig, versch. Sorten zzgl. Pfand 4.50",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Sitzsack Cozy,Home Deluxe,"€ 159,99",Kein vorheriger Preis,"€ 159,99 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Familienbett NUBE,Home Deluxe,"€ 399,99",Kein vorheriger Preis,"€ 399,99 / Stk -",Details im Prospekt.,Nein,15.11. - 22.11.,2025-11-15,2025-11-22
Kinder Weihnachtsmann mit Überraschung,Ferrero,"€ 1,99",Kein vorheriger Preis,"€ 26,53 / kg -",versch. Designs 75 g,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Bockwurst,Hofmaier,"€ 5,79",Kein vorheriger Preis,"€ 5,79 / kg -",1000 g über Buchenholz geräuchert,Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Primitivo di Manduria,Torre Santa,"€ 6,99",Kein vorheriger Preis,"€ 9,32 / l -","0,75 Liter",Nein,17.11. - 22.11.,2025-11-17,2025-11-22
Mitbringspiele,Ravensburger,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",versch. Spiele,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Kipplaster,Dickie Toys,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Bagger oder Radlager versch. Ausführungen,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Bayerisches Wammerl,Hofmaier,"€ 3,49",Kein vorheriger Preis,"€ 11,63 / kg -",300 g geräuchert und gegart,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Schweine-Rücken,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / kg -","pro kg., ohne Knochen, vakuumverpackt, ca. 1,2 kg",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Pfannen-Gnocchi,Giovanni Rana,"€ 2,19",Kein vorheriger Preis,"€ 7,82 / kg -","HINWEIS: MIT NETTO PLUS APP 1.99 € gekühlt, versch. Sorten 280 g",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Filegro,Iglo,"€ 4,44",Kein vorheriger Preis,"€ 9,25 / kg -","HINWEIS: MIT NETTO PLUS APP 3.99 € oder iglo Fischstäbchen tiefgekühlt, versch. Sorten 480 g – 840 ...",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Minipflaumentomaten,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","500 g Schale Marokko, Kl. I",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
77242 Speed Champions Ferrari SF-24 F1,LEGO,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",versch. Fahrzeuge,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Holzbriketts,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 0,30 / kg -",Details im Prospekt.,Nein,22.11. - 22.11.,2025-11-22,2025-11-22
Kräuterlikör,Ramazzotti,"€ 9,49",Kein vorheriger Preis,"€ 13,56 / l -","HINWEIS: MIT NETTO PLUS APP 8.99 €, oder Espresso 25 – 30% Vol. 0,7 Liter",Nein,22.11. - 22.11.,2025-11-22,2025-11-22
Super Mario Plüschfigur,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",versch. Figuren,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Spielset 42457 Friese Hengst Reittunrnier,Schleich,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","42468 Paso Fino Hengst, 42544 Alpakafamilie",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Kids Blocks Bausteine,Wader,"€ 9,99",Kein vorheriger Preis,"€ 0,20 / Stk -",Details im Prospekt.,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Paprika rot,MarktTag,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","500 g Beutel Spanien, Kl. I",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Müllermilch,Müller,"€ 0,79",Kein vorheriger Preis,"€ 1,98 / l -","400 ml gekühlt, versch. Sorten zzgl. Pfand 0.25",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Thunfischfilets,Dreimaster,"€ 1,11",Kein vorheriger Preis,"€ 6,00 / kg -",150 – 195 g versch. Sorten,Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Speisekartoffeln,Heimat,"€ 1,99",Kein vorheriger Preis,"€ 0,40 / kg -","Deutschland, versch. Kocheigenschaften 5 kg Sack",Nein,22.11. - 22.11.,2025-11-22,2025-11-22
Schaufelstück vom Jungbullen,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","aus der Schulter, vakuumverpackt, ca. 1 kg, pro 100 g",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
Primitivo Puglia,Doppio Passo,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Weine 0,75 versch. Sorten",Nein,21.11. - 21.11.,2025-11-21,2025-11-21
Schinken-Krustenbraten,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / kg -","vom Schwein, mit Schwarte, vakuumverpackt, ca. 1,6 kg, pro kg",Nein,20.11. - 22.11.,2025-11-20,2025-11-22
