Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Wolfsbarschfilet,Deluxe,"€ 2,79",,"6,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_001.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,ref_000001,,
Premium Baby-Strampler,lupilu,"€ 9,99",,"19,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_002.jpg,cat_non_food,,ref_000002,obs_0000011041,
KitKat Holfiguren,Nestl,"€ 1,79",,"UVP
3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_003.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000003,obs_0000026892|obs_0000015643|obs_0000015349,
Holz-Outdoor-Küche,Lupilu,"€ 19,99",,"39,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_004.jpg,cat_non_food,,ref_000004,obs_0000018738|obs_0000021575|obs_0000019557|obs_0000020257|obs_0000018224|obs_0000007432,
Deluxe Macarons,Deluxe Macarons,"€ 2,99",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_005.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000005,obs_0000015617|obs_0000022531|obs_0000017826|obs_0000020003|obs_0000014762|obs_0000022955|obs_0000024126|obs_0000001094|obs_0000023757|obs_0000019184,
Traumreise Gewinnspiel,Lidl Plus,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_006.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000006,,
Bio Brokkoli,Bio Brokkoli,"€ 1,29",,1 kg = 3.23,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_007.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000007,obs_0000022631|obs_0000031390|obs_0000031647|obs_0000031988|obs_0000000502|obs_0000025326|obs_0000018299|obs_0000020428|obs_0000005304,obs_0000022631|obs_0000031390|obs_0000031647
Schalotten,Schalotten,"€ 0,99",,"1,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_008.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",BLS-G485100,ref_000008,obs_0000015902|obs_0000023430,obs_0000015902|obs_0000023430
Rote Birnen lose,Rote Birnen lose,"€ 2,29",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_009.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000009,obs_0000026120|obs_0000025761|obs_0000016045|obs_0000022211|obs_0000019142|obs_0000023767|obs_0000016635|obs_0000016675|obs_0000024363|obs_0000015263|obs_0000019961,
Ballhortensie,Ballhortensie,"€ 4,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_010.jpg,cat_non_food,,ref_000010,,
Erdbeerpflanzen,Grandiol,"€ 3,49",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_011.jpg,"cat_non_food,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000011,,
Kiwi lose,Kiwi lose,"€ 0,25",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_012.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000012,obs_0000022629|obs_0000013407|obs_0000012123|obs_0000010786|obs_0000009963|obs_0000009720|obs_0000011260,obs_0000022629
Frühlingsblüher im 10er-Tray,Frühlingsblüher im 10er-Tray,"€ 1,69",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_013.jpg,cat_non_food,,ref_000013,obs_0000022639|obs_0000022638,obs_0000022639
Erdbeeren,Erdbeeren,"€ 2,99",,1 kg = 5.98,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_014.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",BLS-F301100,ref_000014,obs_0000021444|obs_0000000875|obs_0000027621|obs_0000028744|obs_0000025546|obs_0000029042|obs_0000028691|obs_0000029976|obs_0000031864|obs_0000031257|obs_0000011679|obs_0000005473|obs_0000014242|obs_0000005869|obs_0000010835|obs_0000005878|obs_0000028555,obs_0000021444|obs_0000027621|obs_0000028744|obs_0000025546|obs_0000000875|obs_0000029042|obs_0000028691|obs_0000029976
Galia-Melone,Galia-Melone,"€ 1,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_015.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000015,,
Blumenerde,PARKSIDE,"€ 2,49",,1 l = 0.12,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_016.jpg,cat_non_food,,ref_000016,obs_0000026123|obs_0000031926,obs_0000026123
Dunkle kernlose Trauben lose,Dunkle kernlose Trauben lose,"€ 2,99",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_017.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000017,obs_0000022636|obs_0000021851|obs_0000023897|obs_0000000053|obs_0000023615|obs_0000025669|obs_0000020058|obs_0000023716|obs_0000024265|obs_0000019239|obs_0000025911,obs_0000022636|obs_0000023897|obs_0000021851
Cherrystrauchtomaten,Cherrystrauchtomaten,"€ 2,49",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_018.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000018,obs_0000018070|obs_0000017239|obs_0000018488|obs_0000023324|obs_0000031990,obs_0000031990|obs_0000018070|obs_0000017239|obs_0000018488|obs_0000023324
Gartenmöbel Serie Houston,Gartenmöbel Serie Houston,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_019.jpg,cat_non_food,,ref_000019,,
Serie Valencia,LIVARNO,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_020.jpg,cat_non_food,,ref_000020,,
Serie Sevilla,Serie Sevilla,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_021.jpg,"cat_non_food,diet_vegetarian",,ref_000021,,
Serie Miami,Livarno,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_022.jpg,cat_non_food,,ref_000022,,
Deckenschlafsack,Rocktrail,"€ 12,99",,"24,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_023.jpg,cat_non_food,,ref_000023,,
Damen Funktionstights,CRIVIT,"€ 7,99",,"12,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_024.jpg,cat_non_food,,ref_000024,obs_0000022792|obs_0000014774|obs_0000023483|obs_0000022372|obs_0000010300|obs_0000023891,obs_0000010300|obs_0000022792|obs_0000014774|obs_0000023483|obs_0000022372
Liegematte Luftzellenmatte,Rocktrail,"€ 12,99",,"19,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_025.jpg,cat_non_food,,ref_000025,,
Damen Thermo-Funktionsjacke,CRIVIT,"€ 12,99",,"16,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_026.jpg,cat_non_food,,ref_000026,obs_0000014965|obs_0000017139|obs_0000016618|obs_0000016973|obs_0000023891|obs_0000010406|obs_0000024760|obs_0000013305|obs_0000013319|obs_0000017461|obs_0000018084|obs_0000030491|obs_0000018415,
Traktor,Smoby,"€ 59,99",,"UVP
124,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_027.jpg,"cat_non_food,diet_lactose_free,diet_vegetarian",,ref_000027,obs_0000025023,
Damen Softshellmantel,Crivit,"€ 9,99",,"12,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_028.jpg,cat_non_food,,ref_000028,,
Elektro-Kühlbox,CRIVIT,"€ 49,99",,"59,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_029.jpg,cat_non_food,,ref_000029,,
Herren Strickfleecejacke,CRIVIT,"€ 6,99",,"7,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_030.jpg,cat_non_food,,ref_000030,obs_0000022625|obs_0000022782|obs_0000022358,obs_0000013320
Herren Funktionsshirt,CRIVIT,"€ 4,99",,"5,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_031.jpg,cat_non_food,,ref_000031,obs_0000015188|obs_0000023677|obs_0000017080|obs_0000022795|obs_0000022371|obs_0000021677|obs_0000021679,obs_0000015188|obs_0000023677
Herren Thermo-Funktionshose,CRIVIT,"€ 14,99",,"19,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_032.jpg,cat_non_food,,ref_000032,obs_0000016578|obs_0000016618|obs_0000017080|obs_0000015016|obs_0000013708|obs_0000018257,obs_0000016578
Familienzelt verdunkelt,CRIVIT,"€ 149,00",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_033.jpg,"cat_non_food,tag_ultra_processed",,ref_000033,,
Kuppelzelt,Rocktrail,"€ 19,99",,"39,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_034.jpg,"cat_non_food,diet_vegetarian",,ref_000034,obs_0000021067,obs_0000021067
Life-Spielhaus,Smoby,"€ 269,00",,"UVP
459,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,cat_non_food,,ref_000035,,
Salame Toscano,Deluxe,"€ 2,29",,"2,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_036.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,ref_000036,,
Wolfsbarschfilet,Deluxe,"€ 5,49",,"6,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_037.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,ref_000037,,
Octopusarme,Deluxe,"€ 8,49",,"9,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_038.jpg,cat_fisch_meeresfruechte,,ref_000038,obs_0000014937|obs_0000017243|obs_0000016244,obs_0000014937|obs_0000017243|obs_0000016244
Carpaccio,Deluxe,"€ 3,49",,"3,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,"cat_knabbern_naschen,tag_ultra_processed",,ref_000039,obs_0000017291|obs_0000017773|obs_0000015941|obs_0000002344|obs_0000002575|obs_0000007265|obs_0000001927|obs_0000004279|obs_0000000368|obs_0000004706|obs_0000003473|obs_0000003852|obs_0000006854|obs_0000006881|obs_0000030078,
Gefüllte Premium Pasta,Deluxe,"€ 1,69",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_040.jpg,"cat_grundnahrung,sub_nudeln",,ref_000040,obs_0000000516|obs_0000021737|obs_0000017233|obs_0000015884|obs_0000018528|obs_0000026734|obs_0000020622|obs_0000026860|obs_0000010538|obs_0000016721|obs_0000002449|obs_0000012690|obs_0000025026|obs_0000018893|obs_0000031490|obs_0000011041|obs_0000015187|obs_0000017418|obs_0000015391|obs_0000023645|obs_0000031883|obs_0000015607|obs_0000019712|obs_0000017818|obs_0000032393|obs_0000018370|obs_0000026623,
Masskara,Don Papa,"€ 29,99",,"UVP
36,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_041.jpg,"cat_non_food,tag_ultra_processed",,ref_000041,obs_0000025538|obs_0000018264,
Cantuccini,Deluxe,"€ 2,19",,1 kg = 10.95,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_042.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000042,obs_0000018114|obs_0000010987|obs_0000021698|obs_0000015351,obs_0000010987|obs_0000021698|obs_0000018114
Mini Gnocchi,Deluxe,"€ 1,49",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_043.jpg,"cat_knabbern_naschen,diet_vegetarian,sub_kartoffeln,tag_ultra_processed",,ref_000043,obs_0000017573|obs_0000008255|obs_0000010378|obs_0000004236|obs_0000010386|obs_0000016653|obs_0000000344|obs_0000014741|obs_0000004663|obs_0000010947|obs_0000002858|obs_0000013345|obs_0000031850|obs_0000025932|obs_0000032265|obs_0000024151|obs_0000016055|obs_0000003809|obs_0000011774|obs_0000012275,obs_0000017573
Macarons,Deluxe,"€ 2,99",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,,"cat_knabbern_naschen,tag_ultra_processed",,ref_000044,obs_0000014762|obs_0000019184|obs_0000023757|obs_0000015617|obs_0000017826|obs_0000020003|obs_0000024126|obs_0000022531|obs_0000022955|obs_0000001094|obs_0000018534|obs_0000005719,obs_0000022531|obs_0000014762|obs_0000022955|obs_0000019184|obs_0000001094|obs_0000023757|obs_0000015617|obs_0000017826|obs_0000020003|obs_0000024126
Schichtdessert,Deluxe,"€ 1,99",,"2,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_045.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000045,obs_0000014318|obs_0000017849,obs_0000014318
Mandel-Krokant,Deluxe,"€ 1,99",,"2,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_046.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000046,obs_0000014947|obs_0000017862,obs_0000014947|obs_0000017862
Mousse,Deluxe,"€ 2,99",,"3,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_047.jpg,"cat_knabbern_naschen,tag_ultra_processed",BLS-X6A3020,ref_000047,obs_0000018506|obs_0000015183|obs_0000017298|obs_0000016017|obs_0000022542|obs_0000022969|obs_0000013905|obs_0000019177|obs_0000023560|obs_0000019996|obs_0000014797|obs_0000029815|obs_0000032167|obs_0000015973|obs_0000028661|obs_0000022547|obs_0000002103|obs_0000000087|obs_0000010375|obs_0000006280|obs_0000022965|obs_0000014919|obs_0000001241|obs_0000023962|obs_0000001544|obs_0000026411|obs_0000001930|obs_0000024473|obs_0000016325|obs_0000006255|obs_0000004239|obs_0000030892|obs_0000000346|obs_0000004666|obs_0000002643|obs_0000029548|obs_0000001096|obs_0000032194|obs_0000005698|obs_0000003812|obs_0000005898|obs_0000029953|obs_0000029965|obs_0000006432|obs_0000029450|obs_0000006995|obs_0000005127|obs_0000005331,obs_0000022542|obs_0000018506|obs_0000022969|obs_0000015183|obs_0000017298|obs_0000013905|obs_0000016017
Mozzarella di Bufala Campana DOP,Deluxe,"€ 2,79",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_048.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000048,obs_0000021704|obs_0000015879|obs_0000004231|obs_0000000341|obs_0000004658|obs_0000003804|obs_0000010802,obs_0000021704|obs_0000015879
18 Gradi Primitivo Puglia IGT Rotwein trocken,Sansibar Deluxe,"€ 9,99",,"14,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_049.jpg,cat_getraenke,,ref_000049,obs_0000011427|obs_0000009217|obs_0000008751|obs_0000032307|obs_0000024797|obs_0000003301|obs_0000008057,
Spanferkelschinken,Deluxe,"€ 1,99",,1 kg = 24.88,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_050.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",,ref_000050,,
Chilischoten,Deluxe,"€ 1,99",,"2,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_051.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000051,obs_0000015318|obs_0000018156,obs_0000015318|obs_0000018156
Leberpastete,Deluxe,"€ 1,99",,1 kg = 11.71,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_052.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",BLS-W395000,ref_000052,obs_0000014868|obs_0000018189|obs_0000002221|obs_0000004284|obs_0000000371|obs_0000002634|obs_0000004711|obs_0000025367|obs_0000003304|obs_0000005389|obs_0000003857|obs_0000006876|obs_0000028025|obs_0000006136|obs_0000006137,obs_0000002221|obs_0000004284|obs_0000000371|obs_0000014868|obs_0000002634|obs_0000004711|obs_0000025367|obs_0000003304|obs_0000005389|obs_0000018189|obs_0000003857
Parmaschinken DOP,Deluxe,"€ 19,99",,kg-Preis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_053.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",BLS-W441000,ref_000053,obs_0000015283|obs_0000016203|obs_0000029332,obs_0000015283|obs_0000016203
Prosciutto di Parma DOP,Deluxe,"€ 2,99",,1 kg = 33.22,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_054.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_high_protein,tag_proteinreich,tag_ultra_processed",,ref_000054,obs_0000010897|obs_0000017344|obs_0000015904|obs_0000026966|obs_0000009830|obs_0000026401|obs_0000030029,obs_0000026966|obs_0000010897|obs_0000017344|obs_0000015904|obs_0000009830|obs_0000026401
Salami DOP,Deluxe,"€ 2,49",,1 kg = 31.13,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_055.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",BLS-W149300,ref_000055,obs_0000021432|obs_0000021695|obs_0000018932|obs_0000014853|obs_0000015127|obs_0000015280|obs_0000023482|obs_0000017555|obs_0000019751|obs_0000015709|obs_0000024061|obs_0000015900|obs_0000018191|obs_0000002071|obs_0000010456|obs_0000002397|obs_0000025025|obs_0000002743|obs_0000031640|obs_0000003025|obs_0000003093|obs_0000013457|obs_0000021730|obs_0000007433|obs_0000007485|obs_0000005567|obs_0000009680|obs_0000009762|obs_0000007871|obs_0000026400,obs_0000021432|obs_0000021695
Salsiccia Piccante,Deluxe,"€ 2,99",,1 kg = 11.96,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_056.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000056,obs_0000002219|obs_0000001836,
Grana Padano DOP,Deluxe,"€ 4,99",,1 kg = 24.95,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_057.jpg,"cat_molkerei_kaese,sub_milchprodukte",,ref_000057,obs_0000021149|obs_0000014334|obs_0000010478|obs_0000015034|obs_0000015736|obs_0000026947|obs_0000016814|obs_0000020962|obs_0000021692|obs_0000009870|obs_0000018227|obs_0000008030|obs_0000010921|obs_0000007199|obs_0000028022,obs_0000021149|obs_0000014334
Cheddar,Deluxe,"€ 2,69",,1 kg = 13.45,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_058.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000058,obs_0000022758|obs_0000016737|obs_0000020904|obs_0000018151|obs_0000022334|obs_0000011643|obs_0000013914|obs_0000009906|obs_0000010076|obs_0000026509|obs_0000014860|obs_0000020631|obs_0000016758|obs_0000014855|obs_0000032035|obs_0000012252|obs_0000010495|obs_0000027576|obs_0000031735|obs_0000030007|obs_0000009868|obs_0000028577|obs_0000026578|obs_0000012254|obs_0000012287|obs_0000006786|obs_0000027663|obs_0000030065|obs_0000026537|obs_0000028619|obs_0000014203,obs_0000022758|obs_0000016737|obs_0000020904|obs_0000011643|obs_0000013914|obs_0000009906|obs_0000018151|obs_0000022334|obs_0000010076|obs_0000026509
Tessiner Senfsauce,Wolfram Berge,"€ 2,29",,1 l = 38.17,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_059.jpg,"cat_getraenke,diet_vegetarian",,ref_000059,obs_0000014373|obs_0000029949|obs_0000007385,obs_0000015711|obs_0000014373|obs_0000014862|obs_0000017567
Camembert Creme,Deluxe,"€ 2,29",,1 kg = 15.27,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_060.jpg,"cat_knabbern_naschen,sub_milchprodukte",,ref_000060,obs_0000015480|obs_0000016152|obs_0000000253|obs_0000004521|obs_0000003667|obs_0000004094|obs_0000030824|obs_0000025109|obs_0000032268|obs_0000010072|obs_0000028578,obs_0000000253|obs_0000004521|obs_0000015480|obs_0000003667|obs_0000016152|obs_0000004094
Gefüllter Brie,Deluxe,"€ 2,49",,1 kg = 13.83,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_061.jpg,"cat_knabbern_naschen,tag_ultra_processed",BLS-W271200,ref_000061,obs_0000017937|obs_0000031823,obs_0000017937
Le Gruy re,Deluxe,"€ 3,99",,1 kg = 22.17,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_062.jpg,cat_knabbern_naschen,,ref_000062,obs_0000014341|obs_0000011341|obs_0000029822|obs_0000013483|obs_0000005133|obs_0000028714,
Original Französische Käseplatte,Deluxe,"€ 5,99",,1 kg = 19.97,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_063.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000063,obs_0000014864|obs_0000017873|obs_0000024068|obs_0000017788|obs_0000032250|obs_0000026643|obs_0000008223|obs_0000026757|obs_0000008352|obs_0000020709|obs_0000026857|obs_0000018706|obs_0000024899|obs_0000014692|obs_0000024959|obs_0000018823|obs_0000027023|obs_0000020888|obs_0000012774|obs_0000031227|obs_0000025132|obs_0000008780|obs_0000029264|obs_0000025175|obs_0000019136|obs_0000031439|obs_0000008971|obs_0000019219|obs_0000019525|obs_0000023674|obs_0000019642|obs_0000009433|obs_0000013576|obs_0000023832|obs_0000032025|obs_0000032039|obs_0000025918|obs_0000009563|obs_0000019955|obs_0000015909|obs_0000020038|obs_0000011869|obs_0000024162|obs_0000018030|obs_0000032341|obs_0000014027|obs_0000020283|obs_0000020393|obs_0000026556|obs_0000016324,obs_0000014864|obs_0000017873|obs_0000024068
Französischer Camembert,Deluxe,"€ 2,99",,1 kg = 11.96,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_064.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,ref_000064,obs_0000021131|obs_0000006598|obs_0000025109|obs_0000005124|obs_0000032268|obs_0000010072,obs_0000021131
MSC Wildlachsfilet,Deluxe,"€ 6,99",,1 kg = 9.99,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_065.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,ref_000065,obs_0000015137|obs_0000017316|obs_0000017593|obs_0000015856,obs_0000015137|obs_0000017316|obs_0000017593|obs_0000015856
Deutsches Rinderroastbeef vom Jungbullen,Deluxe,"€ 18,99",,kg-Preis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_066.jpg,"cat_fleisch_wurst,sub_rind,tag_high_protein,tag_proteinreich",,ref_000066,obs_0000018103|obs_0000007686|obs_0000028218|obs_0000009815,
Frische Ganze Goldforelle,Frische Ganze Goldforelle,"€ 13,99",,kg-Preis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_067.jpg,cat_fisch_meeresfruechte,,ref_000067,,
Deluxe Gänsebrustfilet,Deluxe Gänsebrustfilet,"€ 6,99",,1 kg = 19.97,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_068.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein,tag_proteinreich",,ref_000068,obs_0000003850|obs_0000002084|obs_0000016293|obs_0000003244|obs_0000017326|obs_0000004277|obs_0000004704,
Schottischer Räucherlachs,Deluxe,"€ 7,99",,1 kg = 26.63,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_069.jpg,cat_fisch_meeresfruechte,,ref_000069,obs_0000014834|obs_0000015556|obs_0000024062|obs_0000015880|obs_0000024119|obs_0000018776|obs_0000015133|obs_0000023358|obs_0000019595|obs_0000016275|obs_0000026922|obs_0000002357|obs_0000029280|obs_0000003213|obs_0000005742|obs_0000001721|obs_0000001780|obs_0000008148,obs_0000014834|obs_0000015556|obs_0000024062|obs_0000015880|obs_0000024119
Argentinische Rotgarnelen,Deluxe,"€ 22,99",,1 kg = 11.50,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_070.jpg,cat_fisch_meeresfruechte,,ref_000070,obs_0000017315|obs_0000016300,obs_0000017315|obs_0000016300
MSC Wildlachsfilet,Deluxe,"€ 6,99",,1 kg = 9.99,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_071.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,ref_000071,obs_0000015137|obs_0000017316|obs_0000017593|obs_0000015856,obs_0000015137|obs_0000017316|obs_0000017593|obs_0000015856
MSC Graved Sockeye Wildlachs,Deluxe,"€ 3,99",,1 kg = 39.90,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_072.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,ref_000072,obs_0000014360,
Ostereis,Deluxe,"€ 2,29",,1 l = 5.39,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_073.jpg,"cat_knabbern_naschen,sub_reis,tag_ultra_processed",,ref_000073,,
Pistazientorte,Deluxe,"€ 4,49",,1 kg = 8.98,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_lidl/lidl_offer_074.jpg,"cat_knabbern_naschen,tag_ultra_processed",,ref_000074,,
