Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Frankenseele Domina,GWF Franken,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Qualitätswein, Franken, kräftig, samtig, passt zu Kurzgebratenem und Wild je 0,75-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Münnich Jambon de Paris,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 15,90 / kg -","franz. Kochschinken, ohne Schwarte, nach traditioneller Rezeptur hergestellt je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Power Kalk & Schmutz Reiniger,Bref,"€ 1,99",Kein vorheriger Preis,"€ 2,65 / l -","oder gegen Fett und Eingebranntes je 0,75-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sommerach Sommerlust Qualitätsweine,Winzer,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / l -","Silvaner, Domina, Bacchus oder Müller-Thurgau, Franken, z. B. Silvaner: leicht, mineralisch, fruchti...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Internetradio IRK 15,Blaupunkt,"€ 59,99",Kein vorheriger Preis,"€ 59,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Ultra Original,Palmolive,"€ 1,11",Kein vorheriger Preis,"€ 1,48 / l -",Limone oder Orchidee je 500 - 750-ml-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kulturheidelbeeren,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 13,30 / kg -",KL. 1 je 300-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kids Bibi&Tina Roter Fruchtmix,Valensina,"€ 0,88",Kein vorheriger Preis,"€ 2,67 / l -","oder Gelb, versch. Designs (+ 0.25 Pfand) je 0,33-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Einkaufskorb,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hell,Bayreuther Brauhaus,"€ 14,99",Kein vorheriger Preis,"€ 1,50 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Original Bier,Desperados,"€ 4,99",Kein vorheriger Preis,"€ 3,78 / l -","mit Aguardiente-Aroma (+ 0.32 Pfand) je Packg. 4 x 0,33-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Orangen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 1,50 / kg -","Südafrik. Orangen Sorte laut Auszeichnung, Kl. I je 2-kg-Netz",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Cheez It Snap'd Cheese & Chilli,Kellogg's,"€ 1,79",Kein vorheriger Preis,"€ 14,91 / kg -","knusprige Weizen-Cracker, Double Cheese oder Cheese & Chilli je 120-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gräser,Keine Marke,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Brillance Intensiv-Color Creme,Schwarzkopf,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / l -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Vodka,Koskenkorva 013,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","aus finnischer Gerste und reinem, unverarbeitetem Grundwasser, 40 Vol. % je 0,7-l-Fl, Shot-Glas grat...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Merci-Täfelchen,Storck,"€ 1,29",Kein vorheriger Preis,"€ 11,51 / kg -",versch. Sorten je 100 - 112-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Brokkoli Röschen,Frosta,"€ 1,59",Kein vorheriger Preis,"€ 3,53 / kg -","Erbsen und Karotten, Prinzessbohnen oder Junge Erbsen fein und zart je 300 - 450-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Milchschokolade,Marabou,"€ 2,99",Kein vorheriger Preis,"€ 13,60 / kg -",Daim mit Mandelkaramell je 220-g-Tafel,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Eis-Multipackungen,Langnese,"€ 2,22",Kein vorheriger Preis,"€ 4,33 / l -","versch. Sorten, z. B. Capri je 280 - 512-ml-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Shampoo,Head & Shoulders,"€ 8,88",Kein vorheriger Preis,"€ 11,10 / l -",versch. Sorten je 800-ml-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sonnenblumenkerne,Suntat,"€ 1,99",Kein vorheriger Preis,"€ 4,98 / kg -","geröstet und gesalzen, mit Schale je 400-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Tortelloni XXL,K-Classic,"€ 2,29",Kein vorheriger Preis,"€ 3,05 / kg -","mit Fleisch-, SpinatRicotta- oder TomateMozzarella-Füllung je 750-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Spätlese,Erben,"€ 3,49",Kein vorheriger Preis,"€ 4,65 / l -","Scheurebe, Grauburgunder, Riesling, Spätlese Bio oder Süße Lese alkoholfrei, z. B. Spätlese: Prädika...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gazoz,Uludag,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / l -","Erfrischungsgetränk kohlensäurehaltige Limonade mit fruchtigem Geschmack (+ 0.25 Pfand) je 0,5-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Trockenshampoo,Batiste,"€ 2,99",Kein vorheriger Preis,"€ 14,95 / l -","mit Farbe zur Auffrischung des Haares, kaschiert den Ansatz, versch. Sorten je 200-ml-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Markenbutter,Frankenland,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -",mildgesäuert je 250-g-Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fertiggericht XXL,Frosta,"€ 3,99",Kein vorheriger Preis,"€ 4,99 / kg -","Nudel-Hähnchen-, Reis-HähnchenPfanne oder TortelliniRahmspinat je 800-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Designer Bar Protein Riegel,ESN,"€ 1,79",Kein vorheriger Preis,"€ 39,78 / kg -",Haselnuss-Karamell-Geschmack je 45-g-Riegel,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Pommes Frites XXL,K-Classic,"€ 4,49",Kein vorheriger Preis,"€ 1,50 / kg -","für den Ofen oder für die Fritteuse, vorgebacken je 3-kg-Großpack.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wischmopp-Set Rotation Disc Mop Ergo,Leifheit,"€ 29,99",Kein vorheriger Preis,"€ 10,00 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weichkäsewürfel,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -",mit Pesto je 100 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Leibniz Keks'n Cream,Bahlsen,"€ 1,49",Kein vorheriger Preis,"€ 6,53 / kg -","mit Cremefüllung, versch. Sorten je 190 - 228-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sommerheidedreifarbig,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weichkäse,Saint Albray,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -","oder Chaumes Franz. Weichkäse cremig und mild-würzig, 51 - 56 % Fett i. Tr. je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rustikales Wurzelbrot,Kaufland Bäckerei,"€ 1,39",Kein vorheriger Preis,"€ 3,31 / kg -",mit Natursauerteig je 420-g-Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sahnejoghurt,Zott,"€ 0,39",Kein vorheriger Preis,"€ 2,60 / kg -","oder Pure Joy Joghurt bzw. veganes Dessert, versch. Sorten je 140 - 150-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Baklava,Lezza,"€ 3,33",Kein vorheriger Preis,"€ 15,86 / kg -",Pistazie oder Walnuss je 6 St. = 210-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Garnelensalat,Keine Marke,"€ 2,79",Kein vorheriger Preis,"€ 27,90 / kg -","Kokos-Paprika, Curry-Maracuja oder Pesto Genovese je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Tafeltrauben XXL,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 2,00 / kg -","Ital. Tafeltrauben, hell Viktoria, Kl. I je 2-kg-Karton",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mango,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -","Brasil./domenik. ,Stück lose »Kent« oder »Keitt«, Kl. I je Stück",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wäscheständer Orion Bambus,Casa Si,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mehrzweckleiter DW3 Home,Drabest,"€ 79,99",Kein vorheriger Preis,"€ 79,99 / Stk -",HINWEIS: MIT KAUFLAND CARD 69.99 € Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kleiderbox,Domopak Living,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kaiserbrötchen,K-Classic,"€ 0,59",Kein vorheriger Preis,"€ 2,68 / kg -",zum Fertigbacken je 4 St. = 220-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wäschesammler Genius,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sucuk,Yayla,"€ 2,39",Kein vorheriger Preis,"€ 11,95 / kg -","pikante Knoblauchwurst, in Scheiben je 200-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wasserfilter-Kartusche Maxtra Pro Extra Kalkschutz,Brita,"€ 29,99",Kein vorheriger Preis,"€ 5,00 / Stk -","HINWEIS: MIT KAUFLAND CARD 20 % RABATT, Details im Prospekt",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Olivenöl Cucina,Bertolli,"€ 5,99",Kein vorheriger Preis,"€ 11,98 / l -",HINWEIS: MIT KAUFLAND CARD 5.49 € oder natives Olivenöl extra Originale oder Gentile je 500-ml-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gewürzgurken Auslese,K-Classic,"€ 1,19",Kein vorheriger Preis,"€ 2,64 / kg -",würzig je 840-g-Glas Abtropfgewicht 450 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bio-Hippis-Quetschbeutel,HiPP,"€ 0,79",Kein vorheriger Preis,"€ 7,90 / kg -","Fruchtzubereitung. ab 1 Jahr, versch. Sorten je 100-g-Beutel",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Thunfisch-Salat,Saupiquet,"€ 3,99",Kein vorheriger Preis,"€ 12,47 / kg -",versch. Sorten je 2 x 160-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Laugenstange,Kaufland Bäckerei,"€ 0,33",Kein vorheriger Preis,"€ 0,33 / Stk -",mit Köse überbacken jo Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Süße Mahlzeit Milchreis Nach Klassischer Art,Dr. Oetker,"€ 0,99",Kein vorheriger Preis,"€ 7,92 / kg -","klassisch oder VanilleGeschmack, oder Grießbrei je 115 - 156-g-Beutel",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Duplo Waffel-Schokoriegel,Ferrero,"€ 1,99",Kein vorheriger Preis,"€ 10,94 / kg -",oder White je 10 St. = 182-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Miracel Whip Salatcreme,Kraft,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / l -","HINWEIS: MIT KAUFLAND CARD 1.29 €. Versch. Sorten, 500 ml, oder vegan, 250 ml je Glas",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Pfeffersteak mariniert,K-Purland,"€ 3,59",Kein vorheriger Preis,"€ 17,95 / kg -","K-PURLAND Pfeffersteak vom Jungbullen, mariniert und gereift vom Jungbullen, mariniert, mind. 21 Tag...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Dosen-Set Fresh & Go,Curver,"€ 1,99",Kein vorheriger Preis,"€ 0,66 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Hähnchen Käse-Ecken,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 9,99 / kg -","Nacho Style, mit Chili-Cheese-Dip je 700-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Red Label Blended Scotch Whisky,Johnnie Walker,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","vielseitig mit starkem Charakter, ideal auch für Mixgetränke, 40 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Haltbare Schlagsahne XXL,K-Classic,"€ 2,49",Kein vorheriger Preis,"€ 4,15 / l -",mind. 30 % Fett je 3 x 200-g-Großpackg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sportler Salami,Schulte,"€ 1,19",Kein vorheriger Preis,"€ 11,90 / kg -",fettreduziert je 100 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Heißluftgebläse PHLGB 2000 A1,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Multifunktions Papier DIN A4,Talentus,"€ 3,99",Kein vorheriger Preis,"€ 0,01 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Deutsche Markenbutter XXL,K-Classic,"€ 3,33",Kein vorheriger Preis,"€ 6,66 / kg -",mild gesäuert je 500-g-Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gartenerbsen,K-Classic,"€ 1,11",Kein vorheriger Preis,"€ 2,09 / kg -",zart je 800-g-Dose Abtropfgewicht 530 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Actimel Drink,Danone,"€ 2,99",Kein vorheriger Preis,"€ 2,49 / kg -","0,1 - 2 % Fett, versch. Sorten je 12 x 100-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weichspüler,Lenor,"€ 2,88",Kein vorheriger Preis,"€ 2,32 / l -","versch. Sorten, = 59 Anwendungen je 1,239-l-Fl. (pro Anwendung)",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Spargelköpfe,K-Classic,"€ 1,11",Kein vorheriger Preis,"€ 10,09 / kg -",weiß je 180-g-Glas Abtropfgewicht 110 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Dessert,Zum Dorfkrug,"€ 1,99",Kein vorheriger Preis,"€ 5,04 / kg -","Fruchtgrütze, versch. Sorten, oder Schokoladen-Pudding je 360 - 375-g-Glas",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Monte,Zott,"€ 1,49",Kein vorheriger Preis,"€ 3,72 / kg -","Milchcreme-Dessert mit Schoko und Nuss, Mega oder Maxi je 400-g oder 4 x 100-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bio Tafeläpfel,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / kg -","Bioland dtsch. Tafeläpfel Sorte laut Auszeichnung, Kl. I je 1-kg-Packg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
1688 Unser Mildes,Harry Brot,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","Weizenmischbrot, in Scheiben je 500-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Hähnchenbrustfilet-Teilstücke,K-Purland,"€ 7,77",Kein vorheriger Preis,"€ 7,77 / kg -",natur je 1-kg-Großpackg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wasserkocher WK 1100,Braun,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Standbandschleifer PSBS 240 C2,Parkside,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hoch Tief Zahnbürste,Dr. Best,"€ 1,59",Kein vorheriger Preis,"€ 1,59 / Stk -",versch. Härtegrade je 1-St.-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schinkenbraten,K-Purland,"€ 5,49",Kein vorheriger Preis,"€ 5,49 / kg -",vom Schwein je kg,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Oxi Action,Vanish,"€ 2,22",Kein vorheriger Preis,"€ 8,88 / l -","Fleckentfernerpulver, ohne Chlor, Original oder Powerweiß je 250-g-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Feldsalat,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 6,60 / kg -",Dtsch. Feldsalat Kl. I je 150-g-Beutel,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schraubendreher-Set,Parkside,"€ 6,99",Kein vorheriger Preis,"€ 0,30 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rosenkohl,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,72 / kg -",Niederl./ dtsch. Rosenkohl Kl. I je 750-g-Netz,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Multifunktions-Öl,Parkside,"€ 2,49",Kein vorheriger Preis,"€ 8,30 / l -","Lithiumfett-Öl-Spray, PTFE-Öl-Spray, Silikon-Öl-Spray, Graphit-Öl-Spray Rostlöser-Öl-Spray, Bohr- un...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wacholder-Nacken,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","vom Schwein, gepökelt, auf Buchenholz geräuchert, mild je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Nusspli Nuss-Nougat-Creme,Zentis,"€ 1,99",Kein vorheriger Preis,"€ 4,97 / kg -",oder Erdnussbutter Nuss-Nougat-Creme Original oder Erdnussbutter Creamy oder Crunchy je 350 - 400-g-...,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Espresso-Siebträgermaschine EM 450.M,DeLonghi,"€ 119,00",Kein vorheriger Preis,"€ 119,00 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herren Arbeitsjacke,Parkside,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hähnchen-Schenkel,K-Purland,"€ 3,99",Kein vorheriger Preis,"€ 3,63 / kg -","mit Rückenstück, HKL A je 1,1-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herren-Fleecejacke,Parkside,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Helva,Dilek,"€ 2,99",Kein vorheriger Preis,"€ 8,31 / kg -","türk. Süßspeise aus Sesam und Honig, mit Pistazien, Kakao oder Vanille je 350 - 360-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Toilettenpapier Soft,K-Classic,"€ 5,99",Kein vorheriger Preis,"€ 0,30 / Stk -",XXL 3-lagig je Großpackg. = 20 x 220 Blatt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kopierpapier go copy XXL-Box,Keine Marke,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / kg -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mozzarella XXL,K-Classic,"€ 3,49",Kein vorheriger Preis,"€ 6,98 / kg -","HINWEIS: MIT KAUFLAND CARD 2.99 €, Emmentaler oder Gouda, 45 - 48 % Fett i. Tr. je 500-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weinblätter,Dilek,"€ 1,99",Kein vorheriger Preis,"€ 4,98 / kg -",mit Reis gefüllt je 400-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Teelichte,Gala Kerzen,"€ 3,99",Kein vorheriger Preis,"€ 0,04 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Reine Citronensäure Pulver,Heitmann Pure,"€ 2,49",Kein vorheriger Preis,"€ 7,11 / kg -","gegen Kalk, leistungsstark und lebensmittelsauber, als Pulver oder flüssig je 350-g-Packg. oder 500-...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bolognese,Barilla,"€ 2,99",Kein vorheriger Preis,"€ 7,48 / kg -",oder Pomodoro Ricotta je 400-g-Glas,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wurstspezialitäten XXL,K-Classic,"€ 0,99",Kein vorheriger Preis,"€ 4,13 / kg -","Lyoner, Jagd- oder Bierwurst Spitzenqualität, in Scheiben je 240-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Alkaline-Batterien AA,Varta,"€ 3,99",Kein vorheriger Preis,"€ 0,25 / Stk -",»Longlife« > 12 + 4 gratis je 16-St.-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Ultra Haftcreme,Corega,"€ 2,99",Kein vorheriger Preis,"€ 74,75 / kg -","für Teil- und Vollprothesen, neutral je 40-g-Tube",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Münchner Weißwürste,Fleischwerke Zimmermann,"€ 2,69",Kein vorheriger Preis,"€ 8,97 / kg -",eine bayerische Spezialität je 5 St. = 300-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Zuckerfreie Limonade,Deit,"€ 0,85",Kein vorheriger Preis,"€ 1,13 / l -","versch. Sorten (+ 0.25 Pfand) je 0,75-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fruit 2 go,Franken Brunnen,"€ 0,89",Kein vorheriger Preis,"€ 1,19 / l -","Erfrischungsgetränk ohne Kohlensäure, versch. Sorten (+ 0.25 Pfand) je 0,75-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Waffeln,Manner,"€ 2,69",Kein vorheriger Preis,"€ 8,97 / kg -","Mignon oder Herzen Mozart- oder Haselnuss-Mignon, Orangen-Herzen oder Rum-Trüffelcreme-Herzen je 300...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fensterreinigungsmittel Boost Clean,Carrera,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / l -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
USB-Ladekabel,Fontastic,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / m -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Geflügel Wiener,K-Classic,"€ 2,69",Kein vorheriger Preis,"€ 6,72 / kg -","mit Rapsöl, im Schafsaitling, geräuchert, auch mit Käse und Paprika je 8 St. = 400-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Vodka,Absolut,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","aus Schweden, klassisch nach unverändertem Rezept, 40 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kleiderhülle,Domopak Living,"€ 2,44",Kein vorheriger Preis,"€ 2,44 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
MultiCare Zahnpasta,Sensodyne,"€ 5,99",Kein vorheriger Preis,"€ 39,93 / l -","Original im Doppelpack, 1 Zahnbürste oder 1 Extra-Tube Zahnpasta gratis je 2 x 75-ml-Tube",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Räucherlachs XXL,K-Classic,"€ 4,44",Kein vorheriger Preis,"€ 20,18 / kg -","traditionell kaltgeräuchert, in Scheiben je 220-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wurstspezialitäten,Wiesbauer,"€ 1,29",Kein vorheriger Preis,"€ 16,13 / kg -","Österr. Wurstspezialitäten versch. Sorten, in Scheiben je 80-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Cherryrispentomaten,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -","Niederl./belg. Kl. I, je 500-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Südtiroler Speck,Moser Speckworld,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","g. g. A. mild über Buchenholz geräuchert, an reiner Südtiroler Bergluft getrocknet und gereift je 10...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hydro 5 Skin Protection,Wilkinson Sword,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",1 Rasierer und 12 Ersatzrasierklingen je Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kaffeekapseln,Starbucks,"€ 3,69",Kein vorheriger Preis,"€ 0,37 / Stk -","für Nespresso-Maschinen, versch. Sorten je 10 St. = 53 - 57-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Extra Butter,Kerrygold,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -","aus irischer Butter und wertvollem Rapsöl, gesalzen oder ungesalzen je 250-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Frizzante Bianco,La Gioiosa,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","trockener Schaumwein aus Italien, ideal als Aperitif je 0,75-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
USB-Ladegerät,Fontastic,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Erfrischungsgetränk,Powerade,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / l -","Isotonisches Erfrischungsgetränk versch. Sorten (+ 0.25 Pfand) je 0,5-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL Kräuter,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 19,87 / kg -","Dtsch./ ital./span. Kräuter XXL Bund: Petersilie glatt, Minze, Schnittlauch, Dill oder Koriander je ...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Taschenlampe MLHV32,Energizer,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Helles Lagerbier,Benediktiner Weissbier,"€ 14,99",Kein vorheriger Preis,"€ 1,50 / l -","(+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
