Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
LED-Lichtband,Star-Q,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Raumentfeuchter,Priva,"€ 4,99",Kein vorheriger Preis,"€ 3,70 / kg -","inkl. 2 Nachfüllpacks, auch erhältlich: wiederverwendbare Nachfüllpacks 3er á 450 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mini Aufbewahrungsbox,Dekor,"€ 0,99",Kein vorheriger Preis,"€ 0,33 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Elektrozubehör,Heitech,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Robby Monsterbacke Fruchtquark,Ehrmann,"€ 1,11",Kein vorheriger Preis,"€ 3,70 / kg -",HINWEIS: MIT NETTO APP 0.99€ gekühlt 6 x 50 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Knäckebrot Vollkorn,Wasa,"€ 1,99",Kein vorheriger Preis,"€ 7,24 / kg -",HINWEIS: MIT NETTO APP 1.49€ versch. Sorten 200 – 275 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schokoladenkränze,Santa Claus in Town,"€ 1,99",Kein vorheriger Preis,"€ 9,50 / kg -",mit Nonpareilles 200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Urnengesteck,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -","ca. 40 cm lang, versch. Ausführungen je Stück",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Magnet-Set,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 0,44 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Käsescheiben hauchdünn,Goldsteig,"€ 1,49",Kein vorheriger Preis,"€ 11,92 / kg -","gekühlt, versch. Sorten 125 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kartoffel Snack,Clarky's,"€ 1,09",Kein vorheriger Preis,"€ 8,72 / kg -",125 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pistaziencreme,Lieblings,"€ 3,99",Kein vorheriger Preis,"€ 19,95 / kg -",200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Aachener Kräuter Printen,Santa Claus in Town,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -",200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Grabschale,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Deckenleuchten,Star-Q,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Würz-Spinat,Iglo,"€ 1,79",Kein vorheriger Preis,"€ 3,58 / kg -","tiefgekühlt, versch. Sorten 500 – 750 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Grabherz,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","je Stück ca. 25 cm lang, versch. Ausführungen",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mini-Tasche,Tonies,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Boxspringbett Seattle,Juskys,"€ 599,00",Kein vorheriger Preis,"€ 599,00 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Weihnachtsgebäck,Santa Claus in Town,"€ 2,69",Kein vorheriger Preis,"€ 13,45 / kg -",versch. Sorten 200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED Grablicht,Dekor,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -","mit Dorn zur einfachen Befestigung im Boden, Ø ca. 7 x 13 cm, Leuchtdauer: ca. 4800 h",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Hausbett Cabane,Vipack,"€ 229,99",Kein vorheriger Preis,"€ 229,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kartoffelsticks,Clarky's,"€ 0,99",Kein vorheriger Preis,"€ 7,92 / kg -",125 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Franken Silvanerdurst,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","0,75 Liter",Nein,22.10. - 25.10.,2025-10-22,2025-10-25
Kaki,MarktTag,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / kg -","Spanien, Kl. I 1 kg Schale",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Große Grabschale,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","je Schale ca. 45 cm hoch, versch. Ausführungen",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Monastrell Organic,Venta Morales,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","DO 0,75 Liter",Nein,22.10. - 25.10.,2025-10-22,2025-10-25
Wasser mit Geschmack,Naturalis,"€ 2,79",Kein vorheriger Preis,"€ 0,31 / l -","6 x 1,5 l versch. Sorten",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Premium Pils,Hasseröder,"€ 7,99",Kein vorheriger Preis,"€ 0,80 / l -","20 x 0,5 l zzgl. Pfand 3.10",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Classic,Fol Epi,"€ 1,49",Kein vorheriger Preis,"€ 9,93 / kg -","HINWEIS: MIT NETTO PLUS APP 1.39 gekühlt, versch. Sorten 90 – 150 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Speisekartoffeln Unsere Besten,Pfanni,"€ 1,79",Kein vorheriger Preis,"€ 0,72 / kg -","2,5 kg Netz Deutschland, versch. Kocheigenschaften",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Energy Drink,Effect,"€ 0,89",Kein vorheriger Preis,"€ 2,70 / l -","taurin- und koffeinhaltig versch. Sorten, zzgl. Pfand 0.25 0,33 Liter",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Thermoschüsseln 3er-Set,Keine Marke,"€ 17,99",Kein vorheriger Preis,"€ 6,00 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schaumstoffdichtung,Tesa,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Speise Quark,Gutes Land,"€ 0,69",Kein vorheriger Preis,"€ 2,76 / kg -","250 g, gekühlt, 20% Fett i. Tr.",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Hochraumpfanne 20 cm,Diamant,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rustikales Steinofenbaguette,Netto Backstube,"€ 0,99",Kein vorheriger Preis,"€ 2,47 / kg -",400 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Klebeband,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bambuskörbchen,Dekor,"€ 3,99",Kein vorheriger Preis,"€ 1,33 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Tee,Meßmer,"€ 1,17",Kein vorheriger Preis,"€ 30,79 / kg -","versch. Sorten 37,5 g – 75 g",Nein,24.10. - 24.10.,2025-10-24,2025-10-24
Halloween Kartoffeln,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","violett Frankreich, Kocheigenschaft festkochend 1 kg Netz",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Traktor mit Anhänger 72010,Playmobil,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt.,Nein,24.10. - 24.10.,2025-10-24,2025-10-24
Schweine-Schälrippen,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / kg -","vakuumverpackt, ca. 1 kg, pro kg",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Salami,Ein Herz für Erzeuger,"€ 1,79",Kein vorheriger Preis,"€ 11,93 / kg -","geräuchert, 150 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pasta,Pasta Rey,"€ 0,88",Kein vorheriger Preis,"€ 1,76 / kg -",500 g versch. Ausformungen,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Leberwurst,Hofmaier,"€ 3,00",Kein vorheriger Preis,"€ 5,71 / kg -","oder Teewurst, versch. Sorten, 3 x 125 – 175 g, Einzelpreis: 1.39",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rinder-Hackfleisch,Gut Ponholz,"€ 5,49",Kein vorheriger Preis,"€ 10,98 / kg -",500 g zum Braten,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Astronautleuchte,Star-Q,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Fruchtjoghurt Heidelbeer-Cassis,Bauer,"€ 0,55",Kein vorheriger Preis,"€ 2,20 / kg -","250 g, gekühlt, versch. Sorten",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
LED Haushaltshelfer,Star-Q,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Steckdosenwürfel,Keine Marke,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -",Details im Prospekt. Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Fenstergriffe,Tectake,"€ 32,99",Kein vorheriger Preis,"€ 32,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Das Sporthandtuch,Towell+,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",ab 9.99 Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Akku-Handstaubsauger,Clean Maxx,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bubble Tea,OMG Bubble Tea,"€ 2,79",Kein vorheriger Preis,"€ 10,33 / l -","versch. Sorten 0,27 Liter zzgl. Pfand 0.25",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Miniküche MK100ESWOSS,Respekta,"€ 529,99",Kein vorheriger Preis,"€ 529,99 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Pilsner,Würzburger Hofbräu,"€ 11,99",Kein vorheriger Preis,"€ 1,20 / l -","oder Hell 20 x 0,5 Liter Kiste, zzgl. Pfand 3.10",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
GSM Hausfunksystem Protect 9881,Olympia Vertrieb,"€ 149,99",Kein vorheriger Preis,"€ 149,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Jungle Party,Robby Bubble,"€ 2,29",Kein vorheriger Preis,"€ 3,05 / l -","versch. Sorten 0,75 Liter",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Donuts,Simpsons,"€ 2,99",Kein vorheriger Preis,"€ 13,59 / kg -","4er Pack, versch. Sorten 220 g",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Toilettenpapier + Küchentücher,Favora,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Toilettenpapier 3-lagig 20 x 200 Blatt Einzelpreis: 6.99 Küchentücher 3-lagig 8 x 45 Blat,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Minis Partybecher,Berentzen,"€ 8,99",Kein vorheriger Preis,"€ 16,65 / l -",versch. Geschmacksrichtungen 15 – 18% Vol. 27 x 20 ml,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Halloween Nuggets,Stolle,"€ 2,99",Kein vorheriger Preis,"€ 7,48 / kg -",tiefgekühlt 400 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Taft Haarlack,Schwarzkopf,"€ 4,99",Kein vorheriger Preis,"€ 12,47 / l -",versch. Sorten 400 ml,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Frischwurst-Aufschnitt,Hofmaier,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",200 g versch. Sorten,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Glotzer,Trolli,"€ 1,99",Kein vorheriger Preis,"€ 15,19 / kg -",131 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Personenwaage Style Sense Compact 300 Slate,Soehnle,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Spülmittel,Palmolive,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / l -",versch. Sorten 500 ml – 750 ml,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Spülkasten-Tab,WC Star,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Maxi Mix Adventskalender,Ferrero,"€ 14,99",Kein vorheriger Preis,"€ 42,71 / kg -",351 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Adventskalender,Chupa Chups,"€ 7,99",Kein vorheriger Preis,"€ 37,87 / kg -","210,6 g",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Tequila Silver,Patron,"€ 38,99",Kein vorheriger Preis,"€ 55,70 / l -","40,0 % vol 0,7 Liter",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Edel-Salami,Stockmeyer,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -",Marken-Metzger Salami-Sortiment versch. Sorten 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Grab-Dekoration,Dekor,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",mit Aussparung für Dauerbrenner,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gin,Bombay Sapphire,"€ 21,99",Kein vorheriger Preis,"€ 21,99 / l -","40,0 % vol 1 Liter",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Dekoschnee,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / kg -",Details im Prospekt.,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Hähnchen-Geschnetzeltes,Gut Ponholz,"€ 3,49",Kein vorheriger Preis,"€ 8,72 / kg -",400 g natur,Nein,25.10. - 25.10.,2025-10-25,2025-10-25
Taschengeld Tresor,Kesser,"€ 54,99",Kein vorheriger Preis,"€ 54,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kräuterlikör,Jägermeister,"€ 11,99",Kein vorheriger Preis,"€ 17,13 / l -","35 % Vol. 0,7 Liter",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Schokolade,Ferrero,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -",oder Yogurette 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Evi Love Puppe,Simba,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -","3 versch. Ausführungen, mit passendem Zubehör",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
12 Anis Spirituose,Ouzo,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","oder 12 Gold Anis-Likör 36 – 38 % Vol. 0,7 Liter",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Smart Outdoor-Überwachungskamera LC3,Ezviz,"€ 119,99",Kein vorheriger Preis,"€ 119,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Tonic Water,Thomas Henry,"€ 1,49",Kein vorheriger Preis,"€ 1,99 / l -","0,75 l, versch. Sorten zzgl. Pfand 0.25",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Corny Müsliriegel Schoko-Banane,Schwartau,"€ 1,79",Kein vorheriger Preis,"€ 11,93 / kg -","HINWEIS: MIT NETTO PLUS APP 1.49 € 120 – 150 g, versch. Sorten",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Feine Kugeln,Santa Claus in Town,"€ 3,29",Kein vorheriger Preis,"€ 21,93 / kg -",versch. Sorten 150 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Blumenkohl,Heimat,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -","Stück Deutschland, Kl. I",Nein,25.10. - 25.10.,2025-10-25,2025-10-25
Keramik-Wandheizlüfter PTCWH-2000,Telefunken,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Frisch & Fruchtig Weißwein,GWF Franken,"€ 20,00",Kein vorheriger Preis,"€ 4,44 / l -","6 x 0,75 Liter, Einzelpreis: 4.99",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kartoffelringe,Clarky's,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -",Paprika 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Winter Trio Cracker,Santa Claus in Town,"€ 0,99",Kein vorheriger Preis,"€ 6,60 / kg -",150 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schokowürfel,Ritter Sport,"€ 17,99",Kein vorheriger Preis,"€ 18,10 / kg -",994 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Einmal-Handschuhe,Spontex,"€ 5,99",Kein vorheriger Preis,"€ 0,06 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mineralwasser,Alb-Perle,"€ 3,29",Kein vorheriger Preis,"€ 0,27 / l -",Classic oder Medium 12 x 1 Liter Kiste zzgl. Pfand 3.30,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
bepflanzte Grabdekoration,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -","je Stück ca. 15 – 20 cm hoch, versch. Ausführungen",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rauchwarnmelder,Grundig,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Wetterstation WS9138,Techno Line,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -","12/24 Stunden Zeitanzeige mit Quarzuhr, inkl. Temperatur- und Luftfeuchtigkeitsanzeige",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Stollen,Santa Claus in Town,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -",versch. Sorten 200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED Lampe Qualle,Star-Q,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Spooky Bites,Greenforce,"€ 2,49",Kein vorheriger Preis,"€ 15,09 / kg -",oder Cevapcici gekühlt 165 – 180 g,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
LED Eckleuchte,Star-Q,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Knoblauch-Sauce,Heinz,"€ 1,49",Kein vorheriger Preis,"€ 6,77 / l -",220 ml versch. Sorten,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Erdnussflips,Clarky's,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Geflügelrolle,Netto Backstube,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",Stück Gilt nur in Filialen mit Backautomat!,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Feta Original,Olympus Dairy,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -","oder Schafskäse, gekühlt, versch. Sorten 150 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mandarinen Satsumas,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / kg -","Spanien, Kl. I 1 kg Netz",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Fußmatte,Dekor,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -","geeignet für Fußbodenheizung, für den Innen- und Außenbereich",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Funktionsbett Nalu,Juskys,"€ 199,99",Kein vorheriger Preis,"€ 199,99 / Stk -",Details im Prospekt.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gemischt-Hackfleisch,Gut Ponholz,"€ 3,33",Kein vorheriger Preis,"€ 6,66 / kg -",500 g aus 50% Schwein und 50% Rind,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Miracel Whip,Kraft,"€ 1,32",Kein vorheriger Preis,"€ 2,64 / l -",versch. Sorten 500 ml,Nein,24.10. - 24.10.,2025-10-24,2025-10-24
Die Frische Milch,Bärenmarke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / l -","gekühlt, 1,8% oder 3,8% Fett, 1 Liter",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Sekt Extra,MM,"€ 2,39",Kein vorheriger Preis,"€ 3,19 / l -","oder Alkoholfrei versch. Sorten 0,75 Liter",Nein,24.10. - 24.10.,2025-10-24,2025-10-24
Himbeeren,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 15,92 / kg -","Marokko/Spanien, Kl. I 125 g Schale",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Weine,Le Sweet Filou,"€ 20,00",Kein vorheriger Preis,"€ 3,33 / l -",versch. Sorten 6 x 1 Liter Einzelpreis: 4.79,Nein,22.10. - 25.10.,2025-10-22,2025-10-25
Añejo 3 Años,Havana Club,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","oder Especial 37,5 % Vol. 0,7 Liter",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Schweine-Schnitzel,Gut Ponholz,"€ 3,99",Kein vorheriger Preis,"€ 7,98 / kg -",500 g aus der Oberschale,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Cola-Mix,Limetto,"€ 6,49",Kein vorheriger Preis,"€ 0,65 / l -","oder Cola-Mix Zero koffeinhaltig 20 x 0,5 Liter Kiste zzgl. Pfand 3.10",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Fingerfood,American Style,"€ 1,79",Kein vorheriger Preis,"€ 7,16 / kg -","tiefgekühlt, versch. Sorten 250 g",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Hintereisbein,Keine Marke,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / kg -","Hinterhaxe vom Schwein, vakuumverpackt, ca. 1 kg",Nein,24.10. - 24.10.,2025-10-24,2025-10-24
Puten-Geschnetzeltes,Gut Ponholz,"€ 3,33",Kein vorheriger Preis,"€ 8,32 / kg -",400 g aus der mageren Brust geschnitten,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Salate mit Wurzelballen,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -","Deutschland, Stück",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED Orientierungsleuchte,Star-Q,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Drahtlose Türspion-Klingel DP2 2K + Türspionkamera,Ezviz,"€ 134,99",Kein vorheriger Preis,"€ 134,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Fürstenpaar Käsestücke,Keine Marke,"€ 2,79",Kein vorheriger Preis,"€ 11,16 / kg -","gekühlt, versch. Sorten 250 g",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Rotfleischige Äpfel,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","Deutschland, Kl. II 1 kg",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Chicken-Nuggets,Hofmaier,"€ 1,39",Kein vorheriger Preis,"€ 6,95 / kg -",200 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
High Protein Vanilla Pudding,Ehrmann,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -","200 g, gekühlt, versch. Sorten",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Camembert,Gutes Land,"€ 2,29",Kein vorheriger Preis,"€ 12,72 / kg -",oder Briespitze 180 – 200 g gekühlt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Eisriegel,Snickers,"€ 2,49",Kein vorheriger Preis,"€ 9,88 / kg -","223 – 251,5 g tiefgekühlt, versch. Sorten",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Unisex Sneakersocken 3er-Pack,Puma,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Caffè Classic Gourmet,Käfer Kaffee,"€ 11,99",Kein vorheriger Preis,"€ 11,99 / kg -","ganze Kaffeebohnen, versch. Sorten 1 kg",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Stern,Dekor,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Cracker,Clarky's,"€ 1,39",Kein vorheriger Preis,"€ 6,18 / kg -",225 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Spiced,Bacardi,"€ 15,99",Kein vorheriger Preis,"€ 15,99 / l -","35,0 % vol 1 Liter",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Weizenmehl Type 405,Korn Mühle,"€ 0,59",Kein vorheriger Preis,"€ 0,59 / kg -",405 1 kg,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Likör Pirat,Ficken,"€ 14,99",Kein vorheriger Preis,"€ 29,98 / l -","15% Vol. 0,5 Liter",Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Champignons,Marktliebe,"€ 1,79",Kein vorheriger Preis,"€ 4,47 / kg -","braun Polen, Kl. I, 400 g Schale",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schoko Tröpfchen,Backfee,"€ 1,89",Kein vorheriger Preis,"€ 18,90 / kg -",versch. Sorten 100 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Duftspüler,WC Frisch,"€ 4,79",Kein vorheriger Preis,"€ 23,95 / kg -",versch. Sorten 4 x 50 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Rohrohrzucker,BioBio,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -",500 g,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Adventskalender,Milka,"€ 9,99",Kein vorheriger Preis,"€ 35,18 / kg -",238 - 284 g versch. Sorten,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Kompoöllichte Nr. 6,Dekor,"€ 5,99",Kein vorheriger Preis,"€ 1,20 / Stk -",5er Pack Brenndauer je ca. 100 Std.,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
