Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Feine Schokoladenkugeln,Moser Roth,"€ 2,39","€ 2,99","€ 15,93 / kg -","oder Mini Schokokugeln Versch. Sorten, je 150-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Leucht- und Stickerbuch,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Damen Leichtsteppmantel,Up2Fashion,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mürbegebäck,Traditionelle Genüsse,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -","Versch. Sorten, je 200- bzw. 225-g-Packung",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Aufblasbare Weihnachtsfigur,Home Creation,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Kinder Parka,Lily & Dan,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Regenjacke,Lily & Dan,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Weihnachtsfigur,Home Creation,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Profi-Backformen,Crofton,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Heißluftfritteuse,Ambiano,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Küchen-Textil-Set,Crofton,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Tiroler Speck,Landbeck,"€ 4,99",Kein vorheriger Preis,"€ 14,26 / kg -","g. g. A. Versch. Sorten, je 350-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Besen,Gardenline,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Powerbank mit Starthilfefunktion,Ride & Go,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Pop-Up Garten-Abfallsäcke,Gardenline,"€ 3,89",Kein vorheriger Preis,"€ 3,89 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Kindersitz Morion,Maxi Cosi,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Choco Lollys,Wintertraum,"€ 1,69","€ 2,49","€ 11,27 / kg -","Versch. Sorten, je 10 x 15 g = 150-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Grabschale,Gardenline,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Zitronat,Back Family,"€ 0,79",Kein vorheriger Preis,"€ 7,90 / kg -","oder Orangeat Gewürfelt, je 100-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mini-Taschenschirm,Up2Fashion,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Haselnusskerne,Back Family,"€ 3,79",Kein vorheriger Preis,"€ 18,95 / kg -","Gehackt/gemahlen. Versch. Sorten, je 200-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Chrysanthemen,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Grabkerzen,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 1,25 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Alpenfrischkäse,Almette,"€ 1,11","€ 1,99","€ 7,40 / kg -","Versch. Sorten, je 150-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Backoblaten,Back Family,"€ 0,99",Kein vorheriger Preis,"€ 18,68 / kg -","Versch. Sorten, eckig oder rund, je 46- bzw. 53-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Haltbare Milch,Landliebe,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / l -","Versch. Sorten, je 1-l-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Kuvertüre,Back Family,"€ 1,49",Kein vorheriger Preis,"€ 7,45 / kg -","Versch. Sorten, je 200-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kinder Thermo-Jeans,Lily & Dan,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Ofen-Fisch,Costa,"€ 3,49",Kein vorheriger Preis,"€ 8,72 / kg -","Versch. Sorten, je 400-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Milchriegel,Choceur,"€ 1,79","€ 2,29","€ 8,95 / kg -","Versch. Sorten, je 11 Riegel, je 200-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Adventskalender,Red Bull,"€ 29,99",Kein vorheriger Preis,"€ 5,00 / l -","Koffein- und taurinhaltiges Erfrischungsgetränk, 24 x 0,25-l Dose. zzgl. Pfand 24 x 0.25 = 6.00",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Doradenfilets,Gourmet Finest Cuisine,"€ 6,79",Kein vorheriger Preis,"€ 17,87 / kg -","Mit Haut, Nettogewicht = Abtropfgewicht = 380-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Holz-Landhausküche,Toylino,"€ 39,99",Kein vorheriger Preis,"€ 3,33 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Original XXL,Leerdammer,"€ 3,99",Kein vorheriger Preis,"€ 11,08 / kg -",360-g-Packung,Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Trüffel,Gourmet Finest Cuisine,"€ 4,79",Kein vorheriger Preis,"€ 119,75 / kg -","Versch. Sorten, eingelegt in nativem Olivenöl extra, je 40-g-Glas",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Holz-Kochset,Toylino,"€ 19,99",Kein vorheriger Preis,"€ 0,87 / Stk -","23-tlg. Versch. Modelle, ab 3 Jahren, je Set",Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Protein Adventskalender,IronMaxx,"€ 24,99","€ 49,90","€ 28,33 / kg -","Mit versch. Riegeln und Pulvern, 881,2-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Kinder Adventskalender,Ferrero,"€ 4,69",Kein vorheriger Preis,"€ 38,76 / kg -","oder Tisch Adventskalender Mit z. B. kinder-Mini-Eggs und kinder-Bueno-Mini, 121-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Hähnchen-Brustfilets,Meine Metzgerei,"€ 12,99",Kein vorheriger Preis,"€ 8,66 / kg -","1,5-kg-Packung",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Cookies,Meine Kuchenwelt,"€ 1,99","€ 2,49","€ 8,84 / kg -","Versch. Sorten, je 225-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Intersnack Snack Adventskalender,Keine Marke,"€ 19,99","€ 23,99","€ 24,68 / kg -","Versch. Knabberartikel der Marken funny-frisch, Chio, ültje & Pom-Bär, 810-g Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Winterliche Eisdesserts,Gourmet Finest Cuisine,"€ 2,69",Kein vorheriger Preis,"€ 7,91 / l -","Versch. Sorten, je 4 Stück, z. T. mit Alkohol, je 280- bzw. 340-ml-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Schweine Hackfleisch,Meine Metzgerei,"€ 4,49",Kein vorheriger Preis,"€ 4,49 / kg -",1-kg-Packung,Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Kinderteller,Crofton,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Backfüllung,Back Family,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","Versch. Sorten, je 250-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Mini-Pandoro,Gourmet Finest Cuisine,"€ 1,39",Kein vorheriger Preis,"€ 17,38 / kg -",80-g-Packung,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Rinder-Rouladen XXL,Meine Metzgerei,"€ 16,99",Kein vorheriger Preis,"€ 16,99 / kg -","Vom Rind, küchenfertig, ohne Füllung, 1-kg-Packung",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Brauner Rohrzucker XXL,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","Fairtrade Unraffiniert, 1-kg-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Meerwasser Nasenspray,Vitalis,"€ 1,45",Kein vorheriger Preis,"€ 72,50 / l -","Medizinprodukt, versch. Sorten, Meerwasser-Nasenspray zur Reinigung und Befeuchtung der Nasenschleim...",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Pfefferminztee,Westminster Tea,"€ 0,89",Kein vorheriger Preis,"€ 15,89 / kg -","56,25-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Schweine-Nackenbraten,Meine Metzgerei,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -","Vom Schwein, am Stück, ohne Knochen, versch. Gewichte",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kräutertee,Westminster Tea,"€ 1,19",Kein vorheriger Preis,"€ 31,32 / kg -","Versch. Sorten, je 37,5- bzw. 50-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Norwegische Lachsfiletportionen,Golden Seafood,"€ 16,99",Kein vorheriger Preis,"€ 16,99 / kg -","Mit Haut, 8 x 125 g = 1-kg-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Alpighurt,Milsani,"€ 0,29",Kein vorheriger Preis,"€ 1,93 / kg -","Versch. Sorten, je 150-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Lachsforelle,Golden Seafood,"€ 7,99",Kein vorheriger Preis,"€ 10,99 / kg -","Ganz, ausgenommen, versch. Gewichte, z. B. 727 g",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Gewürzquark,Milsani,"€ 0,65",Kein vorheriger Preis,"€ 3,25 / kg -","Versch. Sorten, je 200-g- Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Maiskolben Vegan,BBQ,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","Gekocht, 2 Stück, 500-g Packung",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
Schmand,Milsani,"€ 0,89",Kein vorheriger Preis,"€ 4,45 / kg -","24 % Fett, 200-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Konturenmalbuch,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Rehmedaillons,Gourmet Finest Cuisine,"€ 8,99",Kein vorheriger Preis,"€ 29,97 / kg -",oder Rehedelgulasch Je 300- bzw. 400-g-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rumpsteak,Fair & Gut,"€ 6,99","€ 8,39","€ 22,48 / kg -","Vom Rind, versch. Gewichte, z. B. 311 g",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Bio-Apfelrotkohl,Bio Smiley,"€ 2,39",Kein vorheriger Preis,"€ 3,19 / kg -",750-g-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bastelset,Schleich,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Rosenkohl,All Seasons,"€ 2,39",Kein vorheriger Preis,"€ 2,39 / kg -",1-kg-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gänsebrust,Jack’s Farm,"€ 15,29",Kein vorheriger Preis,"€ 17,99 / kg -","mit Knochen HKL A, versch. Gewichte, z. B. 850 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Holz-Kochset,Toylino,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Avantum 15 E1,Medion,"€ 499,00",Kein vorheriger Preis,"€ 499,00 / Stk -",Details im Prospekt,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
EcoTank ET-2871,Epson,"€ 159,00",Kein vorheriger Preis,"€ 159,00 / Stk -",Details im Prospekt,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Buko Frischkäse,Arla,"€ 1,29","€ 2,85","€ 4,30 / kg -","Versch. Sorten, je 300-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Milch-Schnitte,Ferrero,"€ 1,19","€ 1,56","€ 8,49 / kg -","5 Stück, davon 1 gratis, 5 x 28 g = 140-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Vegetarische Vielfalt,Valess,"€ 1,99","€ 3,29","€ 11,06 / kg -","Versch. Sorten, je 160- bzw. 180-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Multifunktionstuch,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Salsiccia,Gourmet Finest Cuisine,"€ 2,99",Kein vorheriger Preis,"€ 9,97 / kg -","Versch. Sorten, je 300-g-Packung",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Lufterfrischer Grünpflanze,Gardenline,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Leberpastete,Gourmet Finest Cuisine,"€ 1,79",Kein vorheriger Preis,"€ 14,32 / kg -","Versch. Sorten, je 125-g-Packung",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Ersatz-Aufsteckbürsten,Ambiano,"€ 4,99",Kein vorheriger Preis,"€ 1,25 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Spätzle,Gourmet Finest Cuisine,"€ 2,39",Kein vorheriger Preis,"€ 4,78 / kg -","Versch. Sorten, je 500-g-Packung",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Lachsrückenfilet,Gourmet Finest Cuisine,"€ 3,99",Kein vorheriger Preis,"€ 31,92 / kg -","Trocken gesalzen, kalt geräuchert, 125-g-Packung",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kiwi Sun Gold,Zespri,"€ 0,55",Kein vorheriger Preis,"€ 0,55 / Stk -","Ursprung: Neuseeland, Klasse I, Stück",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Gartensaft,Bio Smiley,"€ 1,79",Kein vorheriger Preis,"€ 1,79 / l -","Versch. Sorten, aus Konzentrat bzw. z. T. aus Konzentrat, je 1-l-Packung",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Bio-Joghurt,Bio Smiley,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -",Versch. Sorten 1-kg-Packung,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kinder Velours-Pyjama,Lily & Dan,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Körniger Frischkäse,Bio Smiley,"€ 1,45",Kein vorheriger Preis,"€ 7,25 / kg -",200-g-Packung,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Mandarinen,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 2,12 / kg -","kernlos Ursprung: Südafrika, Klasse I, 750-g-Netz",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Milchreis Original,Müller,"€ 0,39","€ 0,99","€ 1,95 / kg -","Versch. Sorten, je 200-g-Becher",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Bio-Landhähnchen,Nur Nur Natur,"€ 8,49","€ 9,79","€ 8,49 / kg -","Ganzes frisches Hähnchen, ohne Hals und Innereien, HKL A, versch. Gewichte, z. B. 1530 g für 12.99. ...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Cordon Bleu,Meine Metzgerei,"€ 3,79","€ 4,99","€ 7,58 / kg -","Vom Schwein, gefüllt mit Schinken und Käse, 500-g Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Sternen-Lichtervorhang,Home Creation,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Grand Dessert Schoko,Ehrmann,"€ 0,49","€ 1,19","€ 2,58 / kg -","Versch. Sorten, je 190-g-Becher",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Feta,Bio Smiley,"€ 1,99","€ 2,65","€ 9,95 / kg -","Aus Bio-Schafs- und -Ziegenmilch, 200-g Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Heizsortiment,Ambiano,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kinder-Antirutschsocken Glow in the Dark 2 Paar,Lily & Dan,"€ 2,99",Kein vorheriger Preis,"€ 1,50 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
bio Bacon,Bio Smiley,"€ 1,59","€ 1,99","€ 15,90 / kg -","Frühstücksspeck, geräuchert, 100-g Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Caffe Latte,Starbucks,"€ 1,99","€ 2,69","€ 6,03 / l -","Versch. Sorten, je 330-ml-Becher oder -Flasche, l-Preis 6.03, Flasche zzgl. Pfand 0.25",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Geflügel Wienerle,Bio Smiley,"€ 3,39","€ 3,99","€ 13,56 / kg -","Versch. Sorten, je 10 Stück, je 520-g-Glas, Abtropfgewicht 250 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Filzdekoration,Home Creation,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Sekt,Rotkäppchen,"€ 2,99","€ 4,99","€ 3,99 / l -","Versch. Sorten, je 0,75-l-Flasche",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Alkaline-Batterien,Activ Energy,"€ 7,49",Kein vorheriger Preis,"€ 0,15 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Weihnachtskerze,Home Creation,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Sahnejoghurt,Zott,"€ 0,39","€ 0,89","€ 2,79 / kg -","Versch. Sorten, je 140-g-Becher",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Knusper-Müsli,Golden Bridge,"€ 1,79","€ 2,29","€ 2,98 / kg -","Versch. Sorten, je 600- bzw. 750-g-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
LED-Metallstecker Stern,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Bio Reibekäse,Bio Smiley,"€ 1,59",Kein vorheriger Preis,"€ 10,60 / kg -","Versch. Sorten, je 150-g-Packung",Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Apfelschorle,rio d'oro,"€ 0,89","€ 1,19","€ 0,59 / l -","1,5-l-Flasche zzgl. Pfand 0.25",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Backmischungen,Dr. Oetker,"€ 2,00","€ 3,79","€ 8,33 / kg -","Versch. Sorten, je 240-, 292-, 345-, 360-, 375-, 380-, 430-, 455-, 462-, 475-, 495-, 525-, 580-g Pac...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
XL-Weihnachtsfigur,Home Creation,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
BIO Bio Weihnachtsgebäck,Keine Marke,"€ 2,19","€ 2,99","€ 19,04 / kg -","Versch. Sorten, je 115-, 125- bzw. 175-gPackung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Color Pulver,Persil,"€ 4,99","€ 6,95","€ 0,25 / Stk -","Discs oder Gel Versch. Sorten, Discs je 16 Waschladungen, Pulver oder Gel je 20 Waschladungen",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Waffelmix-Eimer XXL,Biscotto,"€ 3,99",Kein vorheriger Preis,"€ 6,65 / kg -","Schaumzucker-Waffeln, 600-g-Eimer",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Damen Regenjacke,Up2Fashion,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio Vollkorn-Haferflocken XXL,Bio Smiley,"€ 1,39",Kein vorheriger Preis,"€ 1,39 / kg -","Zart, 1-kg-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Winterjersey Spannbetttuch,Novitesse,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Adventskalender-Bastelset,Home Creation,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Nougat- Zapfen,Wintertraum,"€ 1,85","€ 2,49","€ 12,33 / kg -",150-g-Packung,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Adventskalender,Kosmos,"€ 19,99","€ 24,99","€ 19,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Damen Chelsea Boots,Up2Fashion,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Magnetbausatz,Toylino,"€ 12,99",Kein vorheriger Preis,"€ 0,26 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bunter Pfeffer ganz,Le Gusto,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -","Versch. Sorten, je 100-, 130- bzw. 200-g-Beutel",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Damen Gefütterte Sneaker,Up2Fashion,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Spielzeugautos 5er-Pack,Hot Wheels,"€ 5,99",Kein vorheriger Preis,"€ 1,20 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Jamaica Rumkugeln,Wintertraum,"€ 0,89","€ 1,39","€ 4,45 / kg -",200-g-Packung,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
1000-tlg. Puzzle,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kokosnussmilch,Bio Smiley,"€ 0,89",Kein vorheriger Preis,"€ 4,45 / l -","Versch. Sorten, je 200-ml-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Damen-Leggings,Up2Fashion,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Balanciersteine,Toylino,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,03.11. - 08.11.,2025-11-03,2025-11-08
Kinder Regenjacke,Lily & Dan,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Saftige Kokostörtchen,Traditionelle Genüsse,"€ 1,99",Kein vorheriger Preis,"€ 4,97 / kg -","Flämische Törtchen mit Zartbitterschokolade, 400-g-Packung",Nein,07.11. - 08.11.,2025-11-07,2025-11-08
LED-Streifen,Casalux,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,06.11. - 08.11.,2025-11-06,2025-11-08
Silikon-Backform,Crofton,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Energy Drink,Monster Energy,"€ 7,77",Kein vorheriger Preis,"€ 1,55 / l -","Koffeinhaltiges Erfrischungsgetränk mit Taurin, L-Carnitin, Guarana und B-Vitaminen, 10 x 0,5-l-Dose...",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Digitale Küchenwaage,Ambiano,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Waffeleisen,Ambiano,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Geräucherte Sprotten,Almare,"€ 1,79",Kein vorheriger Preis,"€ 11,19 / kg -","Versch. Sorten, je 160-g-Dose",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Winterschutzmatte,Gardenline,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Griechisches natives Olivenöl extra,Lyttos,"€ 6,99",Kein vorheriger Preis,"€ 9,32 / l -","Erste Güteklasse, 750-ml-Dose",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Thermo-Scheibenschutz,Ride & Go,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mandelspekulatius,Wintertraum,"€ 1,19","€ 1,99","€ 3,97 / kg -","Mit 11 % gehobelten Mandeln, 300-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
