Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Red Label Blended Scotch Whisky,Johnnie Walker,"€ 10,99",Kein vorheriger Preis,"€ 15,70 / l -","0,7 l., 40% Vol.",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Brokkoli,Heimat,"€ 1,11",Kein vorheriger Preis,"€ 2,22 / kg -","500 g Deutschland, Kl. I",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Alcojet-Tauschzylinder,Sodastream,"€ 4,49",Kein vorheriger Preis,"€ 10,35 / kg -","ab 4.49 oder CQC Tauschzylinder, reicht für bis zu 60 Liter sprudelndes Wasser, 425g CO2, blau / 425...",Nein,11.10. - 11.10.,2025-10-11,2025-10-11
Apfelsinen-Brause,Ileburger Sachsenquelle,"€ 4,99",Kein vorheriger Preis,"€ 0,55 / l -","HINWEIS: NUR ONLINE VERFÜGBAR 6 x 1,5 Liter Mindestbestellmenge 2 Sixpacks",Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Reiniger,Sagrotan,"€ 2,79",Kein vorheriger Preis,"€ 4,65 / l -",oder Tücher versch. Sorten 600 – 750 ml; 60 Stück,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Bio Monastrell Organic,Venta Morales,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","0,75 Liter, Spanien, Valencia, Do Alicante, Monastrell, Rotwein, trocken, zu BBQ und allem vom Grill",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Süße Brezel,Netto Backstube,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",Stück,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Blumenkohl,Heimat,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -","Stück Deutschland, Kl. I",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Franken Silvanerdurst,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / l -","0,75 Liter, Deutschland, Franken Silvaner Weißwein, trocken zu Spargel, Hähnchen und Salat",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Komfort-Jeans,Slimmaxx,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Primitivo,Torre Santa,"€ 22,00",Kein vorheriger Preis,"€ 4,89 / l -","IGT 6 x 0,75 l Italien, Apulien, Rotwein, trocken, zu gegrilltem Fleisch und Wild",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Super BH-Set 6er-Set,Slimmaxx,"€ 29,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Einkaufstrolley Einkaufswagen,Carlett,"€ 259,99",Kein vorheriger Preis,"€ 259,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Cappuccino,Mr. Brown,"€ 28,99",Kein vorheriger Preis,"€ 4,83 / l -","HINWEIS: NUR ONLINE VERFÜGBAR 24 x 0,25 Liter",Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Mandeln,Backfee,"€ 0,88",Kein vorheriger Preis,"€ 8,80 / kg -",versch. Sorten 100 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Bio-Äpfel,BioBio,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / kg -","Deutschland, Kl. II 1 kg Beutel",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Knödel,Fleischwerke Zimmermann,"€ 2,49",Kein vorheriger Preis,"€ 6,23 / kg -",gekühlt versch. Sorten 400 g,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Fruchtgummi,Haribo,"€ 1,11",Kein vorheriger Preis,"€ 3,70 / kg -",300 - 340 g versch. Sorten,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Mixpack Kühle Vielfalt,Ferrero,"€ 2,49",Kein vorheriger Preis,"€ 20,75 / kg -","HINWEIS: MIT NETTO APP 1.99 €, gekühlt, Milchschnitte 5 x 28 g und Pingui 4 x 30 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Küchentücher,Favora,"€ 3,99",Kein vorheriger Preis,"€ 0,50 / Stk -","3-lagig, 8 x 45 Blatt",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Bistro Baguettes,Dr. Oetker,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","250 g tiefgekühlt, versch. Sorten",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Doppelstöckige Heissluftfritteuse,Star-Q,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Leberknödel,Vinzenzmurr,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / kg -",tiefgekühlt versch. Sorten 250 g,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Einmal-Handschuhe,Priva,"€ 6,99",Kein vorheriger Preis,"€ 0,03 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Aachener Schoko Printen,Santa Claus in Town,"€ 3,49",Kein vorheriger Preis,"€ 17,45 / kg -",200 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Suppe,Carat,"€ 0,59",Kein vorheriger Preis,"€ 0,79 / l -","versch. Sorten, ergibt 750 ml",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Champignons 3. Wahl geschnitten,Beste Ernte,"€ 0,79",Kein vorheriger Preis,"€ 4,65 / kg -",170 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Kopfsalat,Heimat,"€ 0,89",Kein vorheriger Preis,"€ 0,89 / Stk -","Stück Deutschland, Kl. I",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Kühlschrankorganizer,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 1,66 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Großtafel,Milka,"€ 3,33",Kein vorheriger Preis,"€ 13,32 / kg -",HINWEIS: MIT NETTO APP 2.99€ 250 - 300 g versch. Sorten,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Müsli,Alpen Muesli,"€ 3,79",Kein vorheriger Preis,"€ 6,77 / kg -",ohne Zuckerzusatz 560 g 100% natürliche Zutaten,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Multi-Glasschneideplatte,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 3,50 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
LED-Leuchtstern,Dekor,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Eierkocher,Star-Q,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Weihnachtsgelee,Santa Claus in Town,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",200 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Edelrosen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -","je Bund ca. 45 cm lang, versch. Farben",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Pinky-Donut,Netto Backstube,"€ 0,44",Kein vorheriger Preis,"€ 0,44 / Stk -",Stück,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
LED Leuchtzweige,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Eistee,Lipton,"€ 1,29",Kein vorheriger Preis,"€ 1,03 / l -","1,25 l versch. Sorten zzgl. Pfand 0.25",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Orchideen,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","je Topf ca. 50 – 75 cm hoch, versch. Farben, Ø = 12 cm",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Weihnachtsgebäck,Santa Claus in Town,"€ 4,69",Kein vorheriger Preis,"€ 18,76 / kg -","auf Teller, 250 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Linzer Schnitten,Ölz,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -",150 g,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Leberpastete,Keine Marke,"€ 1,19",Kein vorheriger Preis,"€ 14,87 / kg -","80 g mit Wildfleisch, versch. Sorten",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Flugrost-Magnet,Rokitta´s Rostschreck,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Instant-Nudeln,Ming Chu,"€ 1,49",Kein vorheriger Preis,"€ 17,53 / kg -",Asia Bowl 85 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Bio Knusper-Früchte,FruchtBar,"€ 1,79",Kein vorheriger Preis,"€ 119,33 / kg -",Erdbeere-Apfel 15 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Bio Tee,Volvic,"€ 1,29",Kein vorheriger Preis,"€ 1,72 / l -","oder Vitamin+ 0,75 l teilweise koffeinhaltig, versch. Sorten zzgl. Pfand 0.25",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Herbst-Arrangements,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Popcorn,American Style,"€ 2,79",Kein vorheriger Preis,"€ 11,16 / kg -",250 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Pflaumen,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","dunkel, 1 kg Schale Italien/Spanien, Kl. I",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Trauben-Mix,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 3,38 / kg -","Italien/Spanien, Kl. I 500 g Schale",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Sportsocken 10er Pack,Lotto,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Infrarotkabine Wärmekabine Oslo,Artsauna,"€ 849,00",Kein vorheriger Preis,"€ 849,00 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Akku-Handstaubsauger,Juskys,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Cube Fasssauna Nolvik,Artsauna,"€ 1.299,00",Kein vorheriger Preis,"€ 1.299,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt – Preis variiert je nach Größe und Variante,Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Baumkerzen,Dekor,"€ 1,99",Kein vorheriger Preis,"€ 0,08 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Auslese Klassisch,Melitta,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / kg -","oder Harmonie 500 g Kaffee gemahlen, versch. Sorten",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Häkelset,Dekor,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Schlemmerfilet,Seagold,"€ 2,22",Kein vorheriger Preis,"€ 5,55 / kg -","tiefgekühlt, versch. Sorten 400 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Gourmet Fruchtjoghurt,Gutes Land,"€ 0,39",Kein vorheriger Preis,"€ 1,95 / kg -","200 g gekühlt, 3,8% Fett, versch. Sorten",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Münchner Weißwurst,Hofmaier,"€ 2,49",Kein vorheriger Preis,"€ 8,30 / kg -","300 g, mit Petersilie verfeinert",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Hähnchen-Schenkel,Gut Ponholz,"€ 3,99",Kein vorheriger Preis,"€ 3,63 / kg -","1,1 kg mit Rückenstück, natur, Hkl. A",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Frische Teigwaren XXL,Henglein,"€ 2,24",Kein vorheriger Preis,"€ 2,24 / kg -","1 kg gekühlt, versch. Sorten",Nein,10.10. - 10.10.,2025-10-10,2025-10-10
Wiederaufladbarer,@tec,"€ 48,99",Kein vorheriger Preis,"€ 48,99 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Schweine Schulterbraten,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / kg -","pro kg mit Schwarte, ohne Knochen, vakuumverpackt, ca. 1,5 kg",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Infrarotkabine Lakefield,Dewello,"€ 1.349,00",Kein vorheriger Preis,"€ 1.349,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt – Preis variiert je nach Größe und Variante,Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Hanuta Riegel,Ferrero,"€ 2,49",Kein vorheriger Preis,"€ 14,48 / kg -","oder Hanuta Waffel 172,5 – 220 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Schweine-Schnitzel,Keine Marke,"€ 6,49",Kein vorheriger Preis,"€ 7,42 / kg -",aus der Oberschale 875 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
LED Rentier Bert,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Vakuumierer,Star-Q,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Profi-Alugusspfannen,Ceraflon,"€ 12,99",Kein vorheriger Preis,"€ 12,90 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Sahnerolle,Coppenrath & Wiese,"€ 2,99",Kein vorheriger Preis,"€ 7,48 / kg -","tiefgekühlt, versch. Sorten 400 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Taste of Christmas,Dr. Oetker,"€ 2,29",Kein vorheriger Preis,"€ 6,36 / kg -",Backmischung für Plätzchen versch. Sorten 360 g – 500 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Almaufschnitt,Wiesbauer,"€ 1,99",Kein vorheriger Preis,"€ 16,58 / kg -",120 g versch. Sorten,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Ionen-Haartrockner,Vitalmaxx,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Austernpilze,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 11,27 / kg -","150 g Schale Polen, Kl. I",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Wade vom irischen Weiderind,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -",100 g mindestens 180 Tage Weidehaltung,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Weizenmehl,Rosenmehl,"€ 1,11",Kein vorheriger Preis,"€ 1,11 / kg -","1 kg, Type 405",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Datteln Deglet Nour,MarktTag,"€ 1,99",Kein vorheriger Preis,"€ 4,97 / kg -","Tunesien/Algerien, entsteint 400 g Packung",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Hähnchen-Schenkel,Gut Ponholz,"€ 8,49",Kein vorheriger Preis,"€ 4,25 / kg -","mit Rückenstück, HKl. A 2 kg",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Hefeklöße Dampfnudeln,Settele,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -",500 g gekühlt,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Frische Vollmilch,Frankenland,"€ 1,19",Kein vorheriger Preis,"€ 1,19 / l -","3,5% 1 Liter",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Rinder-Hackfleisch,Gut Ponholz,"€ 7,79",Kein vorheriger Preis,"€ 9,74 / kg -",800 g zum Braten,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Walnusskerne,Backfee,"€ 2,39",Kein vorheriger Preis,"€ 11,95 / kg -",naturbelassene und ganze Kerne 200 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Rote Spitzpaprika,MarktTag,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","500 g Packung Marokko, Kl. I",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Champignons,MarktTag,"€ 1,69",Kein vorheriger Preis,"€ 4,22 / kg -","weiß 400 g Schale Polen, Kl. I",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Zwiebeln,Heimat,"€ 1,79",Kein vorheriger Preis,"€ 0,90 / kg -","Deutschland, Kl. II, 2 kg Netz, Kombipack Speisekartoffeln 2 x 2.5kg + Zwiebeln 2kg 4.50",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Riesling trocken Qualitätswein,Keine Marke,"€ 1,44",Kein vorheriger Preis,"€ 1,44 / l -","1 l Deutschland, Weißwein, trocken",Nein,10.10. - 10.10.,2025-10-10,2025-10-10
Champignons 1. Wahl ganze Köpfe,Beste Ernte,"€ 1,29",Kein vorheriger Preis,"€ 5,61 / kg -",230 g,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Creme-Dusche,Fenjal,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / l -",versch. Sorten 200 ml,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Buttercroissant,Netto Backstube,"€ 0,39",Kein vorheriger Preis,"€ 0,39 / Stk -",Stück,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Frischkäse-Kräuter der Provence,Bresso,"€ 1,29",Kein vorheriger Preis,"€ 8,60 / kg -",Frischkäse-Zubereitung gekühlt versch. Sorten 120 – 150 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Blanc,Le Sweet Filou,"€ 20,00",Kein vorheriger Preis,"€ 3,33 / l -","versch. Sorten 6 x 1 Liter, Einzelpreis: 4.79",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Puten-Keule,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / kg -","ganz, vakuumverpackt, Hkl. A, ca. 2,5 kg pro kg",Nein,10.10. - 10.10.,2025-10-10,2025-10-10
Frikadellen,Hofmaier,"€ 2,49",Kein vorheriger Preis,"€ 4,98 / kg -","500 g, versch. Sorten",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Edgar Duo tragbarer TV Sprachverstärker Lautsprecher,Leicke,"€ 99,00",Kein vorheriger Preis,"€ 99,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt,Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Champignons 2. Wahl,Beste Ernte,"€ 1,49",Kein vorheriger Preis,"€ 4,73 / kg -",in Scheiben 315 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Schlagsahne,Landliebe,"€ 2,49",Kein vorheriger Preis,"€ 4,98 / kg -","gekühlt, mind. 32% Fett 500 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Frische Buttermilch,Berchtesgadener Land,"€ 0,89",Kein vorheriger Preis,"€ 1,78 / kg -","500 g gekühlt, mit feinen Butterflocken",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Wacholderschinken,Berger,"€ 1,69",Kein vorheriger Preis,"€ 21,13 / kg -",80 g mit würzigen Wacholderbeeren verfeinert,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Coke Strawberry,Coca-Cola,"€ 49,99",Kein vorheriger Preis,"€ 6,31 / l -","HINWEIS: NUR ONLINE VERFÜGBAR 24 x 0,33 Liter",Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Südtiroler Heuspeck,Keine Marke,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",100 g,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Damen Bademantel mit Kapuze,Spirit of Colours,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Stickado High Protein Salami Sticks,Aoste,"€ 1,99",Kein vorheriger Preis,"€ 33,17 / kg -",versch. Sorten 60 g – 70 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Lesehilfen,VisioSan,"€ 4,99",Kein vorheriger Preis,"€ 1,66 / Stk -",Details im Prospekt,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Schweine-Bauchscheiben,Gut Ponholz,"€ 4,29",Kein vorheriger Preis,"€ 8,58 / kg -","natur, 500 g",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Cherry,7up,"€ 29,99",Kein vorheriger Preis,"€ 3,79 / l -","HINWEIS: NUR ONLINE VERFÜGBAR 24 x 0,33 Liter Einzelpreis: 1.29",Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Bio-Kräutertöpfe,BioBio,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / Stk -",Deutschland versch. Sorten Stück,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Bonbon Eis,Magnum,"€ 3,99",Kein vorheriger Preis,"€ 19,56 / l -",tiefgekühlt versch. Sorten 204 ml,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Delikatess Fleischsalat,Genuss Welt,"€ 1,49",Kein vorheriger Preis,"€ 3,72 / kg -",400 g gekühlt,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Original Likör,Southern Comfort,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","HINWEIS: MIT NETTO APP 8.99 €Southern Comfort Original 0,7 l Likör mit Whiskey, 35% Vol.",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Kaninchenkeulen,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / kg -",tiefgekühlt 1 kg,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Energy Drink,Booster,"€ 3,99",Kein vorheriger Preis,"€ 2,02 / l -","taurin- & koffeinhaltig, versch. Sorten 6 x 0,33 Liter zzgl. Pfand 1.50 Einzelpreis: 0.89 zzgl. Pfan...",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Kaergarden XXL,Arla,"€ 2,79",Kein vorheriger Preis,"€ 6,97 / kg -","HINWEIS: MIT NETTO APP 2.49, 400 g gekühlt, versch. Sorten",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Suppengemüse,Heimat,"€ 1,11",Kein vorheriger Preis,"€ 2,22 / kg -",500 g Schale Deutschland,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
LED-Lichterdraht,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Original Alpenkräuter,Alpenbauer,"€ 0,99",Kein vorheriger Preis,"€ 16,50 / kg -",60 g,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Kräuterlimonade XXL,Almdudler,"€ 1,69",Kein vorheriger Preis,"€ 1,13 / l -","1,5 l Kräuterlimonade, versch. Sorten zzgl. Pfand 0.25",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Fondant,Santa Claus in Town,"€ 1,79",Kein vorheriger Preis,"€ 7,96 / kg -",oder Gelee versch. Sorten 225 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Heidewichtel,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -","je Topf ca. 35 cm hoch, versch. Ausführungen",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Home Barista,Dallmayr,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -","HINWEIS: MIT NETTO APP 12.99 € 1 kg ganze Kaffeebohnen, versch. Sorten",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Stick,UHU,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / kg -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Hähnchen-Brustfilet XXL,Gut Ponholz,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / kg -",1 kg mager,Nein,11.10. - 11.10.,2025-10-11,2025-10-11
Led-Dekoration,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Mango,Chiquita,"€ 1,19",Kein vorheriger Preis,"€ 1,19 / Stk -","Brasilien/Peru, Kl. I Stück",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Toilettenpapier,Hakle,"€ 5,99",Kein vorheriger Preis,"€ 0,37 / Stk -",16 x 150 Blatt 3-lagig,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Cola-Mix,Leikeim,"€ 7,99",Kein vorheriger Preis,"€ 0,80 / l -","oder Zero 20 x 0,5 l koffeinhaltig zzgl. Pfand 4.50",Nein,11.10. - 11.10.,2025-10-11,2025-10-11
Sauna Espoo Premium,Artsauna,"€ 1.499,00",Kein vorheriger Preis,"€ 1.499,00 / Stk -",HINWEIS: NUR ONLINE VERFÜGBAR Details im Prospekt – Preis variiert je nach Größe und Variante,Ja,06.10. - 11.10.,2025-10-06,2025-10-11
Bier,Kulmbacher Mönchshof,"€ 0,89",Kein vorheriger Preis,"€ 1,78 / l -","versch. Sorten 0,5 Liter zzgl. Pfand 0.25",Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Gelee-Spezialitäten,Maintal,"€ 1,99",Kein vorheriger Preis,"€ 9,05 / kg -",versch. Sorten 220 g,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Damen Grobstricksocken 3er-Pack,Spirit of Colours,"€ 6,99",Kein vorheriger Preis,"€ 2,33 / Stk -",Details im Prospekt,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Pils,Krombacher,"€ 10,79",Kein vorheriger Preis,"€ 1,08 / l -","20 x 0,5 l zzgl. Pfand 3.10",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Punsch-Extrakt,Hartl's Jagertee,"€ 6,99",Kein vorheriger Preis,"€ 13,98 / l -","40 % Vol. 0,5 Liter",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
Tyrolini,Keine Marke,"€ 1,69",Kein vorheriger Preis,"€ 18,78 / kg -",HINWEIS: MIT NETTO APP 1.49 90 g versch. Sorten,Nein,09.10. - 11.10.,2025-10-09,2025-10-11
LED Pinguin Karl,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Pustestifte Set,Maker,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt.,Nein,06.10. - 11.10.,2025-10-06,2025-10-11
Alpen Cordon Bleu,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 7,98 / kg -","500 g vom Schwein, gefüllt mit Bacon und Bergkäse",Nein,09.10. - 11.10.,2025-10-09,2025-10-11
