Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Woman EdP,DKNY,"€ 24,49","€ 37,95","€ 816,33 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Sound Of Our Hearts EdP,Coachella,"€ 29,99",Kein vorheriger Preis,"€ 599,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Adventskalender Harry Potter 76575,LEGO,"€ 25,99","€ 34,99","€ 25,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Pour Homme EdT,Karl Lagerfeld,"€ 18,49","€ 22,95","€ 36,98 / l -","HINWEIS: MIT ROSSMANN APP COUPON 16.-, Details im Prospekt",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Shampoo,Isana,"€ 0,65",Kein vorheriger Preis,"€ 2,17 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Man EdT,Mexx,"€ 11,49",Kein vorheriger Preis,"€ 229,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Red Essence Edp,Esprit,"€ 7,49",Kein vorheriger Preis,"€ 374,50 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Wellaflex Haarspray,Wella,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / l -","HINWEIS: MIT ROSSMANN APP COUPON 2.-, Details im Prospekt",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Hot Wheels Adventskalender,Mattel Games,"€ 17,99","€ 29,99","€ 17,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Woman EdP,Burberry,"€ 34,99","€ 43,95","€ 699,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
CK Everyone EdP,Calvin Klein,"€ 21,99",Kein vorheriger Preis,"€ 439,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Magnesium 500 Depot,Altapharma,"€ 2,99",Kein vorheriger Preis,"€ 78,68 / kg -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Classic Chromite EdT,Jaguar,"€ 14,99","€ 17,95","€ 149,90 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
No 1 Pour Homme EdT,Etienne Aigner,"€ 12,99","€ 56,95","€ 259,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
For Him,Bench,"€ 6,99",Kein vorheriger Preis,"€ 233,00 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Waschmittel Flüssig,Lenor,"€ 4,49",Kein vorheriger Preis,"€ 0,22 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Elvital Öl Magique Haaröl,L'Oréal Paris,"€ 5,99",Kein vorheriger Preis,"€ 59,90 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Wasserenthärter Tabs,Calgon,"€ 7,99",Kein vorheriger Preis,"€ 0,17 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Deospray Sport,Fa,"€ 1,29",Kein vorheriger Preis,"€ 8,60 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Ginkgo Gedächtnis + Konzentration,Altapharma,"€ 2,99",Kein vorheriger Preis,"€ 0,07 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Gliss Kur Express-Repair-Spülung,Schwarzkopf,"€ 4,49",Kein vorheriger Preis,"€ 22,45 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Fructis Hair Food Maske,Garnier,"€ 4,99",Kein vorheriger Preis,"€ 12,47 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Elvital Haarmaske,L'Oréal Paris,"€ 3,49",Kein vorheriger Preis,"€ 11,63 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Zerup,More Nutrition,"€ 4,49","€ 5,99","€ 69,08 / l -",65 ml,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Gold Brilliance Tagescreme,Isana,"€ 6,99",Kein vorheriger Preis,"€ 139,80 / l -","HINWEIS: MIT ROSSMANN APP COUPON 5.60, Details im Prospekt",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Die Aktivkost Classic,Yokebe,"€ 13,49",Kein vorheriger Preis,"€ 26,98 / kg -",500 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Simply Fresh Nachfüller,Domol,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Glorioso Reserva,Bodegas Palacio,"€ 8,99",Kein vorheriger Preis,"€ 11,99 / l -","0,75 Liter",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Vitamin C Daily UV Ultraleichtes Fluid Glow LSF 50+,Garnier,"€ 10,99",Kein vorheriger Preis,"€ 274,75 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Em-eukal Ingwer Shot Hustenbonbon,Dr. Soldan,"€ 1,69",Kein vorheriger Preis,"€ 22,53 / kg -",75 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Vino Organico Tinto,Las Brisas,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","je 0,75 Liter",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Reiniger,Cillit Bang,"€ 2,22",Kein vorheriger Preis,"€ 2,96 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Vitalkost,Wellmix Sport,"€ 5,99","€ 6,99","€ 11,98 / kg -",500 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
WC Aktivgel 4in1,00,"€ 1,49",Kein vorheriger Preis,"€ 1,99 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Trüffel,Wiebold Confiserie,"€ 3,49","€ 4,99","€ 21,54 / kg -","162,5 g",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Fotokalender 2026,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Popsocket MagSafe Round Ripple,Keine Marke,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Ganze Bohnen,Lavazza,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -",1 kg,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Slipeinlagen,Always,"€ 2,55",Kein vorheriger Preis,"€ 0,06 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Hörspielfiguren,Tonies,"€ 16,99",Kein vorheriger Preis,"€ 16,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Kinder Cards,Ferrero,"€ 1,99","€ 2,89","€ 15,55 / kg -",128 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Drehplatte,Rossmann Ideen Welt,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Discreet Pants,Always,"€ 7,77",Kein vorheriger Preis,"€ 0,71 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Spülmittel,Pril,"€ 1,29",Kein vorheriger Preis,"€ 2,87 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Trebbiano Pinot Grigio,Monateo,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","oder Chardonnay oder Rosé oder Sangiovese Primitivo je 0,75 Liter",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Invisible Daily UV-Fluid LSF 50+,Nivea Sun,"€ 12,99",Kein vorheriger Preis,"€ 324,75 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Collagen Bank Feuchtigkeitscreme,Neutrogena,"€ 10,49",Kein vorheriger Preis,"€ 209,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Gusseiserner Bräter,Rossmann Ideen Welt,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Leibniz Pick Up!,Bahlsen,"€ 1,49","€ 3,19","€ 0,30 / Stk -",5 Stück/140 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Schaumbad,Kneipp,"€ 3,39",Kein vorheriger Preis,"€ 8,47 / l -","HINWEIS: MIT ROSSMANN APP COUPON 2.72, Details im Prospekt",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Geschirrtücher,Rossmann Ideen Welt,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Liquid Hydration Toner-Spray,Geek & Gorgeous,"€ 10,99",Kein vorheriger Preis,"€ 366,33 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Geschirr-Reiniger Tabs XL-Sparpack,Domol,"€ 5,49",Kein vorheriger Preis,"€ 0,08 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Anti-Falten Experte Feuchtigkeitspflege,L'Oréal Paris,"€ 3,79",Kein vorheriger Preis,"€ 75,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Aftershave,Hattric,"€ 4,49",Kein vorheriger Preis,"€ 22,45 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Flüssigseife Bio-Zitronengras Nachfüllbeutel,Alterra,"€ 1,79","€ 1,99","€ 3,58 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Organizer,Rossmann Ideen Welt,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Pflegende Handwaschseife,Dove,"€ 2,39",Kein vorheriger Preis,"€ 4,78 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Pimple Patches,Wild Stripes,"€ 3,79",Kein vorheriger Preis,"€ 0,16 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Farb- & Schmutzfangtücher,Domol,"€ 2,49",Kein vorheriger Preis,"€ 0,05 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Melatonin Einschlaf-Spray,Kneipp,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Handcreme Unparfümiert,Neutrogena,"€ 2,79",Kein vorheriger Preis,"€ 2,79 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Intuition Complete Rasierklingen,Wilkinson Sword,"€ 10,99",Kein vorheriger Preis,"€ 2,75 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Backpapier-Rolle,Rubin,"€ 1,33",Kein vorheriger Preis,"€ 1,33 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Mach3 Start Rasierklingen,Gillette,"€ 34,99",Kein vorheriger Preis,"€ 1,75 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Allzweckbeutel,Rubin,"€ 0,59",Kein vorheriger Preis,"€ 0,59 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Brotmesser,Rossmann Ideen Welt,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Hoch Tief Zahnbürste,Dr. Best,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Katzen Feine Pastete,Winston,"€ 0,25","€ 0,30","€ 2,50 / kg -",oder Pastete & Häppchen je 100 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Elektrische Zahnbürste Sonicare 2100,Philips,"€ 32,99",Kein vorheriger Preis,"€ 32,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Salatschleuder,Rossmann Ideen Welt,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Mundspülung Anti Karies,Prokudent,"€ 0,89",Kein vorheriger Preis,"€ 1,78 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Aronal & Elmex Doppelschutz,Elmex,"€ 5,99",Kein vorheriger Preis,"€ 39,93 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Katzenfutter,Sheba,"€ 4,99",Kein vorheriger Preis,"€ 4,89 / kg -","12 x 85 g oder Perfect Fit Katze Trocken- nahrung 1,4 kg oder Whiskas Katze Trocken­ nahrung 1,9 kg",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Akku-Pilzleuchte,Rossmann Ideen Welt,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Elektrischer Dosenöffner,Rossmann Ideen Welt,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Adventskalender Galupy Einhorn,Craze,"€ 19,99","€ 29,99","€ 19,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Mini Waffeleisen,Rossmann Ideen Welt,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Total Care Mundspülung,Listerine,"€ 4,49",Kein vorheriger Preis,"€ 8,98 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Zitruspresse,Rossmann Ideen Welt,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Haftcreme,Kukident,"€ 2,39",Kein vorheriger Preis,"€ 59,75 / kg -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Herbstgesteck,Rossmann Ideen Welt,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Winter-Gartenhandschuhe,Rossmann Ideen Welt,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Chipsfrisch,Funny Frisch,"€ 1,29","€ 1,99","€ 8,60 / kg -",150 g oder Ofen Chips 125 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Oral-B Elektrische Zahnbürste iO Series 2,Braun,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -","HINWEIS: MIT ROSSMANN APP COUPON 39.99, Details im Prospekt",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Tuchmaske,Selfie Project,"€ 1,79",Kein vorheriger Preis,"€ 1,79 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Damen Formleggings,Rossmann Ideen Welt,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Adventskalender,Baby Born,"€ 29,99","€ 39,99","€ 29,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Adventskalender Pokémon,Keine Marke,"€ 49,99","€ 59,99","€ 49,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Pour Femme EdP,Etienne Aigner,"€ 22,99","€ 65,95","€ 383,17 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Beverly Hills EdT,Giorgio,"€ 12,99","€ 29,95","€ 433,00 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Tagescreme Hyaluron Intense LSF 30,Isana,"€ 5,49",Kein vorheriger Preis,"€ 109,80 / l -","HINWEIS: MIT ROSSMANN APP COUPON 4.40, Details im Prospekt",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Love Fragrance Mist,Guess,"€ 7,49","€ 10,95","€ 29,96 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
MyMochi Beauty Adventskalender,Nici,"€ 17,99","€ 24,99","€ 17,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Roma EdT,Laura Biagiotti,"€ 22,99","€ 32,45","€ 919,60 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
SOS Spezial Wundschutz Creme,Bübchen,"€ 1,65",Kein vorheriger Preis,"€ 22,00 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Adventskalender 2025 Minecraft 21280,LEGO,"€ 25,99","€ 34,99","€ 25,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
All about Eve EdP,Joop!,"€ 21,99",Kein vorheriger Preis,"€ 549,75 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Not For Everybody Woman EdT,Bruno Banani,"€ 18,99",Kein vorheriger Preis,"€ 189,90 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Man EdT,Mustang,"€ 9,99",Kein vorheriger Preis,"€ 199,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Kurfestiger,Gard,"€ 1,99",Kein vorheriger Preis,"€ 9,05 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Mini EdP,Ulric de Varens,"€ 3,49",Kein vorheriger Preis,"€ 139,60 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Homme EdT,Joop!,"€ 39,99",Kein vorheriger Preis,"€ 319,92 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Adventskalender Pokémon,Keine Marke,"€ 27,99","€ 34,99","€ 27,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
1881 After Shave,Cerruti,"€ 19,99","€ 32,95","€ 199,90 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
CR7 EdT,Cristiano Ronaldo,"€ 14,99",Kein vorheriger Preis,"€ 499,67 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Exit Das Spiel Adventskalender 2025,Kosmos,"€ 22,99","€ 29,99","€ 22,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Blue Emotion After Shave,Etienne Aigner,"€ 13,99","€ 43,95","€ 139,90 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Bade- & Duschgel,Etienne Aigner,"€ 6,99","€ 34,95","€ 13,98 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Haarmaske,Herbal Essences,"€ 3,99",Kein vorheriger Preis,"€ 13,30 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Wohlfühlkalender,Pukka,"€ 11,99",Kein vorheriger Preis,"€ 0,50 / Stk -","HINWEIS: MIT ROSSMANN APP COUPON 9.60, 24 Bio-Tees/39,6 g",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Waschmaschinen Hygiene-Reiniger,Dr. Beckmann,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / kg -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Nutrisse Ultra Creme,Garnier,"€ 3,79",Kein vorheriger Preis,"€ 3,79 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Creme Supreme Coloration,Schwarzkopf,"€ 8,95",Kein vorheriger Preis,"€ 8,95 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Vorwaschspray,Vanish,"€ 4,79",Kein vorheriger Preis,"€ 6,39 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Active Fresh Nachfüller,Airwick,"€ 5,99",Kein vorheriger Preis,"€ 26,27 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Perfume & Style Raumduft,Domol,"€ 1,99",Kein vorheriger Preis,"€ 39,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Automatic Spray Duopack,Glade (by Brise),"€ 6,49",Kein vorheriger Preis,"€ 12,06 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Rioja CVC Tempranillo,Standpunkt,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","0,75 Liter",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Syrah & Garnacha,Alas del Real,"€ 1,99",Kein vorheriger Preis,"€ 5,31 / l -","0,375 Liter",Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Creme,Nivea,"€ 3,49",Kein vorheriger Preis,"€ 13,96 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Flüssig Waschmittel,Ariel,"€ 4,99",Kein vorheriger Preis,"€ 0,25 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Instant Creatin Sticks,Wellmix Sport,"€ 4,99","€ 5,99","€ 48,92 / kg -",102 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Protein Bar Deluxe,KoRo,"€ 1,99",Kein vorheriger Preis,"€ 36,18 / kg -",55 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Riegel,Clif Bar,"€ 1,89",Kein vorheriger Preis,"€ 32,59 / kg -",68 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Wäscheparfüm,Lenor,"€ 3,49",Kein vorheriger Preis,"€ 22,52 / kg -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Derma Control Deospray,Nivea,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Neapolitaner Waffeln,Manner,"€ 1,49","€ 2,29","€ 7,45 / kg -",200 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Popsocket Plant Core Grip Olive,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Protein-Riegel,Wellmix Sport,"€ 0,49","€ 0,59","€ 14,00 / kg -",35 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Waschmittel Gel,Spee,"€ 3,59",Kein vorheriger Preis,"€ 0,16 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Dusche,Axe,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Shampoo,Head & Shoulders,"€ 3,79",Kein vorheriger Preis,"€ 12,63 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Duschöl,Isana,"€ 1,79",Kein vorheriger Preis,"€ 7,16 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Dusche,Palmolive,"€ 0,99",Kein vorheriger Preis,"€ 3,96 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Anti-Age Retinol Boost Tagescreme,Neutrogena,"€ 13,99",Kein vorheriger Preis,"€ 279,80 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
"Seifenfreies Duschgel pH 5,5",Isana Med,"€ 0,89",Kein vorheriger Preis,"€ 3,56 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
One Blade Rasierapparat 360 Grad,Philips,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Dusche,Dove,"€ 2,29",Kein vorheriger Preis,"€ 9,16 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Frizz Ease Haarspray,John Frieda,"€ 7,99",Kein vorheriger Preis,"€ 19,97 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Hitschies Original Mix,Nestlé,"€ 1,19","€ 1,69","€ 9,52 / kg -",125/150 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Seife im Spender,Isana,"€ 0,65",Kein vorheriger Preis,"€ 1,30 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Nasstaschen,Rossmann Ideen Welt,"€ 15,99","€ 19,99","€ 15,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Isolierkanne,Rossmann Ideen Welt,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Mikrowellengeschirr,Rossmann Ideen Welt,"€ 7,99",Kein vorheriger Preis,"€ 4,00 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Hydro5 Hydrating Gel Rasierklingen,Wilkinson Sword,"€ 20,99",Kein vorheriger Preis,"€ 1,75 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Fußmaske Expert Care Intensiv,Scholl,"€ 3,29",Kein vorheriger Preis,"€ 3,29 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Brotbox,Rossmann Ideen Welt,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Topfdeckelhalter,Rossmann Ideen Welt,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Zahncreme Sensation White,Colgate,"€ 1,69",Kein vorheriger Preis,"€ 22,53 / l -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Katzennahrung Fresh & Fine,Sheba,"€ 1,99",Kein vorheriger Preis,"€ 6,63 / kg -",oder Perfect Fit Katze Natural Vitality je 6 x 50 g oder Sheba Katze Soup 4 x 40 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Wattepads,Demak Up,"€ 1,11",Kein vorheriger Preis,"€ 0,02 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Küchenrollenhalter,Rossmann Ideen Welt,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
Kaffeepads,Laudatio,"€ 1,79","€ 1,99","€ 15,98 / kg -",16 Stück/112 g,Nein,13.10. - 17.10.,2025-10-13,2025-10-17
