Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Linsen Chips Paprika,Funny Frisch,"€ 1,44",Kein vorheriger Preis,"€ 16,00 / kg -",oder Popchips versch. Sorten je 80 - 90-g-Packg.,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Home Barista Caffè Crema Dolce,Dallmayr,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -","ganze Bohnen, mild und harmonisch, wenig Säure je 1-kg-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Schokolade,Milka,"€ 1,00",Kein vorheriger Preis,"€ 11,11 / kg -",versch. Sorten je 85 - 90-g-Tafel,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Honigschinken,Nothwang,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","mildes Aroma, saftig, weniger als 3 % Fett je 100 g",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Bayerischer Leberkäse,K-Purland,"€ 2,00",Kein vorheriger Preis,"€ 4,00 / kg -","fein vom Schwein, fein, roh, zum Backen je 500-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Selection Protein +,Wasa,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -",mit Leinsamen und Mohn bestreut je 200-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Ungarische Salami Juliska,Pick,"€ 4,00",Kein vorheriger Preis,"€ 10,67 / kg -",mit charakteristischem Edelschimmel je 375-g-Stück,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Original Thüringer Rostbratwurst,K-Purland,"€ 2,39",Kein vorheriger Preis,"€ 5,98 / kg -",roh roh je 4 St. = 400-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Schinkenhäxle,Kramer,"€ 9,49",Kein vorheriger Preis,"€ 9,49 / kg -","ohne Knochen, geräuchert und gekocht, kalt und warm ein Genuss, ca. 750-g-Stück je kg",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
XXL-Fleischpaket,K-Purland,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -","vom Schwein mit je 1 Stück Schweinenacken, -rücken, -schulter und -schinken je kg",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
4 kleine Marmorkuchen,Dr. Oetker,"€ 1,89",Kein vorheriger Preis,"€ 13,50 / kg -",versch. Sorten je 4 x 35-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Pinot Grigio,Mezzacorona,"€ 4,00",Kein vorheriger Preis,"€ 5,33 / l -","Merlot, Moscato oder Chardonnay Italien, z. B. Pinot Grigio Weiß: angenehm, fein, fruchtig, passt zu...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Kasseler Dicke Rippe,K-Purland,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -",Brustrippe goldgelb geräuchert je kg,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Ölpumpe 12 V UOP 12 C1,My Project,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Bauchschläferkissen,Liv&Bo,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Tropical Cocktail Pina Colada,Nordbrand Nordhausen,"€ 4,00",Kein vorheriger Preis,"€ 5,71 / l -","oder Sex on the Beach, 15 Vol. % je 0,7-l-Fl.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Pinsel-Set,Parkside,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",versch. Ausführungen und Inhalte,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Vegan Haferdrink Barista Edition,Oatly,"€ 1,69",Kein vorheriger Preis,"€ 1,69 / l -",auch als Lighter Taste oder in Bio-Qualität je 1-l-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Kinder Schoko-Bons,Ferrero,"€ 2,69",Kein vorheriger Preis,"€ 13,45 / kg -",Schokoladeneier mit Milchcreme und Haselnüssen je 200-g-Beutel,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Schweinegulasch,K-Purland,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -",pfannenfertig geschnitten je 500-g-Packg,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Schnittkäse,Milram,"€ 1,49",Kein vorheriger Preis,"€ 9,93 / kg -","in Scheiben, versch. Sorten, 48 - 55 % Fett i. Tr. je 150-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
LED-Stehleuchte,Liv&Bo,"€ 19,99",Kein vorheriger Preis,"€ 19,98 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Tee 9-Kräuter,Goldmännchen,"€ 1,11",Kein vorheriger Preis,"€ 0,04 / Stk -","versch. Sorten, im 1,4 - 2-g-Aufgussbeutel je 25-Btl.-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Buttertoast,Harry Brot,"€ 1,39",Kein vorheriger Preis,"€ 2,78 / kg -","Butter, Vollkorn oder Balance je 500-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Rosen-Chrysanthemenstrauß,Keine Marke,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",versch. Variationen je,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Thunfischfilet,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 39,90 / kg -","zart und mild, festes Fleisc je 100 g",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Nutella Biscuits,Ferrero,"€ 2,79",Kein vorheriger Preis,"€ 9,18 / kg -","HINWEIS: MIT KAUFLAND CARD 2.29 € knusprige Kekse, mit Nuss-Nugat-Creme gefüllt je 304-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Damen-Strumpfhosen,nur die,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -","50 DEN, Größe 38/40 Aus Polyester, Polyamid und Elastan Dicke und warme Qualität Transparente Optik ...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Jura-Morbier,Fromagerie Arnaud,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","AOP franz. Schnittkäse aus Rohmilch, fein-würzig, cremig, 45 % Fett i. Tr. je 100 g",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Delikatess Putenbrust Classic,Gut & Günstig,"€ 1,19",Kein vorheriger Preis,"€ 11,90 / kg -","auch mit Curry oder Kräutern verfeinert, in Scheiben je 100-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Pralinés Classic,Lindt,"€ 6,99",Kein vorheriger Preis,"€ 55,92 / kg -","versch. Sorten, oder Spezialitäten je 125-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Regenbogenforelle,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -",ausgenommen je 100 g,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Cocktail-Rispentomaten,Keine Marke,"€ 1,79",Kein vorheriger Preis,"€ 5,11 / kg -",Dtsch. Cocktailrispentomaten Kl. I je 350-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
40-V-Akku-Laubsauger PLSBA 40-Li A1,Parkside,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -","HINWEIS: MIT KAUFLAND CARD 34.99, Details im Prospekt",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Eierlikör-Pralinés,Verpoorten,"€ 3,99",Kein vorheriger Preis,"€ 33,25 / kg -","Zartbitter-Schokolade oder Vollmilch-Schokolade, flüssig gefüllt mit Verpoorten-Eierlikör je 120-g-P...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Studentenfutter Classic Vegan,K-Classic,"€ 1,79",Kein vorheriger Preis,"€ 8,95 / kg -",oder Exotic je 200-g-Packg.,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Ananas,Del Monte,"€ 1,69",Kein vorheriger Preis,"€ 4,83 / kg -",Stücke in Saft je 560-g-Dose Abtropfgewicht 350 g,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Harzer Minis,K-Classic,"€ 0,99",Kein vorheriger Preis,"€ 8,61 / kg -","herzhafter Sauermilchkäse, versch. Sorten, weniger als 1 % Fett je 115-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Damen-Longweste,Oyanda,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Zwetschgen,Keine Marke,"€ 1,79",Kein vorheriger Preis,"€ 1,79 / kg -","lose Sorte laut Auszeichnung, Kl. I je kg",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Grillsaucen,Knorr,"€ 0,89",Kein vorheriger Preis,"€ 3,56 / l -",versch. Sorten je 250-ml-Fl.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Buschbohnen,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / kg -",Kl. I je 500-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Doppel-Decker,Müller,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / kg -",oder Wackelpudding versch. Sorten je 4 x 125-g-Becher,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Rotkohl,Keine Marke,"€ 0,79",Kein vorheriger Preis,"€ 0,79 / kg -",Dtsch. lose Kl. I je kg,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Bacon,Tulip,"€ 1,49",Kein vorheriger Preis,"€ 11,92 / kg -",in Scheiben je 125-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Thunfisch,Saupiquet,"€ 2,29",Kein vorheriger Preis,"€ 14,31 / kg -",für Pasta oder Paté versch. Sorten für Pasta oder Paté Thunfisch-Aufstrich Classic je 115 - 160-g-Do...,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Puten-Zwiebel-Mettwurst,Ostermeier,"€ 1,49",Kein vorheriger Preis,"€ 9,93 / kg -",würzig-leichter Brotaufstrich je 150-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Radieschen,Keine Marke,"€ 0,49",Kein vorheriger Preis,"€ 0,49 / Stk -",Dtsch. Kl. I je Bund,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Steckschlüsselset,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Bauernbrötchen,Kaufland Bäckerei,"€ 0,29",Kein vorheriger Preis,"€ 0,20 / Stk -","mit knuspriger Kruste und saftiger Krume, mit Mehl aus dtsch. Anbau und Natursauerteig je Stück",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Mini Cookies,Milka,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / kg -",mit Zimtgeschmack je 250-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Oro di Parma Tomaten Stückig,Hengstenberg,"€ 2,00",Kein vorheriger Preis,"€ 2,50 / kg -","stückige oder passierte Tomaten, Pizzasauce oder Tomatenmark, versch. Sorten je 2 x 200-g-Tube oder ...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Möglingen Württemberger Rebsortenwein,WZG,"€ 3,49",Kein vorheriger Preis,"€ 4,65 / l -","Qualitätsweine, Württemberg, z. B. Trollinger halbtrocken: weich, nussig, angenehm fruchtig je 0,75-...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Krakauer,Kaufland,"€ 0,79",Kein vorheriger Preis,"€ 7,90 / kg -","im Ring, herzhaft mit Pfeffer, Knoblauch und Kümmel gewürzt je 100 g",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Eier-Spätzle Knöpfle,Settele,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / kg -","laktosefrei, fertig in wenigen Minuten je 1-kg-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Rosenbrötchen,Harry Brot,"€ 1,89",Kein vorheriger Preis,"€ 3,71 / kg -","klassisch oder kernig, zum Aufbacken je 6 St. = 510-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Taschki Teigtaschen,Dovgan,"€ 1,99",Kein vorheriger Preis,"€ 3,98 / kg -","HINWEIS: MIT KAUFLAND CARD 1.79 nach russ. Art, versch. Sorten je 400 - 500-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Mikado-Sticks,Glico,"€ 1,00",Kein vorheriger Preis,"€ 13,34 / kg -","umhüllt mit feiner Schokolade, versch. Sorten je 75-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Rinderhackfleisch,K-Purland,"€ 4,89",Kein vorheriger Preis,"€ 9,78 / kg -",zum Braten je 500-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Kulturheidelbeeren,Keine Marke,"€ 1,79",Kein vorheriger Preis,"€ 14,32 / kg -",Peruan. Kl. I je 125-g-Schale,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Miniromatomaten,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 3,18 / kg -",Marokk. Kl. I je 500-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Gulasch gemischt,K-Wertschätze,"€ 13,90",Kein vorheriger Preis,"€ 13,90 / kg -","Nachhaltige Tierhaltung, gemischt von Schwein und Rind vom Schwein und Rind je kg",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Baguette,K-Classic,"€ 2,22",Kein vorheriger Preis,"€ 2,96 / kg -","zum Aufbacken, versch. Sorten je 6 St. = 750-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Pasta,Felicetti,"€ 1,00",Kein vorheriger Preis,"€ 2,00 / kg -","ohne Ei, versch. Ausformungen je 500-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Damen Shirt,Mustang,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Kulturchampignons weiß,Keine Marke,"€ 1,00",Kein vorheriger Preis,"€ 4,00 / kg -",Poln./dtsch. Kl. I je 250-g-Schale,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Herren Sweathoodie,Mustang,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Blühpflanzen,Keine Marke,"€ 2,69",Kein vorheriger Preis,"€ 2,69 / Stk -","z. B. Kalanchoe, Alpenveilchen oder Rose, versch. Farben, Topf Ø 10,5 - 12 cm, ohne Übertopf je",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Tafelbirnen Rocha,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -",Portug. Kl. I je 1-kg-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Rucksack,Mustang,"€ 22,99",Kein vorheriger Preis,"€ 22,99 / Stk -",HINWEIS: MIT KAUFLAND CARD 19.99 Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Broccoli,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / kg -",Dtsch./niederl. Kl. I je 500-g-Packg.,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Damen-Slips,Mustang,"€ 9,99",Kein vorheriger Preis,"€ 3,33 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Suppe mit Rindfleisch,Maggi,"€ 0,89",Kein vorheriger Preis,"€ 1,19 / kg -","Für Genießer, Immun oder Bio, ergibt 500 - 750 ml, versch. Sorten je Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Weltmeister-Chiabrötchen,Kaufland Bäckerei,"€ 0,29",Kein vorheriger Preis,"€ 0,29 / Stk -","mit Hafer und Roggen für eine saftige Krume, Sonnenblumenkernen und Chiasamen je Stück",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Pfälzer Leberwurst,Kaufland,"€ 0,69",Kein vorheriger Preis,"€ 6,90 / kg -",feinwürzige KochwurstSpezialität je 100 g,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
LED-Nachtlicht Lautsprecher-Radio TX-264,Technaxx,"€ 19,99",Kein vorheriger Preis,"€ 19,98 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Herbstpflanzen,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -","Calluna oder Erica, einfarbig oder dreifarbig, Topf Ø 11 - 12 cm, je",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Damen-High Cut Sneaker,Mustang,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Chrysanthemen-Busch XL,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -","versch. Farben, Topf Ø 19 cm je",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Damen-Pyjama,Oyanda,"€ 9,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Vollwaschmittel 2in1,Sunil,"€ 7,50",Kein vorheriger Preis,"€ 0,10 / Stk -","oder Colorwaschmittel 2 in 1, Aktiv oder Color, = 75 Anwendungen je 3,75-kg-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Kraft-Kugelgelenk-Satz,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 3,33 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Tampons Pro Comfort,O.B.,"€ 3,95",Kein vorheriger Preis,"€ 0,06 / Stk -",versch. Sorten je 32 - 64-St.-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Geflügel Mortadella,Wiesenhof,"€ 1,00",Kein vorheriger Preis,"€ 10,00 / kg -","versch. Sorten, oder Jagdwurst je 80 - 100-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Schlagnuss Satz PSS 3 B1,Parkside,"€ 9,99",Kein vorheriger Preis,"€ 3,33 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Cashewkerne,K-Classic,"€ 1,99",Kein vorheriger Preis,"€ 13,27 / kg -",versch. Sorten geröstet & gesalzen oder pikant je 150-g-Dose,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Allzweckreiniger Universal,Der General,"€ 1,59",Kein vorheriger Preis,"€ 2,12 / l -","Bergfrühling, Frische Zitrone oder Aloe Vera je 750-ml-Fl.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Reiniger,WC-Ente,"€ 1,79",Kein vorheriger Preis,"€ 2,39 / l -",versch. Sorten je 750-ml-Fl.,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Deo-Spray,8x4,"€ 2,22",Kein vorheriger Preis,"€ 14,80 / l -",8x4 Deo-Spray versch. Sorten je 150-ml-Dose,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Grill- und Pfannenkäse,Gazi,"€ 2,00",Kein vorheriger Preis,"€ 10,00 / kg -","halbfester Schnittkäse, versch. Sorten, 45 % Fett i. Tr. je 2 x 100-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Puten-Gulasch XXL,K-Purland,"€ 5,99",Kein vorheriger Preis,"€ 7,49 / kg -",aus dem Schenkelfleisch je 800-g-Großpackg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Thunfisch-Salat,Saupiquet,"€ 2,00",Kein vorheriger Preis,"€ 12,50 / kg -",versch. Sorten je 160-g-Dose,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Konfitüre Extra,Schwartau,"€ 1,99",Kein vorheriger Preis,"€ 5,85 / kg -",versch. Sorten je 280 - 340-g-Glas,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Pesto,Barilla,"€ 2,00",Kein vorheriger Preis,"€ 10,00 / kg -",versch. Sorten je 190 - 200-g-Glas,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Knoppers Milch Nuss Schnitte,Storck,"€ 1,69",Kein vorheriger Preis,"€ 8,45 / kg -",versch. Sorten je 8 St. = 200-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Küchentücher,Dick&Durstig,"€ 2,00",Kein vorheriger Preis,"€ 0,50 / Stk -",weiß oder mit Dekor je 4 x 43 Blatt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Datteln,Seeberger,"€ 2,22",Kein vorheriger Preis,"€ 11,10 / kg -",entsteint je 200-g-Beutel,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Dampfmohn,AgaSaat,"€ 2,22",Kein vorheriger Preis,"€ 11,10 / kg -","naturbelassen, nussig-aromatisch im Geschmack, ideal zum Backen je 200-g-Beutel",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Real Mayonnaise,Hellmann’s,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / l -",HINWEIS: MIT KAUFLAND CARD 1.29 € ideal zum Würzen je 250-ml-Fl.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Entferner,Parkside,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / l -",Reiniger oder Entkalker je 250-ml-Flasche,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Pils,Beck's,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / l -","oder Gold (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Schweinebauchscheiben,K-Purland,"€ 3,99",Kein vorheriger Preis,"€ 6,65 / kg -","natur, ohne Knochen je 600-g-Packg.",Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Quark-Riegel Vanille,K-Classic,"€ 0,55",Kein vorheriger Preis,"€ 13,75 / kg -",Schoko oder Kokos je 40-g-Riegel,Nein,29.09. - 01.10.,2025-09-29,2025-10-01
Sanfte Säfte,Amecke,"€ 1,89",Kein vorheriger Preis,"€ 1,89 / l -","versch. Sorten, ausgenommen Orangensäfte je 1-l-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Universal Motorenöl 15W-40,My Project,"€ 17,99",Kein vorheriger Preis,"€ 3,60 / l -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Reifentaschen Set,My Project,"€ 9,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Lachsfilet,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -","Norweg als ganze Seite, praktisch grätenfrei, mit Haut, Stück ca. 800 - 1400 g je kg",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Kfz-Batterie Diagnosegerät MPBDA A1,My Project,"€ 34,99",Kein vorheriger Preis,"€ 34,99 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Eiscreme,Häagen Dazs,"€ 4,00",Kein vorheriger Preis,"€ 8,69 / l -",versch. Sorten je 420 - 460-ml-Becher,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Grenache Rose,Gallo Family Vineyards,"€ 4,00",Kein vorheriger Preis,"€ 5,33 / l -","Cabernet Sauvignon, Rosé, Zinfandel oder Chardonnay Kalifornien, z. B. Cabernet Sauvignon: beerig, N...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Caffè Latte Macchiato,Emmi,"€ 1,29",Kein vorheriger Preis,"€ 5,61 / l -",versch. Sorten je 230-ml-Becher,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Qualitätsweine,Maybach,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","HINWEIS: MIT KAUFLAND CARD 2.69€ Pfalz, z. B. Riesling trocken: ausgewogen, fein, angenehme Fruchtno...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Tür- und Fensterstopper,Vlippy,"€ 9,99",Kein vorheriger Preis,"€ 5,00 / Stk -","aus Kunststoff, mit ausklappbarem Finger aus TPU, einfache Anbringung (ohne Bohren) je 2-St.-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Auslese Kaffeepads,Melitta,"€ 6,49",Kein vorheriger Preis,"€ 12,98 / kg -","gemahlen, versch. Sorten je 500-g-Packg.",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Schlemmerbraten,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","aus dem Schweinenacken, gefüllt mit Zwiebeln, Champignons und Käse je kg",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Almighurt,Ehrmann,"€ 0,33",Kein vorheriger Preis,"€ 2,20 / kg -","Fruchtjoghurt, versch. Sorten, 3,5 - 3,8 % Fett im Milchanteil je 150-g-Becher",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Bavaria Blu,Bergader,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -","oder Bonifaz Weichkäse mit Weiß- und Blauschimmel oder mit weißem Edelschimmelmantel, versch. Sorten...",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Hohlraum-Metalldübel,Parkside,"€ 7,99",Kein vorheriger Preis,"€ 0,26 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Laugen-Baguette Kräuterbutter,Meggle,"€ 1,19",Kein vorheriger Preis,"€ 7,44 / kg -",zum Aufbacken je 160-g-Packg.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Gliss Shampoo,Schwarzkopf,"€ 2,29",Kein vorheriger Preis,"€ 9,16 / l -",oder Spülung versch. Sorten je 200 - 250-ml-Fl.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Geräucherte Makrele,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","ausgenommen und geräuchert, aus dem Nordostatlantik je 100 g",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
100% reines Keimöl,Mazola,"€ 3,49",Kein vorheriger Preis,"€ 4,65 / l -",schonend gepresst je 750-ml-Fl.,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Damen Sneakersocken 6 Paar,Skechers,"€ 6,99",Kein vorheriger Preis,"€ 1,17 / Stk -","Aus Polyester, Gummi und Elastan Größen 36/38 - 43/46 je 6 Paar",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Burlander,Milram,"€ 0,88",Kein vorheriger Preis,"€ 8,80 / kg -","Schnittkäse, nussig-mild, 45 % Fett i. Tr. je 100 g",Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Akku-Laubbläser PLBA 20-Li B3,Parkside,"€ 19,99",Kein vorheriger Preis,"€ 19,98 / Stk -",Details im Prospekt,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Apricot Peppers,Keine Marke,"€ 1,59",Kein vorheriger Preis,"€ 15,90 / kg -",Mini-Paprika mit Aprikosenfrischkäse je 100 g,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
Pinker Donut,Kaufland Bäckerei,"€ 0,39",Kein vorheriger Preis,"€ 0,39 / Stk -",Hefeteiggebäck mit Fettglasur mit Erdbeergeschmack und Mini-Marshmallows je Stück,Nein,25.09. - 01.10.,2025-09-25,2025-10-01
