Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Ouzo 12,Ouzo,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","oder Gold 12 Anisspirituose oder -likör 36 - 38 Vol. % je 0,7-l-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kauröllchen Katzensnack,K-Classic,"€ 0,79",Kein vorheriger Preis,"€ 15,80 / kg -",versch. Sorten je 10 St. = 50-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Süße Gerichte,Mondamin,"€ 0,99",Kein vorheriger Preis,"€ 7,33 / kg -","Grießbrei, Milchreis, Milchreis Vanille oder Kaiserschmarrn, für 2 oder 2 - 3 Portionen je 89 - 135-...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Geschenkstrauss,Keine Marke,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",versch. Variationen je,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kinder Bueno Eggs,Ferrero,"€ 1,99",Kein vorheriger Preis,"€ 24,88 / kg -",Schokoladeneier mit Knusperwaffel und Haselnusscremefüllung je 80-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Carbonara-Snack,Kaufland Bäckerei,"€ 0,55",Kein vorheriger Preis,"€ 0,55 / kg -",Plunderteiggebäck mit herzhafter Speck-Füllung je Stück,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
King Prawns Provencal,Escal,"€ 3,49",Kein vorheriger Preis,"€ 13,96 / kg -","oder Natur rohe, geschälte Garnelen, Provençal mit Kräuter-Knoblauch-Würzung oder pur in Salzlake ma...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Turkey-BBQ Wings XXL,Heidemark,"€ 5,29",Kein vorheriger Preis,"€ 4,81 / kg -","Putenoberflügel, mit Paprika-Marinade je 1,1-kg-Großpackg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Instant-Teegetränk,K-Classic,"€ 1,29",Kein vorheriger Preis,"€ 3,23 / kg -",versch. Sorten je 400-g-Dose,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Pizzakit,K-Classic,"€ 1,59",Kein vorheriger Preis,"€ 2,65 / kg -","Pizzateig mit extra Tomatensauce, zum Belegen und Fertigbacken je 600-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frischhalteboxen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Saft,Neuhöfer,"€ 1,19",Kein vorheriger Preis,"€ 1,19 / l -",oder Nektar Apfelsaft klar oder naturtrüb oder Apfel-Kirsch-Zitronen-Nektar (+ 0.15 Pfand) je 1-l-Fl...,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kartoffelsalat,K-Classic,"€ 1,19",Kein vorheriger Preis,"€ 2,97 / kg -","Nudeloder Krautsalat, versch. Sorten je 400-g-Becher",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Obazda Original,K-Favourites,"€ 1,49",Kein vorheriger Preis,"€ 9,94 / kg -",oder Lauchzwiebel je 150-g-Becher,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Schlösser Set,Abus,"€ 17,99",Kein vorheriger Preis,"€ 6,00 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Senseo Kaffeepadmaschine HD6553,Philips,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -","HINWEIS: MIT KAUFLAND CARD 44.99 € oder »HD6553/50« Tank ca. 0,7 l (5 Tassen), Abschaltautomatik nac...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Herbstheide Trio,Keine Marke,"€ 2,69",Kein vorheriger Preis,"€ 2,69 / Stk -","dreifarbig, versch. Farben, Topf Ø 12 cm",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
WLAN-Überwachungskamera,Hama,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Spezi Orangenlimonade,Paulaner,"€ 9,99",Kein vorheriger Preis,"€ 1,00 / l -","mit Cola, koffeinhaltig, auch als Zero (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Bio Pesto,K-Bio,"€ 1,59",Kein vorheriger Preis,"€ 8,37 / kg -","nach original ital. Rezeptur, versch. Sorten je 190-g-Glas",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Almzeit Cremig-Würzig,Bergader,"€ 1,99",Kein vorheriger Preis,"€ 11,38 / kg -","oder Bavaria Blu Weichkäse, Doppelrahmstufe, versch. Sorten je 175-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kaffee Caffè Crema Kräftig,Eduscho,"€ 13,99",Kein vorheriger Preis,"€ 13,99 / kg -","oder Variation, ganze Bohnen je 1-kg-Beutel",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Tafeltrauben,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / kg -","Ital. rot Sorte laut Auszeichnung, Kl. I je 500-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kinder Bueno,Ferrero,"€ 1,79",Kein vorheriger Preis,"€ 13,88 / kg -",Original oder White je 6 St. = 117 - 129-g-Packg.,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Pflegedusche,Dove,"€ 1,99",Kein vorheriger Preis,"€ 7,96 / l -","für Frauen oder Männer, versch. Sorten je 250-ml-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kaffeevollautomat EP2230-10,Philips,"€ 329,00",Kein vorheriger Preis,"€ 329,00 / Stk -","12-stufiges Keramikmahlwerk, Pumpendruck 15 bar, 1,8-l-Tank und Brühgruppe entnehmbar, vollautomatis...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Burger Boost,Danish Crown,"€ 4,99",Kein vorheriger Preis,"€ 16,63 / kg -","Burgerpatties aus fein gehackter Rinderbrust, Classic oder Smokey Twist je 2 St. = 280 - 300-g-Packg...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Tafeläpfel Elstar,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 0,99 / kg -",Dtsch. oder Gala Kl. I je 2-kg-Beutel,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Alpensalz,Bad Reichenhaller,"€ 0,59",Kein vorheriger Preis,"€ 1,18 / kg -",aus reiner Alpensole je 500-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Nackenkissen,Wenger,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
3 in 1 Sticks,Nescafé,"€ 1,99",Kein vorheriger Preis,"€ 12,06 / kg -","Instant-Kaffee, 3 in 1, versch. Sorten, oder 2 in 1, für je 10 Tassen je 80 - 165-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Spinnennetz,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frischhaltedosen-Set Klick-it 4-teilig,Gourmetmaxx,"€ 7,99",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Thermo-Scheibenschutz,My Project,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Schmelzkäse,Hochland,"€ 2,69",Kein vorheriger Preis,"€ 17,93 / kg -","HINWEIS: MIT KAUFLAND CARD 1.59 € versch. Sorten, 35 - 51 % Fett i. Tr. je 150 - 200-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kochtopf,Brio,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -","ab, Details im Prospekt",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Halloween-Girlande,Keine Marke,"€ 2,00",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Speisekartoffeln XXL,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 0,67 / kg -","festkochend, Sorte laut Auszeichnung, Qualität I je 7,5-kg-Sack",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Tasche Halloween,Keine Marke,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Pfälzer Leberwurst,K-Classic,"€ 1,19",Kein vorheriger Preis,"€ 5,95 / kg -",Spitzenqualität je 200-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Backform,Brio,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -","ab, Details im Prospekt",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Premium Lager,Heineken,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / l -","(+ 0.25 Pfand) je 0,5-l-Dose",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Ristorante Pizza Speciale,Dr. Oetker,"€ 1,79",Kein vorheriger Preis,"€ 5,19 / kg -",versch. Sorten je 320 - 410-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Damen-Leggings,Bench,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Anno 1688 Dinkel,Harry Brot,"€ 1,89",Kein vorheriger Preis,"€ 3,78 / kg -","Dinkel, DinkelSaaten oder Vollkorn, in Scheiben je 400 - 500-gPackg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Salami,Montorsi,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","in Scheiben, Rustico, Spianata Romana oder Milano je 100-g-Packg",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Edelstahl-Isolierflasche,Spice & Soul,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -","auslaufsicherer Schraubdeckel mit Silikondichtung, ca. Ø 8 x 29 cm, Ca. 700 ml 3 Jahre Garantie",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
LED-Deckenleuchte,Liv&Bo,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Sour Cream & Onion Chips,Pringles,"€ 1,49",Kein vorheriger Preis,"€ 9,03 / kg -",versch. Sorten je 160 - 165-g-Dose,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Fix,Maggi,"€ 0,39",Kein vorheriger Preis,"€ 4,58 / kg -",Airfryer oder Würzpaste für versch. Gerichte je 26 - 85-g-Beutel,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
LED-Stehleuchte,Liv&Bo,"€ 49,99",Kein vorheriger Preis,"€ 49,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kalbsburger,K-Purland,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / kg -","aus reinem Kalbfleisch, mild gewürzt, ideal zum Grillen und Braten je 2 St. = 250-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Blended Scotch Whisky,Chivas Regal,"€ 29,99",Kein vorheriger Preis,"€ 42,84 / l -","HINWEIS: MIT KAUFLAND CARD 19.99 € 12 Jahre gereift, mild und elegant, mit weichem Honigaroma, 40 Vo...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Duftkerze im Glas,Haribo,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Boosterpack Mega Entwicklung,Pokémon,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,10.10. - 15.10.,2025-10-10,2025-10-15
Doppelkeks Original,Oreo,"€ 1,89",Kein vorheriger Preis,"€ 12,27 / kg -","HINWEIS: MIT KAUFLAND CARD 1.11 € mit Cremefüllung, versch. Sorten je 154 - 157-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Hokkaido Kürbis,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",je Stück,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Jersey-Spannbettlaken,Otto Kern,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Universal Kraft-Gel,Persil,"€ 15,99",Kein vorheriger Preis,"€ 3,55 / l -","oder Color-Waschmittel flüssig 4,5 l, Pulver 5,4 kg oder Discs 1,2 - 1,292 kg",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Feinwaschmittel,Perwoll,"€ 11,95",Kein vorheriger Preis,"€ 0,23 / Stk -","HINWEIS: MIT KAUFLAND CARD 8.99 € flüssig, versch. Sorten, = 52 Anwendungen je 2,6-l-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Tomato-Ketchup,Heinz,"€ 2,79",Kein vorheriger Preis,"€ 3,49 / l -",klassisch je 800-ml-Fl.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Thermogläser Tee 2tlg.,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 3,00 / Stk -","aus doppelwandigem Borosilikatglas, spülmaschinengeeignet je 2-St.-Packg. je ca. 300 ml",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frottier-Duschtuch,Otto Kern,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Mikrofaser-Bademantel,Otto Kern,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Gourmetbraten Milano,K-Wertschätze,"€ 11,50",Kein vorheriger Preis,"€ 11,50 / kg -","vom Schweinerücken vom Schweinerücken, mit einer Schweinehackfleischfüllung, im Baconmantel, flüssig...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Schnittkäse Mild-Nussig,Grünländer,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -",48 % Fett i. Tr. je 100 g,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Edition Mini-Schokoladentäfelchen,K-Winter,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / kg -",aus Vollmilch- und weißer Schokolade je 150-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Buttermilch Drink Himbeere,Milram,"€ 1,29",Kein vorheriger Preis,"€ 1,72 / kg -","mit Fruchtgeschmack, versch. Sorten je 750-g-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Haferdrink Barista,Oat Molk,"€ 1,69",Kein vorheriger Preis,"€ 1,69 / l -",vegan je 1-l-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Teufelsröllchen,Lysell,"€ 1,69",Kein vorheriger Preis,"€ 13,52 / kg -",versch. Sorten je 125-g-Dose,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Bratpfanne 24 cm,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",HINWEIS: MIT KAUFLAND CARD 11.99 € Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Rechteckige Springform,Zenker,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Cerealien,Kellogg's,"€ 2,79",Kein vorheriger Preis,"€ 5,58 / kg -","versch. Sorten je 400 - 500-g-Packg., je 3 x 400 - 500-g-Packg., 3 Kaufen für 6 €",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Weichkäse,Saint Andre,"€ 1,29",Kein vorheriger Preis,"€ 12,90 / kg -","oder Le Rustique Franz. Weichkäse fein-cremig, zartschmelzend, 45 - 75 % Fett i. Tr. je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Family Cappuccino Schoko,Krüger,"€ 2,22",Kein vorheriger Preis,"€ 4,44 / kg -",HINWEIS: MIT KAUFLAND CARD. versch. Sorten je 500-g-Nachfüllbeutel. Normalpreis = 4.79,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Schnittkäse,Corsu Vecchiu,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -","aus Schafsmilch, auf Korsika hergestellt, 48 % Fett i. Tr. je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Akku-Küchenwaage SSAKW 10 A1,Spice & Soul,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Oliven Mixta,Keine Marke,"€ 0,89",Kein vorheriger Preis,"€ 8,90 / kg -","grüne und geschwärzte Oliven ohne Stein, mit Weißkäse, vrfeinert mit Kräutern je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Schmelzkäsescheiben,K-Classic,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","8 - 10 Scheiben, einzeln verpackt, versch. Sorten, 28 - 35 % Fett i. Tr. je 250-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Mini-Donuts,Poppies,"€ 2,22",Kein vorheriger Preis,"€ 8,04 / kg -",oder -Eclairs Donut-Mischung gefüllt oder ungefüllt oder Eclairs mit Vanillecreme-Füllung je 8 - 12 ...,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Vorratsdosen-Set,Spice & Soul,"€ 3,99",Kein vorheriger Preis,"€ 1,33 / Stk -","aus Kunststoff, ohne Deckel mikrowellengeeignet, spülmaschinengeeignet, versch. Größen im Set (ca. 5...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kessel Chips,Funny Frisch,"€ 1,39",Kein vorheriger Preis,"€ 9,26 / kg -",oder Riffels versch. Sorten je 120 - 150-g-Beutel,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Geschirrspülmittel,Fit,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / l -","versch. Sorten je 500-ml-Fl., je 3 x 500-ml-Fl., 3 Kaufen für 3 €",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Zahncreme XXL,Odol-Med 3,"€ 1,39",Kein vorheriger Preis,"€ 11,12 / l -",versch. Sorten je 125-ml-Tube,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frozen Dessert,Friends Of Asia,"€ 1,99",Kein vorheriger Preis,"€ 22,11 / l -","gefrorenes Dessert in realistischer Fruchtform, gefüllt mit Eis mit Fruchtgeschmack, versch. Sorten ...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kiwi,Zespri,"€ 0,49",Kein vorheriger Preis,"€ 0,49 / Stk -",Neuseeländ. lose Kl. I je Stück,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Old Amsterdam,Westland,"€ 1,89",Kein vorheriger Preis,"€ 14,54 / kg -","holl. Hartkäse, gereift, vollmundig-würzig oder pikant-cremig, in Scheiben, 48 % Fett i. Tr. je 115 ...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Rotkohl,Kühne,"€ 0,99",Kein vorheriger Preis,"€ 2,96 / kg -","aus heimischem Anbau je 350-g-Glas, ATG 335g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Buttercroissant,Kaufland Bäckerei,"€ 0,39",Kein vorheriger Preis,"€ 0,39 / Stk -",fein-blättrig je Stück,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Edition Knusper-Nougat,K-Winter,"€ 2,99",Kein vorheriger Preis,"€ 13,28 / kg -",oder Gelee-Baumbehang versch. Sorten Kugeln je 150 - 225-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Men Expert Gesichtspflege,L'Oréal Paris,"€ 5,99",Kein vorheriger Preis,"€ 119,80 / l -",versch. Sorten je 50-ml-Spender,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Crunchy Puffs,Rob's Chips,"€ 1,99",Kein vorheriger Preis,"€ 15,31 / kg -",versch. Sorten je 130-g-Packg.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frikadellen,Hagen Feinkost,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","versch. Sorten, z. B. nach Bruschetta-Art je 100 g",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Toilettenpapier,Softis,"€ 4,44",Kein vorheriger Preis,"€ 0,49 / Stk -","4-lagig, super-soft je Packg. = 9 x 100 Blatt",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Knäckebrot,Wasa,"€ 1,39",Kein vorheriger Preis,"€ 6,95 / kg -","Rustikal, Vollkorn, Hafer & Sesam, Sesam & Vollkorn oder Milch & Joghurt je 200 - 275-g-Packg",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Damen-Lightweight-Jacke,Oyanda,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Men Expert Duschgel,L'Oréal Paris,"€ 1,59",Kein vorheriger Preis,"€ 6,36 / l -",versch. Sorten je 250-ml-Fl.,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Cheeseburger,K-Classic,"€ 1,99",Kein vorheriger Preis,"€ 6,63 / kg -","oder Chickenburger Frikadelle vom Rind, Schwein oder Hähnchen, mit Gouda im Sesambrötchen je 2 St. =...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Wichtelbande,Haribo,"€ 0,99",Kein vorheriger Preis,"€ 4,95 / kg -",mit Früchtepunsch-Geschmack je 200-g-Beutel,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Motorrad-Faltgarage,Newcential,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kartoffel-Puffer,Schwarmstedter,"€ 1,99",Kein vorheriger Preis,"€ 2,22 / kg -","dünn & knusprig, fein gewürzt je 15 St. = 900-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Steinofenbrot,Kaufland Bäckerei,"€ 1,29",Kein vorheriger Preis,"€ 2,81 / kg -","Weizenbrot mit Hartweizengrieß, mit rustikaler Kruste je 460-g-Stück",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kinder Cards,Ferrero,"€ 3,99",Kein vorheriger Preis,"€ 15,59 / kg -","dünne Waffeln, gefüllt mit Milch- und Kakaocreme je 10 x 2 St. = 256-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Caffè Crema,Mövenpick,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / kg -","edle Mischung aus 100 % Arabica-Bohnen, intensiv, ganze Bohnen je 1-kg-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Biermischgetränke,Karlsberg MiXery,"€ 0,99",Kein vorheriger Preis,"€ 1,98 / l -","versch. Sorten, z. T. koffeinhaltig (+ 0.25 Pfand) je 0,5-l-Dose",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Benny Cola für Kids,Deliqua,"€ 0,55",Kein vorheriger Preis,"€ 1,67 / l -","mit Vitamin C (+ 0.25 Pfand) je 0,33-l-PET-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Weinbrand 5 Sterne,Metaxa,"€ 10,79",Kein vorheriger Preis,"€ 15,41 / l -","griech. Spirituosenspezialität, 38 Vol. % je 0,7-l-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Bourbon Frontier Whiskey,Bulleit,"€ 19,99",Kein vorheriger Preis,"€ 28,56 / l -","Kentucky Straight Bourbon, tiefe Würzigkeit und süße Eichentöne, Vanille und Karamell im Geschmack, ...",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Folienballon Baum,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Lebkuchen Minis,Weiss,"€ 3,49",Kein vorheriger Preis,"€ 8,73 / kg -","Herzen, Sterne und Brezeln in Vollmilch- oder Zartbitter-Schokolade je 400-g-Beutel",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Fidelis Lebkuchen,Weiss,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / kg -","weiche Oblaten-Lebkuchen, nur mit Schokoladenüberzug oder glasiert und schokoliert je 200-g-Packg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
HähnchenbrustInnenfilets XXL,K-Purland,"€ 6,99",Kein vorheriger Preis,"€ 8,74 / kg -","natur, ca. 16 - 24 Stück je 800-g-Großpackg.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Geflügelfleischwurst,Gutfried,"€ 2,49",Kein vorheriger Preis,"€ 6,22 / kg -","oder Hähnchen-Fleischwurst fein würzig, Geflügel-Fleischwurst auch mit Knoblauch je 350 - 400-g-Pack...",Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Hokkaido Kürbisse,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / kg -",oder »Butternut« je kg,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Wasserkaraffe,Spice & Soul,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Kräuterlimonade,Almdudler,"€ 1,11",Kein vorheriger Preis,"€ 1,11 / l -","mit natürlichen Alpenkräutern, ohne künstliches Aroma (+ 0.25 Pfand) je 1-l-PET-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Mühlenbeckia und Silberdraht,Keine Marke,"€ 2,22",Kein vorheriger Preis,"€ 2,22 / Stk -",Topf Ø 13 cm,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Frucht Zwerge,Danone,"€ 1,29",Kein vorheriger Preis,"€ 4,30 / kg -",versch. Sorten je 6 St. = 300-g-Packg.,Nein,13.10. - 15.10.,2025-10-13,2025-10-15
Bubble-Waffeleisen 132471,Princess,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Weizenbrot Das Echte,Kaufland Bäckerei,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","mit Sauerteig gebacken, mit aromatischer Kruste und saftiger, lockerer Krume je 500-g-Stück",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Riesling,Lieblingswein,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Aromen von Pfirsich und Quitte, passt zu hellem Fleisch und Vorspeisen je 0,75-l-Fl.",Nein,09.10. - 15.10.,2025-10-09,2025-10-15
Flüssigentkalker,Philips,"€ 5,49",Kein vorheriger Preis,"€ 21,96 / l -",je 250-ml-Flasche,Nein,09.10. - 15.10.,2025-10-09,2025-10-15
