Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
LED-Lichterkranz,Home Creation,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Kuvertüre,Back Family,"€ 1,49",Kein vorheriger Preis,"€ 7,45 / kg -","Versch. Sorten, je 200-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Herren Ski-Unterhemd,Crane,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Damen-Rollkragenshirts,Up2Fashion,"€ 9,99",Kein vorheriger Preis,"€ 5,00 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Heißluftfritteuse,Ambiano,"€ 69,99",Kein vorheriger Preis,"€ 69,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Kokos,Back Family,"€ 1,49",Kein vorheriger Preis,"€ 7,45 / kg -",geraspelt 200-g-Packung,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
LED-Figur,Home Creation,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Kinder-Backset,Crofton,"€ 3,99",Kein vorheriger Preis,"€ 0,40 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
bio Bacon,Bio Smiley,"€ 1,59","€ 1,99","€ 15,90 / kg -","Frühstücksspeck, geräuchert, 100-g Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Damen Gefütterte Sneaker,Up2Fashion,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Sternchen-Mix,Back Family,"€ 1,19",Kein vorheriger Preis,"€ 23,80 / kg -",oder Caramel-Chunks Je 50- bzw. 100-g-Packung,Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Weihnachts-Dekoration,Home Creation,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Cremig & Quarkig,Weihenstephan,"€ 0,49","€ 0,89","€ 3,27 / kg -","Versch. Sorten, je 150-g Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Pop-Up Garten-Abfallsäcke,Gardenline,"€ 3,89",Kein vorheriger Preis,"€ 3,89 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Lufterfrischer Grünpflanze,Gardenline,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Mini-Raumentfeuchter-Nachfüller,Home Creation,"€ 4,99",Kein vorheriger Preis,"€ 3,70 / kg -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Winterschutzmatte,Gardenline,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Familienkalender,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Streichfein,Milsani,"€ 1,39",Kein vorheriger Preis,"€ 5,56 / kg -","Versch. Sorten, je 250-g-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Grabschale,Gardenline,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Trüffel,Gourmet Finest Cuisine,"€ 4,79",Kein vorheriger Preis,"€ 119,75 / kg -","Versch. Sorten, eingelegt in nativem Olivenöl extra, je 40-g-Glas",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Sahne Joghurt,Milsani,"€ 0,39",Kein vorheriger Preis,"€ 2,60 / kg -","Versch. Sorten, je 150-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Herren Outdoor-Sweatjacke,Up2Fashion,"€ 16,99",Kein vorheriger Preis,"€ 16,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Zanderfilets,Gourmet Finest Cuisine,"€ 6,99",Kein vorheriger Preis,"€ 15,53 / kg -","3–6 Filets, mit Haut, Nettogewicht = Abtropfgewicht = 450-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Knopfzellen,Activ Energy,"€ 2,29",Kein vorheriger Preis,"€ 0,11 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Schmand,Milsani,"€ 0,89",Kein vorheriger Preis,"€ 4,45 / kg -","24 % Fett, 200-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mini-Taschenschirm,Up2Fashion,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Back-Camembert Classic,Alpenhain,"€ 1,99","€ 3,49","€ 9,95 / kg -","Versch. Sorten, 2 Stück + Dip, je 200-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Kinder Ski-Unterwäsche,Crane,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Reine Buttermilch,Milsani,"€ 0,59",Kein vorheriger Preis,"€ 1,18 / kg -","Max. 1 % Fett, 500-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Winter-Handschuhe,Lily & Dan,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Bio-Apfelrotkohl,Bio Smiley,"€ 2,39",Kein vorheriger Preis,"€ 3,19 / kg -",750-g-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Knusperente,Gourmet Finest Cuisine,"€ 5,99",Kein vorheriger Preis,"€ 18,72 / kg -","Halbe Ente ohne Knochen, flüssig gewürzt, vorgegart, 320-g-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Ofen-Fisch,Costa,"€ 3,49",Kein vorheriger Preis,"€ 8,72 / kg -","Versch. Sorten, je 400-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Joghurt Klein & Fein,Mövenpick,"€ 1,99","€ 2,69","€ 4,97 / kg -","Versch. Sorten, je 4 x 100 g = 400-g Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Pilze,All Seasons,"€ 3,99",Kein vorheriger Preis,"€ 11,40 / kg -","Versch. Sorten, je 300-, 350- bzw. 600-g-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
High Protein Joghurt,Ehrmann,"€ 0,99","€ 1,49","€ 4,95 / kg -","Versch. Sorten, je 200-g-Becher",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Hafermastgans,Jack’s Farm,"€ 39,56",Kein vorheriger Preis,"€ 8,99 / kg -","HKL A, mit Innereien (bratfertig), versch. Gewichte, z. B. 4,4 kg",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Sauerkirsch-Granatapfel,Gourmet Finest Cuisine,"€ 1,49",Kein vorheriger Preis,"€ 5,96 / kg -","mit 75 % Frucht. Versch. Sorten, je 250-g-Glas",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Geflügel Wienerle,Bio Smiley,"€ 3,39","€ 3,99","€ 13,56 / kg -","Versch. Sorten, je 10 Stück, je 520-g-Glas, Abtropfgewicht 250 g",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kekse Original,Oreo,"€ 1,29","€ 1,89","€ 8,38 / kg -",154-g-Packung,Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Kekse,Oreo,"€ 2,79","€ 3,19","€ 11,34 / kg -",246-g-Packung,Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Adventskalender,Red Bull,"€ 29,99",Kein vorheriger Preis,"€ 5,00 / l -","Koffein- und taurinhaltiges Erfrischungsgetränk, 24 x 0,25-l Dose. zzgl. Pfand 24 x 0.25 = 6.00",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Schweine-Minutensteaks XXL,Meine Metzgerei,"€ 5,99",Kein vorheriger Preis,"€ 7,49 / kg -",800-g-Packung,Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Magnesium Brausetabletten,Vitalis,"€ 0,50",Kein vorheriger Preis,"€ 6,41 / Stk -","Nahrungsergänzungsmittel, mit Magnesium, 240 mg, und Vitaminen, mit Süßungsmitteln, Orangen-Geschmac...",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Hähnchenbrustfilet XXL,Meine Metzgerei,"€ 12,99",Kein vorheriger Preis,"€ 8,66 / kg -","1,5-kg-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Multivitamin Brausetabletten,Vitalis,"€ 0,50",Kein vorheriger Preis,"€ 5,81 / kg -","oder Vitamin-C. Nahrungsergänzungsmittel, versch. Sorten, mit Vitaminen und Süßungsmitteln, je 20 Br...",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kräutertee,Teekanne,"€ 2,49","€ 3,69","€ 33,20 / kg -","oder Früchtetee Versch. Sorten, je 75-, 100-, 112,5-, 120-, 150- bzw. 175-g-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Chrysanthemen,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kochschinken XXL,Herta,"€ 1,99",Kein vorheriger Preis,"€ 14,21 / kg -","Versch. Sorten, je 140-g Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Kamillentee,Westminster Tea,"€ 0,89",Kein vorheriger Preis,"€ 23,42 / kg -","37,5-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Deospray,Axe,"€ 4,49","€ 5,79","€ 6,41 / l -","oder Duschgel Versch. Sorten, z. B. Duschgel, Dark Temptation, 700-ml-Flasche",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Münchner Weißwürste XXL,Gut Drei Eichen,"€ 5,79",Kein vorheriger Preis,"€ 5,79 / kg -","Mit Petersilie verfeinert, 2 x 500 g = 1-kg-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Ingwertee,Westminster Tea,"€ 1,19",Kein vorheriger Preis,"€ 27,05 / kg -","Versch. Sorten, je 43,75-, 45- bzw. 50-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Pizza-Pockets,American,"€ 2,99",Kein vorheriger Preis,"€ 8,31 / kg -","Versch. Sorten, je 3 x 120 g = 360-g-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Mini-Pralinen-Adventskalender,Moser Roth,"€ 4,49",Kein vorheriger Preis,"€ 34,54 / kg -","Versch. Motive, je 130-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Kräutertee,Westminster Tea,"€ 1,19",Kein vorheriger Preis,"€ 31,32 / kg -","Versch. Sorten, je 37,5- bzw. 50-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Intersnack Snack Adventskalender,Keine Marke,"€ 19,99","€ 23,99","€ 24,68 / kg -","Versch. Knabberartikel der Marken funny-frisch, Chio, ültje & Pom-Bär, 810-g Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Tiroler Speck,Landbeck,"€ 4,99",Kein vorheriger Preis,"€ 14,26 / kg -","g. g. A. Versch. Sorten, je 350-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Gutschein-Adventskalender,Hachez,"€ 15,99",Kein vorheriger Preis,"€ 57,11 / kg -",280-g-Packung,Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Gulasch vom Schwein,Meine Metzgerei,"€ 3,29","€ 4,19","€ 6,58 / kg -",500-g Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Salami,Landbeck,"€ 4,59",Kein vorheriger Preis,"€ 11,47 / kg -","Geräuchert, luftgetrocknet, 400-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Knoblauch Pizzabrot,American,"€ 1,99",Kein vorheriger Preis,"€ 8,92 / kg -","Mit Mozzarella und Cheddar, 223-g-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Steinpilze getrocknet,Le Gusto,"€ 3,99",Kein vorheriger Preis,"€ 66,50 / kg -","Versch. Sorten, je 50-, 60-, 75- bzw. 100-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Maiskolben Vegan,BBQ,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / kg -","Gekocht, 2 Stück, 500-g-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Kinder-Pilotenjacke,Lily & Dan,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Choco & Biscuit,Biscotto,"€ 1,11","€ 1,69","€ 7,66 / kg -","Versch. Sorten, je 145-g Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Peanut Butter Cups,Choceur,"€ 1,79",Kein vorheriger Preis,"€ 14,21 / kg -","Versch. Sorten, je 126-g-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Kinder Winter-Parka,Lily & Dan,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Choco Donut,St. Michel,"€ 1,79","€ 2,49","€ 9,94 / kg -","6 Stück, 180-g Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Mini Marshmallows,Back Family,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","ab 0.99 Festliche Back-Ideen Versch. Sorten, 100-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Pizzateig,Cucina Nobile,"€ 1,59","€ 1,99","€ 2,65 / kg -","mit Tomatensauce Separat zubereitete Sauce im Glas (200 g) und Pizzateig mit Vollkornmehl (400 g), 6...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Bio-Landhähnchen,Nur Nur Natur,"€ 8,49","€ 9,79","€ 8,49 / kg -","Ganzes frisches Hähnchen, ohne Hals und Innereien, HKL A, versch. Gewichte, z. B. 1530 g für 12.99. ...",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Holz-Kochset,Toylino,"€ 19,99",Kein vorheriger Preis,"€ 0,87 / Stk -","23-tlg. Versch. Modelle, ab 3 Jahren, je Set",Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Puten-Minifilets,Fair & Gut,"€ 3,79","€ 4,79","€ 10,83 / kg -","Aus dem Putenbrustfilet, 350-g-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Steak-Pfeffermühle,Le Gusto,"€ 4,99",Kein vorheriger Preis,"€ 52,53 / kg -","Versch. Sorten, mit Keramikmahlwerk, nachfüllbar, je 85-, 90-, 95- bzw. 100-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Körniger Frischkäse,Bio Smiley,"€ 0,89","€ 1,45","€ 4,45 / kg -",200-g-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder-Velours-Set,Lily & Dan,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Holz-Spielwelt,Toylino,"€ 19,99",Kein vorheriger Preis,"€ 0,74 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Heißklebe-Pistole,Home Creation,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Adventskalender,Kosmos,"€ 19,99","€ 24,99","€ 19,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Adventskalender,Mattel Games,"€ 19,99","€ 29,99","€ 19,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Stumpenkerzen,Home Creation,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kratzbuch,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Mandeln Ganz,Back Family,"€ 2,29",Kein vorheriger Preis,"€ 11,45 / kg -",200-g-Packung,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Wissensspaß,Was ist Was,"€ 3,99",Kein vorheriger Preis,"€ 3,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Parka,Lily & Dan,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Herren Fleece-Jacke,Crane,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Kinder Weste,Lily & Dan,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Butter,Weihenstephan,"€ 1,99","€ 3,29","€ 7,96 / kg -",250-g-Packung,Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Silikon-Backhelfer,Crofton,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
LED-Lichterkette,Home Creation,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Raspelschokolade,Back Family,"€ 1,89",Kein vorheriger Preis,"€ 18,90 / kg -","Versch. Sorten, je 75- bzw. 100-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Ski-Strümpfe,Crane,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Figuren-Kerze,Home Creation,"€ 2,49",Kein vorheriger Preis,"€ 2,49 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Damen Ski-Fleece-Handschuhe,Crane,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Bio-Fairtrade Kaffee,Barissimo,"€ 7,39","€ 8,79","€ 14,78 / kg -","Versch. Sorten, je 500-g Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Backutensilien,Crofton,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Mandelmus,Bio Smiley,"€ 3,99",Kein vorheriger Preis,"€ 15,96 / kg -","oder Bio-Cashewmus Versch. Sorten, je 250-g-Glas",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Duschabstreifer,Home Creation,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
LED-Lichterschlauch,Home Creation,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Ersatz-Aufsteckbürsten,Ambiano,"€ 4,99",Kein vorheriger Preis,"€ 1,25 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 01.11.,2025-10-30,2025-11-01
Glow-in-the-dark-Bettwäsche,Novitesse,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt,Nein,25.10. - 25.10.,2025-10-25,2025-10-25
Kniekissen,Gardenline,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Premium-Holzbriketts,Keine Marke,"€ 3,99",Kein vorheriger Preis,"€ 0,40 / kg -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Wildlachsfilet im Blätterteig,Gourmet Finest Cuisine,"€ 2,99",Kein vorheriger Preis,"€ 9,97 / kg -","Versch. Sorten, je 2 Stück, je 300-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Mini-Raumentfeuchter-Set,Home Creation,"€ 4,99",Kein vorheriger Preis,"€ 11,09 / kg -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Sahne Kefir,Milsani,"€ 0,59",Kein vorheriger Preis,"€ 2,36 / kg -","auf Frucht Versch. Sorten, je 250-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Wildlachsfilet mit Topping,Gourmet Finest Cuisine,"€ 6,99",Kein vorheriger Preis,"€ 9,98 / kg -","Versch. Sorten, je 700-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Joghurt Crisp,Milsani,"€ 0,45",Kein vorheriger Preis,"€ 2,57 / kg -","Versch. Sorten, je 175-g-Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Digitale Funkwetterstation,Krontaler,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Herren Merinowolle Outdoor-Socken 2er-Paar,Crane,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Gewürzquark,Milsani,"€ 0,65",Kein vorheriger Preis,"€ 3,25 / kg -","Versch. Sorten, je 200-g- Becher",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Kinder Strumpfhosen,Lily & Dan,"€ 3,99",Kein vorheriger Preis,"€ 1,33 / Stk -",Details im Prospekt,Nein,23.10. - 25.10.,2025-10-23,2025-10-25
Kinder Schneestiefel,Lily & Dan,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,16.10. - 18.10.,2025-10-16,2025-10-18
Hirschedelgulasch,Gourmet Finest Cuisine,"€ 8,99",Kein vorheriger Preis,"€ 17,98 / kg -",500-g-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schweinebauch,Fair & Gut,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / kg -","Am Stück, versch. Gewichte, z. B. 1000 g",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Prosciutto Cotto XXL,Cucina Nobile,"€ 1,99",Kein vorheriger Preis,"€ 8,29 / kg -","Hinterkochschinken nach original italienischem Rezept, 240-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Bio Hafercookies,Bio Smiley,"€ 1,79","€ 2,19","€ 8,95 / kg -","Versch. Sorten, je 200-g-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Rehmedaillons,Gourmet Finest Cuisine,"€ 8,99",Kein vorheriger Preis,"€ 29,97 / kg -",oder Rehedelgulasch Je 300- bzw. 400-g-Packung,Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Schweine-Spießbraten,Meine Metzgerei,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / kg -","gefüllt mit Bauchspeck, Röstzwiebeln und Senf, versch. Gewichte, z. B. 1000 g",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Tomaten & Knoblauch Pesto,Gourmet Finest Cuisine,"€ 1,99",Kein vorheriger Preis,"€ 10,47 / kg -","Versch. Sorten, je 190-g-Glas",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Schafskäse Natur,Salakis,"€ 1,99","€ 3,79","€ 11,06 / kg -",180-g-Packung,Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Auto-Vollgarage,Ride & Go,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Kindersitz Morion,Maxi Cosi,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Junge Ente,Jack’s Farm,"€ 13,99",Kein vorheriger Preis,"€ 5,83 / kg -","HKL A, mit Innereien, 2,4-kg-Packung",Nein,20.10. - 25.10.,2025-10-20,2025-10-25
Powerbank mit Starthilfefunktion,Ride & Go,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Gourmet-Pflaumen,Gourmet Finest Cuisine,"€ 2,49",Kein vorheriger Preis,"€ 8,16 / kg -","Versch. Sorten, z. T. mit Alkohol, je 580-ml-Glas, Abtropfgewicht 305 g",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Auto-Sitzauflage,Ride & Go,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Salami,Gourmet Finest Cuisine,"€ 3,99",Kein vorheriger Preis,"€ 19,95 / kg -","Versch. Sorten, je 200-g-Packung",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Butterkeks,Biscotto,"€ 4,99",Kein vorheriger Preis,"€ 6,65 / kg -","Versch. Motive, je 750-g-Packung",Nein,17.10. - 18.10.,2025-10-17,2025-10-18
Milchmäuse XXL,Choceur,"€ 3,29",Kein vorheriger Preis,"€ 10,97 / kg -","Versch. Sorten, je 300-g-Packung",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Nussknacker XXL,Choceur,"€ 3,49",Kein vorheriger Preis,"€ 11,63 / kg -","Vollmilch, mit ganzen Haselnüssen, 300-g-Tafel",Nein,31.10. - 01.11.,2025-10-31,2025-11-01
Schwarzwälder Schinken XXL,Gut Drei Eichen,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / kg -","Geräuchert, 250-g-Packung",Nein,24.10. - 25.10.,2025-10-24,2025-10-25
Kinder Pyjama Glow in the Dark,Lily & Dan,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,18.10. - 18.10.,2025-10-18,2025-10-18
Fairtrade-Rosen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,27.10. - 01.11.,2025-10-27,2025-11-01
Magnesium Sticks,Vitalis,"€ 0,89",Kein vorheriger Preis,"€ 29,67 / kg -","Nahrungsergänzungsmittel, mit Magnesium, 250 mg, Vitamin E und Süßungsmittel, versch. Geschmacksrich...",Nein,27.10. - 01.11.,2025-10-27,2025-11-01
