Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Räucherfisch Mixkiste,K-Blue Bay,"€ 9,99",Kein vorheriger Preis,"€ 20,82 / kg -","Lachsfiletstücke mit Haut, Tilapiafilet ohne Haut, Makrelenfilet mit Haut, auch mit Pfefferauflage, ...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Kentucky Straight Bourbon Whiskey,Jim Beam,"€ 9,99",Kein vorheriger Preis,"€ 14,27 / l -","oder Whiskey-Likör Kentucky Straight Bourbon, Honey oder Black Cherry, 32,5 - 40 Vol. % je 0,7-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Wrap,K-To Go,"€ 1,69",Kein vorheriger Preis,"€ 8,89 / kg -","mit Füllung, versch. Sorten versch. Sorten je 190-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Serrano Schinken,Abraham,"€ 1,79",Kein vorheriger Preis,"€ 22,38 / kg -","luftgetrocknet, mit nussiger Note je 80-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Früchte-Mix,VitaSafe,"€ 2,29",Kein vorheriger Preis,"€ 6,94 / kg -",Melonen-Mix oder Ananasstücke je 330-g-Becher,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Adventskalender 2025 Star Wars 75418,LEGO,"€ 24,99",Kein vorheriger Preis,"€ 0,10 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Küchentücher Saugstark,K-Classic,"€ 3,99",Kein vorheriger Preis,"€ 0,50 / Stk -","besonders reißfest, 3-lagig je Packg. = 8 x 64 Blatt",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Kidney-Bohnen,K-Classic,"€ 0,55",Kein vorheriger Preis,"€ 2,16 / kg -","ideal für Salate und mexikanische Gerichte je 420-g-Dose, Abtropfgewicht 255 g",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Straußensteaks,Sam's,"€ 5,49",Kein vorheriger Preis,"€ 21,96 / kg -","vorgegrillt, in delikater Marinade, z. B. 250-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Rohrfrei Power-Gel,Drano,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / l -","oder Küchen-Gel, zur Beseitigung von Rohrverstopfungen je 1-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Linsen,K-Classic,"€ 1,11",Kein vorheriger Preis,"€ 2,22 / kg -",Teller- oder Rote Linsen je 500-g Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Mochi Eiscream,Little Moons,"€ 2,99",Kein vorheriger Preis,"€ 15,58 / kg -","cremiges ital. Eis, umhüllt von weichem Reismehl-Teig, versch. Sorten je 6 St. = 192-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
DirTea Eistee,Shirin David,"€ 0,99",Kein vorheriger Preis,"€ 3,00 / l -","Glow, Boost oder Reload, z. T. koffeinhaltig (+ 0.25 Pfand) je 0,33-l-Dose",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Shrimp Wonton Nudelsuppe,Authentic Asia,"€ 2,99",Kein vorheriger Preis,"€ 9,67 / kg -","zur Zubereitung in der Mikrowelle, versch. Sorten je 250 - 309-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Vodka,Wyborowa,"€ 7,99",Kein vorheriger Preis,"€ 11,41 / l -","pol. Klassiker, 37,5 Vol. % je 0,7-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Crunchy Haver en Honing,Nature Valley,"€ 2,99",Kein vorheriger Preis,"€ 7,12 / kg -",oder Variety-Pack mit versch. Sorten je 10 x 2 St. = 420-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Original,Desperados,"€ 4,99",Kein vorheriger Preis,"€ 3,78 / l -","mit Aguardiente-Aroma (+ 0.32 Pfand) je Packg. 4 x 0,33-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Ramen,Nissin,"€ 0,49",Kein vorheriger Preis,"€ 7,54 / kg -",Thai Roasted Chicken oder Korean Hot Chili Flavour je 65-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Möglingen Trollinger mit Lemberger,WZG,"€ 3,49",Kein vorheriger Preis,"€ 3,49 / l -","halbtrocken Qualitätswein, Württemberg, Beerenaromen, rubinrot, feinherb, duftig, passt zu Schlachtp...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Tuc Cracker,LU,"€ 0,89",Kein vorheriger Preis,"€ 8,90 / kg -",HINWEIS: MIT KAUFLAND CARD 0.79 € versch. Sorten je 100-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Damen Thermostrumpfhose,Oyanda,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Chips Paprika,K-Classic,"€ 0,89",Kein vorheriger Preis,"€ 4,45 / kg -",Paprika oder BBQ je 200-g-Beutel,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Damen Overkneestrümpfe,Oyanda,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Waffeln,Manner,"€ 2,99",Kein vorheriger Preis,"€ 9,97 / kg -","Mignon oder Herzen Mozart- oder Haselnuss-Mignon, Orangen-Herzen oder Rum-Trüffelcreme-Herzen je 30...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Fix Saucen,Ben's Original,"€ 1,49",Kein vorheriger Preis,"€ 3,73 / kg -",versch. Sorten je 400-g-Glas,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Schnelle Küche Geschnetzeltes Gyros Art,K-Purland,"€ 3,29",Kein vorheriger Preis,"€ 6,58 / kg -","vom Schwein, pfannenfertig je 500-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
DVD Lilo & Stitch,Keine Marke,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Carrot-Cheesecake-Muffin,Kaufland Bäckerei,"€ 1,19",Kein vorheriger Preis,"€ 1,19 / Stk -",kleiner Rührkuchen mit Frischkäsezubereitung und Karottenstückchen je Stück,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Kleine Kuchen,Dr. Oetker,"€ 1,99",Kein vorheriger Preis,"€ 14,22 / kg -",versch. Sorten je 4 x 35-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
UHD-Smart-TV GU58U8079FUXZG,Samsung,"€ 399,00",Kein vorheriger Preis,"€ 399,00 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Ciabatta mit Sauerkraut und Kümmel,Kaufland Bäckerei,"€ 0,39",Kein vorheriger Preis,"€ 0,39 / Stk -",mit Sauerkraut und Kümmel herzhaftes Weizenkleingebäck je Stück,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Cola,Coca-Cola,"€ 11,19",Kein vorheriger Preis,"€ 0,93 / l -","Fanta, Sprite oder Mezzo Mix Erfrischungsgetränke z. T. koffeinhaltig, versch. Sorten (+ 3.30 Pfand)...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Trinkgläser 4er Set,Keine Marke,"€ 7,99",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Übertöpf,Keine Marke,"€ 1,00",Kein vorheriger Preis,"€ 1,00 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Knoppers Milch Nuss Schnitte,Storck,"€ 1,69",Kein vorheriger Preis,"€ 8,45 / kg -",versch. Sorten je 8 St. = 200-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Aufbewahrungsbox,Keine Marke,"€ 2,00",Kein vorheriger Preis,"€ 2,00 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Merci Finest Selection,Storck,"€ 2,79",Kein vorheriger Preis,"€ 11,16 / kg -",versch. Sorten je 210 - 250-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Wiener Griessler,Rosenmehl,"€ 1,59",Kein vorheriger Preis,"€ 1,59 / kg -","doppelgriffiges Weizenmehl, ideal für dünne, elastische Teige je 1-kg-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Maxx Eis,K-Classic,"€ 2,99",Kein vorheriger Preis,"€ 4,16 / l -",versch. Sorten je 6 St. = 720-ml-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Quarkriegel,Kārums,"€ 4,99",Kein vorheriger Preis,"€ 15,84 / kg -","mit Schokoladenglasur, Vanille, Schoko oder Erdbeere je 7 St. = 315-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Vegetarische Filet-Streifen,Garden Gourmet,"€ 2,49",Kein vorheriger Preis,"€ 11,02 / kg -",oder Sensational Burger Filet-Streifen oder Sensational Burger je 175 - 226-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Laufband 2 in 1,Christopeit Sport,"€ 299,00",Kein vorheriger Preis,"€ 299,00 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Premium Weissbier,Franziskaner,"€ 13,79",Kein vorheriger Preis,"€ 1,38 / l -","naturtrüb, auch alkoholfrei (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Adventskalender,K-Winter,"€ 4,99",Kein vorheriger Preis,"€ 24,95 / kg -",kleine Vollmilchschokoladen mit Milchcreme-Füllung je 200-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Schweinehackfleisch,K-Purland,"€ 2,22",Kein vorheriger Preis,"€ 4,44 / kg -",zum Braten je 500-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Protein Adventskalender,IronMaxx,"€ 29,99",Kein vorheriger Preis,"€ 34,04 / kg -",mit 24 Proteinprodukten wie Riegeln und Pulver je 720-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Knusper-Hexenhaus,Pertzborn,"€ 6,66",Kein vorheriger Preis,"€ 7,02 / kg -","aus Lebkuchen zum Selberbauen, inkl. Puderzucker je 950-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Weihnachts-Mischbeutel,K-Winter,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / kg -",schokoladige Mischung je 250-g-Beutel,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Kinder Überraschung & Friends Adventskalender,Ferrero,"€ 18,99",Kein vorheriger Preis,"€ 51,32 / kg -",mit schokoladigen Überraschungen von kinder und Überraschung zum Spielen je 370-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Weihnachtsmann,Lindt,"€ 3,79",Kein vorheriger Preis,"€ 30,32 / kg -",versch. Sorten je 125-g-Stück,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Dominosteine,Wintertraum,"€ 2,49",Kein vorheriger Preis,"€ 9,96 / kg -",versch. Sorten je 250-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Rinderhüfte,K-Wertschätze,"€ 20,90",Kein vorheriger Preis,"€ 20,90 / kg -","garantiert gereift, für saftigen Steakgenuss, je kg",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Flusskrebssalat Calvados,Keine Marke,"€ 2,29",Kein vorheriger Preis,"€ 22,90 / kg -",oder Italia je 100 g,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Gusseisen-Bräter 24cm,Spice & Soul,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Renforcé Bettwäsche-Set,Liv&Bo,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Plüschtier,Keine Marke,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Steckdosenheizer,Starlyf,"€ 19,99",Kein vorheriger Preis,"€ 19,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Junge Ente,Wiesenhof,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / kg -","HKL A, bratfertig, mit Innereien, 2 - 2,6-kg-Stück je kg",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Zeitschaltuhr,Switch On,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Türbodendichtung,Parkside,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Handmixer,Philips,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Schinkenkrustenbraten,K-Purland,"€ 5,49",Kein vorheriger Preis,"€ 5,49 / kg -","vom Schwein, mit Speck und Schwarte je kg",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Indoor-Kamera TX-339,Technaxx,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Schweinebraten,K-Purland,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / kg -",aus der Schulter je 1-kg-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Rumpsteak,K-Purland,"€ 6,89",Kein vorheriger Preis,"€ 22,97 / kg -","vom Jungbullen, mind. 21 Tage gereift, z. B. 300-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Chef Frites,McCain,"€ 1,59",Kein vorheriger Preis,"€ 2,12 / kg -",HINWEIS: MIT KAUFLAND CARD 1.39 € besonders knusprig durch Wellenform je 750-g-Beutel,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Baguette,K-Classic,"€ 0,79",Kein vorheriger Preis,"€ 4,52 / kg -","mit Kräuterbutter mit Kräuter- oder Knoblauchbutterzubereitung, vorgebacken je 175-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Parmigiano Reggiano,Casa Modena,"€ 3,99",Kein vorheriger Preis,"€ 26,60 / kg -","DOP ital. Hartkäse, am Stück, 24 Monate gereift, 40 % Fett i. Tr. je 150-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
LED-Taschenlampe 150B,Ansmann,"€ 4,99",Kein vorheriger Preis,"€ 4,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Frischer Flammkuchenteig,Tante Fanny,"€ 1,39",Kein vorheriger Preis,"€ 5,35 / kg -","backfertig auf Backpapier gerollt, ca. 40 x 24 cm je 260-g-Rolle",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Energy Drink,Red Bull,"€ 0,85",Kein vorheriger Preis,"€ 3,40 / l -","oder Erfrischungsgetränk versch. Sorten, z. T. taurin- und koffeinhaltig (+ 0.25 Pfand) je 0,25 - 0,...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Lade- und Datenkabel,Switch On,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Rindergulasch,K-Wertschätze,"€ 15,90",Kein vorheriger Preis,"€ 15,90 / kg -","vom Jungbullen, garantiert gereift je kg",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Backschinken,Tannenhof,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",verfeinert mit Bärlauch oder Spargel je 100 g,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Passionsfrucht,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / Stk -",KI..I je Stück,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Tafelapfel,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / kg -","lose Sorte laut Auszeichnung, zur Verarbeitung bestimmt je kg",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Salami Spezialitäten,Wiltmann,"€ 1,11",Kein vorheriger Preis,"€ 13,87 / kg -",versch. Sorten je 50 - 80-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Umhängetasche,Puma,"€ 9,99",Kein vorheriger Preis,"€ 9,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
13 Brezel-Stäbchen,Iglo,"€ 2,22",Kein vorheriger Preis,"€ 6,10 / kg -",versch. Sorten je 360 - 450-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
In-Ear-Kopfhörer 25985,Grundig,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Cocktail-Rispentomaten,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 5,69 / kg -",Dtsch. Cocktailrispentomaten Kl. I je 350-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Herren Sweathose,Puma,"€ 29,99",Kein vorheriger Preis,"€ 29,99 / Stk -",Details im Prospekt.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Mini Rolls,Babybel,"€ 1,59",Kein vorheriger Preis,"€ 15,90 / kg -","HINWEIS: MIT KAUFLAND CARD 1.29, Original, 45 % Fett i. Tr. je 5 St. = 100-g-Netz",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Creme Soft,Nivea,"€ 1,44",Kein vorheriger Preis,"€ 5,76 / l -",oder Pflegedusche versch. Sorten je 250-ml-Fl.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Schinkenschnitzel,K-Purland,"€ 3,99",Kein vorheriger Preis,"€ 6,65 / kg -",aus der Oberschale je 600-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Kaffee Der Himmlische,Mövenpick,"€ 6,49",Kein vorheriger Preis,"€ 12,98 / kg -","oder Auténtico, gemahlen je 500-g-Vak.-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Heringsfilets,Nadler,"€ 2,29",Kein vorheriger Preis,"€ 5,72 / kg -",Hering in Sahne-Sauce oder Dill-Sahne-Sauce je 400-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Orangen,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 1,99 / kg -","Span. Sorte laut Auszeichnung, Kl. I je 1,5-kg-Netz",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Back-Camembert,K-Classic,"€ 2,39",Kein vorheriger Preis,"€ 6,82 / kg -",oder Mozzarella-Sticks mit Preiselbeer- bzw. Tomaten- Paprika-Dip je 300 - 350-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Asia Krabbenchips,K-Classic,"€ 1,19",Kein vorheriger Preis,"€ 11,90 / kg -","klassik, knuspriger Asia-Snack je 100-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Cremig Würzig,Saint Albray,"€ 2,29",Kein vorheriger Preis,"€ 17,62 / kg -","oder ST. Agur Weich- oder Schnittkäse versch. Sorten, 50 - 62 % Fett i. Tr. je 125 - 180-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Asia Box,K-Classic,"€ 2,22",Kein vorheriger Preis,"€ 6,17 / kg -",Fertiggericht Chicken Tikka Masal oder Indisches Butterhuhn je 360-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Sauce,Bamboo Garden,"€ 1,99",Kein vorheriger Preis,"€ 9,95 / l -",versch. Sorten je 200-ml-Fl.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Bio Fruchtbrei,HiPP,"€ 1,19",Kein vorheriger Preis,"€ 6,26 / kg -","versch. Sorten, z. T. mit Getreide, ab dem 5., 6. oder 8. Monat je 190-g-Glas",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Fusion 5 Rasierklingen,Gillette,"€ 11,99",Kein vorheriger Preis,"€ 3,00 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Calluna,Keine Marke,"€ 0,88",Kein vorheriger Preis,"€ 0,88 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Extra Weiche Pants,HiPP,"€ 9,99",Kein vorheriger Preis,"€ 0,32 / Stk -","oder Windeln extra weich, Größen 3-6 je 31-54-St.-Packg. (pro Stück",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Frischeier-Nudeln,Bucki,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / kg -",versch. Ausformungen je 1-kg-Beutel,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Roquefort,Gabriel Coulet,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","AOP franz. Edelpilzkäse aus roher Schafsmilch, 52 % Fett i. Tr. je 100 g",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Alpenveilchen,Keine Marke,"€ 1,29",Kein vorheriger Preis,"€ 1,29 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Aperitivo,Aperol,"€ 9,49",Kein vorheriger Preis,"€ 13,56 / l -","Aperitif aus bitteren und süßen Orangen sowie ausgewählten Kräutern und Wurzeln, 11 Vol. % je 0,7-l-...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Lager,Weiherer,"€ 13,49",Kein vorheriger Preis,"€ 1,35 / l -","oder Zwickerla (+ 3.10 Pfand) je Ka. 20 x 0,5-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Toilettenpapier,Glücksblatt,"€ 4,99",Kein vorheriger Preis,"€ 0,31 / Stk -","3-lagig, mit Design je Packg. = 16 x 150 Blatt",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Altmannsdorfer Sonnenwinkel Bacchus,Weingut Erich Barth,"€ 4,79",Kein vorheriger Preis,"€ 4,79 / l -","Qualitätswein, Franken, leicht, fruchtig, blumig, ausgeprägtes Beerenaroma, passt zu Brotzeit, milde...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Bio-Schokokekse Simply Seeds,Hammermühle,"€ 2,49",Kein vorheriger Preis,"€ 16,60 / kg -","glutenfrei, ohne Weizen, vegan, mit fairer Schokolade aus Ghana je 150-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Katze Adventskalender,Vitakraft,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Dorade Royal,K-Blue Bay,"€ 4,99",Kein vorheriger Preis,"€ 11,09 / kg -",ideal zum Grillen z. B. 450-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Veganes Bio Bananenbrot,Glowkitchen,"€ 1,59",Kein vorheriger Preis,"€ 22,72 / kg -",natur oder mit Schokolade je 70-g-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Adventskalender Squish a longs,Keine Marke,"€ 19,99",Kein vorheriger Preis,"€ 19,98 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Muschelkalk Domina,Winzer Sommerach,"€ 5,99",Kein vorheriger Preis,"€ 7,99 / l -","Rosé oder Müller-Thurgau Qualitätsweine, Franken, z. B. Domina: Aromen von Kirschen und Beeren, voll...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Oxi Action Fleckentferner,Vanish,"€ 4,79",Kein vorheriger Preis,"€ 8,71 / kg -",auch für Weißes je 550-g-Dose,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Feinzucker,K-Classic,"€ 0,79",Kein vorheriger Preis,"€ 0,79 / kg -",Raffinade je 1-kg-Packg.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
3Volution Nachfüllflakon,Febreze,"€ 4,99",Kein vorheriger Preis,"€ 249,50 / l -","Duftstecker, versch. Sorten je 1 St. = 20-ml-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Sushi-Box Nao,Sushi4you,"€ 4,99",Kein vorheriger Preis,"€ 10,85 / kg -","mit 4 x Nigiri, 6 x California Roll, 6 x Hosomai und 2 x Mini California Roll je 460-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Hundenahrung,Cesar,"€ 0,75",Kein vorheriger Preis,"€ 5,00 / kg -",versch. Sorten je 150-g-Schale,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Mascarpone,Galbani,"€ 3,33",Kein vorheriger Preis,"€ 13,32 / kg -","Frischkäse, mind. 80 % Fett i. Tr. je 250-g-Becher",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Knusprige Snack,Mitsuba,"€ 1,79",Kein vorheriger Preis,"€ 12,78 / kg -","von asiatischer Streetfood-Kultur inspiriert, versch. Sorten je 85 - 140-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Zitronengras,Darégal,"€ 1,11",Kein vorheriger Preis,"€ 15,86 / kg -","fein gehackt, ideal für asiatische Gerichte je 70-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Ten Islay Single Malt Scotch Whisky,Ardbeg,"€ 39,99",Kein vorheriger Preis,"€ 57,13 / l -","10 Jahre gereift, extrem trocken, rauchig und sehr torfig, 46 Vol. % je 0,7-l-Fl.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Knoblauch-Sauce,Heinz,"€ 1,49",Kein vorheriger Preis,"€ 6,77 / l -",versch. Sorten je 220-ml-Fl.,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Mederaño de España,Freixenet,"€ 2,99",Kein vorheriger Preis,"€ 3,99 / l -","oder Mia Spanien, z. B. Mederaño Tinto: Noten von Cassis und Kirsche, passt zu kräftigen und würzige...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Crunchy Cream,Ovomaltine,"€ 3,49",Kein vorheriger Preis,"€ 9,19 / kg -","HINWEIS: MIT KAUFLAND CARD 3.19 knuspriger Malz-Brotaufstrich mit feinem Kakaogeschmack, ohne Palmöl...",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Mr. Tom Riegel,Hosta,"€ 1,11",Kein vorheriger Preis,"€ 9,25 / kg -","Erdnuss-Karamell-Riegel, Original, Salted Caramel oder Winter Crunch je 3 St. = 120-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Damen-Flanell Bigshirt,Oyanda,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Swavy,Ültje,"€ 2,22",Kein vorheriger Preis,"€ 13,06 / kg -","Knabbermischung Choco, Nuts & More, versch. Sorten je 120 - 170-g-Packg.",Nein,30.10. - 05.11.,2025-10-30,2025-11-05
Kinder Pyjama 2er,Hip & Hopps,"€ 4,99",Kein vorheriger Preis,"€ 2,50 / Stk -",Details im Prospekt,Nein,30.10. - 05.11.,2025-10-30,2025-11-05
